"instance.alogorithm.name","","","","","","","","","","","","","","","","","","","",""
"ts0r0b/symmetric/att48","1.31381914600566","-0.470351003220283","-0.902231036293416","0.339745056141227","0.623819465314564","0.426867598933228","-0.0869620671643691","1.38499581857515","1.27708590910175","-0.148503846648373","1.5895026461139","0.960446186672029","2.64072689405786","1.50137716168487","-0.978900663284681","2.05424556613042","-5.42833416241944","2.52960263306924","1.6965429661916","0.0263905629098513"
"ts0r0b/symmetric/bayg29","-1.58940418916852","-0.0251937615047491","0.210296914717331","-0.215543502717421","1.45398163060185","-0.808039475294744","-2.21989257382271","-14.7951209658666","-2.79646655257489","-21.0014445883109","-1.49448285813074","-3.60720606841204","0.0240885452421409","-0.642001795285516","3.07876902019556","0.491524088607196","-2.14314563916816","-0.00504144954071478","-2.0123829360634","0.0363356866906834"
"ts0r0b/symmetric/bays29","1.42989311923687","3.97719342617927","-0.7974072735883","0.42454358332838","0.664906746287255","3.16797825882268","3.27157899326639","-0.382850945375951","-0.173432814609833","1.11903833396372","-0.755390779285606","-2.70476199310785","2.90428976663164","1.49490675135618","-1.58121696858893","-1.00526098016496","0.653031405295371","-1.81567360594048","1.3721881889096","0.0138281014516795"
"ts0r0b/symmetric/berlin52","3.13602661337205","2.3418707263744","-0.906842280770563","-0.246665192584535","0.156002072998738","-0.0768950246147873","-0.5946290373874","-0.428443057865818","0.883012532085048","-0.182815425419082","-0.485280234790701","-0.942010334102227","1.00606102013297","-1.08213073482574","0.258450223091074","1.90566523893556","2.86992132952771","1.79347751127978","-0.29178920571477","0.219703808194758"
"ts0r0b/symmetric/brazil58","-0.0606455378270249","-1.07976638707237","0.511579453187843","-0.181422077940603","-0.0656519226401592","-0.110233838387369","1.14914285110677","-0.106953203350991","-2.05922402820504","0.429437823502705","0.614581737047717","-0.050829464372633","1.01815452483665","2.74209363818795","1.22104161488947","1.67064240497882","1.43646915563496","-1.02281655881734","-0.0742996972177077","0.0445570163171281"
"ts0r0b/symmetric/burma14","1.91615187089393","-0.915085146088034","-0.235975613282592","-5.17239586830974","-1.50971759027284","-8.538906349997","-0.560373280134967","-7.4746741354258","-1.11938160991914","-6.69721973448621","-0.455588919422851","-4.85284217460272","-0.00633754133107894","1.07991689516443","1.82776122605606","-3.68823683166382","6.03493273434358","-3.4259697167226","0.476864059024102","0.0100944713791524"
"ts0r0b/symmetric/dantzig42","-5.60462395938406","-2.78857986219996","1.0823831970263","4.49269457347039","3.54760339628246","3.57016387533021","0.630189000674397","0.411659316200024","0.543480492198857","-0.142817074707306","-1.46930256306877","0.158419256416725","-2.57664463038423","-2.89471550192594","1.90533068414632","4.16321476620231","-4.14036121136234","4.4380073450283","0.597321295653559","0.0560186882799701"
"ts0r0b/symmetric/eil51","2.42887099485644","7.58527749797992","6.75164638258945","0.257631455360461","3.3210435138707","-0.16887427209153","0.035153523889651","-0.272220033111511","-1.43738196966316","0.166162146780032","2.23883580065417","9.67009297544659","11.502704773684","-4.09262610104712","0.910062297413592","0.459453527849209","2.97489284288569","-1.27183362162115","-7.05088072006124","0.0120100282862514"
"ts0r0b/symmetric/eil76","2.26673806857559","-0.24640834056409","-0.315791981585122","-1.66344398464212","-0.0402320742206381","0.267026440151803","-1.43224141239685","-1.42453782733013","-1.38505214048218","-6.21728040554911","1.84323598249607","-0.0904995015325473","1.88957639925685","0.984365908657097","5.2042118553302","-1.88922317122611","1.88781981116372","3.78286233100865","1.97744048848682","0.0082987824554532"
"ts0r0b/symmetric/fri26","1.87237547775344","-0.256095143035487","-0.996630232673357","0.413359006056942","2.30589513285332","0.0715594525089915","-0.726854804712524","1.09413940817901","-0.0221209326585372","0.071178470948121","0.271252811322364","-0.221186842743362","0.691916210784405","0.723607781934628","-1.03675931527212","1.62029303309931","-1.28891350176466","0.0104068405631599","0.542962556715204","0.0318707967810221"
"ts0r0b/symmetric/gr17","-0.726669618012869","0.981552223305943","-1.26807220119697","0.271630835349211","-1.78685837768337","-0.673301470064634","-0.944859613880815","1.22687589076106","-2.12649001735484","0.585385868012793","-0.493697671601974","-0.450368678371947","1.93034884106079","0.255566739867946","0.408423712950387","1.19345115230617","-1.48712189299911","-1.05103610409829","0.17050215627102","0.513139414096668"
