"model","instance_file","a","b","c","d","residuals"
"decayModelpasitive","ts0r0b/symmetric/att48","2.46016517285558","-2.49740258426318","-167.732367630076","-2.36053693983347","26.843551025061"
"decayModelpasitive","ts0r0b/symmetric/bayg29","1.27321729852264","-1.30210453141561","-117.541757064871","-2.67857266094803","12.9434647201006"
"decayModelpasitive","ts0r0b/symmetric/bays29","1.26089639316463","-1.27723192191334","-238.580521850471","-3.08883531316439","15.6725680000992"
"decayModelpasitive","ts0r0b/symmetric/berlin52","2.02544145782735","-2.13177709996965","-118.69356423197","-2.08281094103474","39.0843672777739"
"decayModelpasitive","ts0r0b/symmetric/brazil58","2.47336635758214","-2.49859705453498","-554.584655931502","-2.65869637565023","50.7007746359702"
"decayModelpasitive","ts0r0b/symmetric/burma14","0.554022371157583","-0.560626514971575","-82.4096844384755","-4.05186226716238","4.66957943192822"
"decayModelpasitive","ts0r0b/symmetric/dantzig42","2.2164667199614","-2.27642080475985","-120.998517734068","-2.29691218225737","22.3247235772293"
"decayModelpasitive","ts0r0b/symmetric/eil51","2.03557917470311","-2.06989659801829","-159.613141484766","-2.24735327361478","18.6709433552473"
"decayModelpasitive","ts0r0b/symmetric/eil76","2.68662207153474","-2.76307192663848","-144.48442157172","-1.89656059926281","30.7369238024827"
"decayModelpasitive","ts0r0b/symmetric/fri26","1.23942667848388","-1.26408217621481","-93.8349877591638","-2.65794558957092","11.6425804488469"
"decayModelpasitive","ts0r0b/symmetric/gr17","0.79043896429367","-0.793301818300223","-126.84144819302","-3.95062080994779","6.05559744727559"
"decayModelpasitive","ts0r0b/symmetric/gr21","1.03426570137674","-1.05158853596339","-517.398339181936","-3.9302817227383","21.0540771553319"
"decayModelpasitive","ts0r0b/symmetric/gr24","1.19546484490948","-1.21011346950926","-80.3990738185421","-2.74312033775899","8.57176247529812"
"decayModelpasitive","ts0r0b/symmetric/gr48","2.39805245860266","-3.4756242568371","-0.0793932429904854","-1.06748201069422","1e+06"
"decayModelpasitive","ts0r0b/symmetric/gr96","4.05101307827431","-4.17405196791615","-280.208521098657","-1.96233606391396","67.8328762963834"
"decayModelpasitive","ts0r0b/symmetric/hk48","2.42092624483294","-3.3115783963005","-0.195933658576797","-1.39821003074758","1e+06"
"decayModelpasitive","ts0r0b/symmetric/pr76","3.0589353525984","-3.13693547397663","-295.695160596111","-2.10641977252692","58.3687695901927"
"decayModelpasitive","ts0r0b/symmetric/st70","3.20590008094922","-3.2783580519301","-238.882553931047","-2.13204567999682","42.0109109701959"
"decayModelpasitive","ts0r0b/symmetric/swiss42","1.97821190889368","-2.01258260104256","-123.490959485939","-2.25370458973346","21.7502540763528"
"decayModelpasitive","ts0r0b/symmetric/ulysses16","0.509630067714668","-0.512648784118479","-163.895392050836","-4.31530423396703","5.06187948645346"
"decayModelpasitive","ts0r0b/symmetric/ulysses22","0.806154034296373","-0.816334738107509","-140.749846975879","-3.3435481544841","8.88224112162586"
"decayModelpasitive","ts0r0f/symmetric/att48","2.85884094390971","-4.11065111027475","-0.100540773574141","-4.39521896420047","1e+06"
