"model","instance_file","a","b","c","d","residuals"
"gompertzModelpasitive","ts0r0b/symmetric/att48","6.1051483066802","-6.11127902370263","-0.890066001112921","-0.134857683075565","9.8447964072652"
"gompertzModelpasitive","ts0r0b/symmetric/bayg29","1.9098555098541","-1.91769484433839","-2.45802554247758","-0.264315776097697","8.27477147449074"
"gompertzModelpasitive","ts0r0b/symmetric/bays29","1.89732255557742","-1.90366773814321","-2.85565353421969","-0.296428521858279","9.90818564362836"
"gompertzModelpasitive","ts0r0b/symmetric/berlin52","5.91827372340429","-5.96572434700071","-0.67158821194249","-0.108043014518248","22.6390798360323"
"gompertzModelpasitive","ts0r0b/symmetric/brazil58","7.90579921052717","-7.91653311831782","-0.659789249034279","-0.111143647574304","14.8956084170173"
"gompertzModelpasitive","ts0r0b/symmetric/burma14","0.72105062760497","-0.721934496675059","-9.88597182895768","-0.938642701584461","4.40367856048838"
"gompertzModelpasitive","ts0r0b/symmetric/dantzig42","5.19585713986088","-5.21490647529578","-0.968496563980157","-0.14808599735434","9.51608141404057"
"gompertzModelpasitive","ts0r0b/symmetric/eil51","3.68268783802744","-3.67977787966612","-1.37712369898903","-0.128468927190559","7.70334226417"
"gompertzModelpasitive","ts0r0b/symmetric/eil76","7.26372128974829","-7.26144612772461","-0.672777765939419","-0.0716321720237707","11.2400180746858"
"gompertzModelpasitive","ts0r0b/symmetric/fri26","1.97054209160256","-1.97718233019259","-2.22930112315874","-0.279439834761404","7.48492318126585"
"gompertzModelpasitive","ts0r0b/symmetric/gr17","0.999138599278599","-0.999059636068701","-7.72472030523185","-0.727680852064215","4.85094776045647"
"gompertzModelpasitive","ts0r0b/symmetric/gr21","1.23483115209364","-1.24244422600959","-9.50871862912702","-0.533362035687485","17.7278005812387"
"gompertzModelpasitive","ts0r0b/symmetric/gr24","1.69577625789948","-1.69349800320283","-2.94989597351164","-0.336316514335298","5.75972271316342"
"gompertzModelpasitive","ts0r0b/symmetric/gr48","3.76959072481627","-3.77786907795028","-1.54147849353648","-0.134245800089188","12.7092695830619"
"gompertzModelpasitive","ts0r0b/symmetric/gr96","15.1305289053232","-15.1529398275767","-0.452276349834216","-0.0542630806181163","20.383314686639"
"gompertzModelpasitive","ts0r0b/symmetric/hk48","6.03818258968642","-6.04564852788439","-0.722589564034086","-0.122231816705143","10.8564764999481"
"gompertzModelpasitive","ts0r0b/symmetric/pr76","7.86084211935648","-7.87914857552772","-0.760530288306247","-0.0709340926210092","24.1029567157473"
"gompertzModelpasitive","ts0r0b/symmetric/st70","7.342003392844","-7.3490682294077","-0.902599010725482","-0.0841308605253422","15.3626309998631"
"gompertzModelpasitive","ts0r0b/symmetric/swiss42","3.44516784849719","-3.43751801452344","-1.5048789521229","-0.149410608922566","12.1026087937439"
"gompertzModelpasitive","ts0r0b/symmetric/ulysses16","0.612408357556048","-0.613051295101001","-11.6902174265064","-0.866346193051046","4.37797380575961"
"gompertzModelpasitive","ts0r0b/symmetric/ulysses22","1.08192257500165","-1.08423636422632","-4.6693147195794","-0.470441588864582","6.87278890985752"
"gompertzModelpasitive","ts0r0f/symmetric/att48","3.22533935739389","-3.29120334037749","-5.15560347487531","-0.0278946625569042","293.915330396246"
