"model","instance_file","a","b","c","d","residuals"
"gompertzModelpasitive","ts0r0b/symmetric/att48","6.10509829630575","-6.11122881760263","-0.890076475217701","-0.134857915299411","9.8447964072735"
"gompertzModelpasitive","ts0r0b/symmetric/bayg29","1.90986526787535","-1.91770477875931","-2.45799646331752","-0.264315032894923","8.27477147449167"
"gompertzModelpasitive","ts0r0b/symmetric/bays29","1.89732217510691","-1.90366735528259","-2.85565471625168","-0.296428542034321","9.90818564363322"
"gompertzModelpasitive","ts0r0b/symmetric/berlin52","5.91837121797912","-5.96582216766499","-0.671573798962901","-0.108042735389141","22.6390798363284"
"gompertzModelpasitive","ts0r0b/symmetric/brazil58","7.90576487436426","-7.91649870978826","-0.659793354952765","-0.111143766651192","14.8956084170175"
"gompertzModelpasitive","ts0r0b/symmetric/burma14","0.721050835514209","-0.721934706130308","-9.88596355132039","-0.938642585409899","4.40367856049356"
"gompertzModelpasitive","ts0r0b/symmetric/dantzig42","5.19580472264716","-5.21485380933334","-0.968510854727806","-0.148086327236119","9.51608141403875"
"gompertzModelpasitive","ts0r0b/symmetric/eil51","3.68268767845337","-3.67977771678601","-1.37712380703821","-0.128468929768673","7.70334226417179"
"gompertzModelpasitive","ts0r0b/symmetric/eil76","7.26372599029194","-7.2614508417782","-0.672777202540195","-0.0716321657846602","11.2400180746955"
"gompertzModelpasitive","ts0r0b/symmetric/fri26","1.97052449019757","-1.97716435339366","-2.2293438935855","-0.27944109270892","7.48492318125747"
"gompertzModelpasitive","ts0r0b/symmetric/gr17","0.99913799315415","-0.999059031124225","-7.72473003056216","-0.72768091191831","4.85094776045673"
"gompertzModelpasitive","ts0r0b/symmetric/gr21","1.23482940557399","-1.24244229242412","-9.50885620183478","-0.533364358474549","17.727800581244"
"gompertzModelpasitive","ts0r0b/symmetric/gr24","1.69576480451066","-1.69348622881629","-2.94994632135516","-0.33631793261375","5.75972271317091"
"gompertzModelpasitive","ts0r0b/symmetric/gr48","3.76960937752541","-3.77788794921465","-1.54146447246999","-0.134245540323334","12.7092695830529"
"gompertzModelpasitive","ts0r0b/symmetric/gr96","15.1305696335376","-15.1529806576554","-0.452274842992011","-0.0542630595672313","20.3833146866932"
"gompertzModelpasitive","ts0r0b/symmetric/hk48","6.03818658826985","-6.04565253538056","-0.722588926373291","-0.122231804330614","10.8564764999597"
"gompertzModelpasitive","ts0r0b/symmetric/pr76","7.86090984684193","-7.87921652263158","-0.760521474012609","-0.0709339942973545","24.1029567158453"
"gompertzModelpasitive","ts0r0b/symmetric/st70","7.34199765002086","-7.34906239218153","-0.90260023257891","-0.0841308941112048","15.3626309998991"
"gompertzModelpasitive","ts0r0b/symmetric/swiss42","3.44516366337125","-3.43751378536135","-1.5048821022617","-0.14941066579626","12.1026087937857"
