"model","instance_file","a","b","c","d","residuals"
"decayModelpasitive","ts0r0b/symmetric/att48","2.46016678176884","-2.49740424187004","-167.731449073077","-2.36053536393886","26.8435510257032"
"decayModelpasitive","ts0r0b/symmetric/bayg29","1.27321991373543","-1.30210708610068","-117.540564409596","-2.67857026775583","12.9434647211967"
"decayModelpasitive","ts0r0b/symmetric/bays29","1.2608951928553","-1.27723070919532","-238.582318903212","-3.08883777379001","15.6725679996581"
"decayModelpasitive","ts0r0b/symmetric/berlin52","2.0254422873024","-2.13177810356959","-118.692964254625","-2.0828092701353","39.0843672778933"
"decayModelpasitive","ts0r0b/symmetric/brazil58","2.47336797741239","-2.4985987239661","-554.580545618436","-2.65869424614425","50.7007746371032"
"decayModelpasitive","ts0r0b/symmetric/burma14","0.554022405781385","-0.560626558303212","-82.4095611564099","-4.05186118860447","4.6695794319258"
"decayModelpasitive","ts0r0b/symmetric/dantzig42","2.21646832997659","-2.27642236626501","-120.998121540895","-2.29691155125707","22.3247235778109"
"decayModelpasitive","ts0r0b/symmetric/eil51","2.0355787498242","-2.06989614505044","-159.613478338411","-2.24735390882539","18.6709433550987"
"decayModelpasitive","ts0r0b/symmetric/eil76","3.17195888449506","-4.02044609665427","-0.0869651026544692","-2.41439799428917","1e+06"
"decayModelpasitive","ts0r0b/symmetric/fri26","1.23942413230565","-1.26407920813902","-93.8374790368081","-2.65795704529072","11.6425804478388"
"decayModelpasitive","ts0r0b/symmetric/gr17","0.790441667256128","-0.79330451816097","-126.838863739968","-3.95061298160167","6.05559744792384"
"decayModelpasitive","ts0r0b/symmetric/gr21","1.03426701915439","-1.05158991154681","-517.390102726483","-3.93027489048267","21.0540771559925"
"decayModelpasitive","ts0r0b/symmetric/gr24","1.19546646449114","-1.21011507087751","-80.3984127285888","-2.74311773314382","8.57176247563693"
"decayModelpasitive","ts0r0b/symmetric/gr48","2.13111731768258","-2.1649736149438","-291.685852739128","-2.48115817348133","28.6077821440477"
"decayModelpasitive","ts0r0b/symmetric/gr96","4.04547829436961","-5.9035664474995","-0.0339316316723473","-1.35017315624282","1e+06"
"decayModelpasitive","ts0r0b/symmetric/hk48","1.72547758515003","-3.3115783963005","-0.0599073258071206","-1.9525694672484","1e+06"
"decayModelpasitive","ts0r0b/symmetric/pr76","3.05894116319305","-3.13694151702527","-295.690077962231","-2.10641554458355","58.368769595538"
"decayModelpasitive","ts0r0b/symmetric/st70","3.20589888663083","-3.27835683478671","-238.883250297457","-2.13204638448684","42.0109109696516"
"decayModelpasitive","ts0r0b/symmetric/swiss42","1.97821177252685","-2.01258237377978","-123.491221954028","-2.25370544499721","21.7502540763065"
"decayModelpasitive","ts0r0b/symmetric/ulysses16","0.509629994591345","-0.512648645050709","-163.898652224089","-4.31531893225775","5.06187948643826"
"decayModelpasitive","ts0r0b/symmetric/ulysses22","0.806153251441513","-0.816333931833028","-140.751020191314","-3.34355159004356","8.88224112139554"
"decayModelpasitive","ts0r0f/symmetric/att48","2.76717539646907","-2.86768644247181","-436094.49846751","-3.04773362216845","384.103331913669"
"decayModelpasitive","ts0r0f/symmetric/bayg29","1.482223574502","-1.54012854279586","-118343.07758302","-3.22632345951911","124.724269225438"
"decayModelpasitive","ts0r0f/symmetric/bays29","1.50828281041564","-1.52467586868264","-22017.8111493904","-3.0198926356247","240.380735143284"
"decayModelpasitive","ts0r0f/symmetric/berlin52","1.9564744414976","-3.27645186953063","-0.009719626189733","-4.87579891923815","1e+06"
"decayModelpasitive","ts0r0f/symmetric/brazil58","3.48020003271816","-4.46843866902934","-0.0103648877436767","-0.869755070889369","1e+06"
"decayModelpasitive","ts0r0f/symmetric/burma14","0.657202167686524","-0.651616776101829","-29253.1846879475","-4.66324000316606","83.1563579518974"
"decayModelpasitive","ts0r0f/symmetric/dantzig42","2.3401921013535","-3.96852646638054","-0.0695456843615526","-0.362636761274189","1e+06"
"decayModelpasitive","ts0r0f/symmetric/eil51","2.25100698231547","-3.2981220657277","-0.166985034768197","-0.981107838451862","1e+06"
"decayModelpasitive","ts0r0f/symmetric/eil76","2.90493573670345","-3.07555896268082","-96061.3606959185","-2.42162730493629","328.39817407382"
