"model","instance_file","a","b","c","d","residuals"
"decayModelpasitive","ts0r0b/symmetric/att48","2.46016562393014","-2.49740305328498","-167.732097397765","-2.360536462786","26.8435510252244"
"decayModelpasitive","ts0r0b/symmetric/bayg29","1.27321717464143","-1.30210439453595","-117.541889131393","-2.67857310395052","12.9434647200562"
"decayModelpasitive","ts0r0b/symmetric/bays29","1.26089624712046","-1.27723177910829","-238.580661460635","-3.08883544079342","15.672568000042"
"decayModelpasitive","ts0r0b/symmetric/berlin52","1.86953942436681","-2.93847785733227","-0.229385278467281","-4.97754643438384","1e+06"
"decayModelpasitive","ts0r0b/symmetric/brazil58","2.47337432266658","-2.49860509474352","-554.570087996355","-2.65868975967577","50.7007746433601"
"decayModelpasitive","ts0r0b/symmetric/burma14","0.554022409449526","-0.560626558623243","-82.4095939300626","-4.05186152718852","4.6695794319271"
"decayModelpasitive","ts0r0b/symmetric/dantzig42","2.21646566192349","-2.27641972400012","-120.998921555583","-2.29691311218757","22.3247235769144"
"decayModelpasitive","ts0r0b/symmetric/eil51","2.03557931862992","-2.0698966879725","-159.613233967881","-2.24735359271001","18.6709433552854"
"decayModelpasitive","ts0r0b/symmetric/eil76","2.68662013313177","-2.7630704445214","-144.484439472475","-1.89655994008981","30.7369238013214"
"decayModelpasitive","ts0r0b/symmetric/fri26","1.23942362611431","-1.26407900257113","-93.8368419092737","-2.65795269504044","11.6425804477028"
"decayModelpasitive","ts0r0b/symmetric/gr17","0.790439248488279","-0.79330210102361","-126.841204315121","-3.95062014388264","6.05559744732468"
"decayModelpasitive","ts0r0b/symmetric/gr21","1.03426910570559","-1.05159209696459","-517.376679801159","-3.9302636508455","21.0540771573018"
"decayModelpasitive","ts0r0b/symmetric/gr24","1.19546571607324","-1.21011432045092","-80.398742756367","-2.74311912116995","8.57176247546403"
"decayModelpasitive","ts0r0b/symmetric/gr48","2.13111754671109","-2.16497381966287","-291.685834887941","-2.48115826589039","28.6077821441439"
"decayModelpasitive","ts0r0b/symmetric/gr96","4.05101233963593","-4.17405124012719","-280.208844830548","-1.96233628707595","67.8328762959507"
"decayModelpasitive","ts0r0b/symmetric/hk48","2.12609494925752","-2.15428273303984","-165.25652319911","-2.30339856881299","26.0933343589187"
"decayModelpasitive","ts0r0b/symmetric/pr76","3.05893417644508","-3.13693437787846","-295.695612227604","-2.10641994954926","58.3687695894892"
"decayModelpasitive","ts0r0b/symmetric/st70","3.20590151247587","-3.27835961024792","-238.881362757157","-2.1320442961275","42.0109109710261"
"decayModelpasitive","ts0r0b/symmetric/swiss42","1.97821159852643","-2.01258231532731","-123.491039336514","-2.25370468340214","21.7502540762511"
"decayModelpasitive","ts0r0b/symmetric/ulysses16","0.509629941975935","-0.51264864805018","-163.89614091867","-4.31530712285703","5.06187948641892"
"decayModelpasitive","ts0r0b/symmetric/ulysses22","0.806153327277281","-0.816334020493809","-140.750745256256","-3.3435505610047","8.88224112142144"
"decayModelpasitive","ts0r0f/symmetric/att48","3.41318962810326","-4.11065111027475","-0.0990614762690126","-2.51370672136545","1e+06"
