"model","instance_file","a","b","c","d","residuals"
"decayModelpositive","ts0r0b/symmetric/att48","-0.00191137565335947","3.47306766082597","-0.0675695325140445","1.17476104012875","9.48120419580365"
"decayModelpositive","ts0r0b/symmetric/bayg29","-0.00262088408844355","1.72296742628103","-0.0632480788146213","1.43168412506878","7.88235004191897"
"decayModelpositive","ts0r0b/symmetric/bays29","-0.00254318583436068","1.79280928906436","-0.0646807042216089","1.46796398812955","9.3711953481828"
"decayModelpositive","ts0r0b/symmetric/berlin52","-0.0407685421918265","2.78627715578206","-0.0580772719061473","1.15403304046281","22.2694382965448"
"decayModelpositive","ts0r0b/symmetric/brazil58","-0.00880949292270549","3.67811708104753","-0.0635678827144106","1.13311212373416","14.2082529211706"
"decayModelpositive","ts0r0b/symmetric/burma14","0.00179483993782766","0.865971501614919","-0.11677347473584","1.94021081296946","4.27707441178571"
"decayModelpositive","ts0r0b/symmetric/dantzig42","-0.0138205291082001","3.1082770570757","-0.0704452072518408","1.19379330285909","9.17154159814093"
"decayModelpositive","ts0r0b/symmetric/eil51","0.00930774300054621","2.66346054992605","-0.0453458169247118","1.26149000542269","7.35215311447793"
"decayModelpositive","ts0r0b/symmetric/eil76","0.00822741799652993","3.46305491684968","-0.0393311459369486","1.13246829365401","11.0375731962994"
"decayModelpositive","ts0r0b/symmetric/fri26","-0.000262764374902509","1.69906938152351","-0.0718177047429791","1.42410480067116","7.11552671472613"
"decayModelpositive","ts0r0b/symmetric/gr17","0.00168173526768587","1.17589641376077","-0.102947121843399","1.77701829841206","4.59390548012785"
"decayModelpositive","ts0r0b/symmetric/gr21","-0.00167738673599908","1.29215469894661","-0.0220837558630666","2.17025501962137","16.1203397791643"
"decayModelpositive","ts0r0b/symmetric/gr24","0.00812196979100635","1.59750142974449","-0.071708222353976","1.50413034247196","5.46455023701102"
"decayModelpositive","ts0r0b/symmetric/gr48","-0.0025787241762051","2.87383480958132","-0.0428315359689644","1.28767990081904","12.0573018793304"
"decayModelpositive","ts0r0b/symmetric/gr96","-0.0176178096125603","5.40873713688276","-0.0356240623165276","1.08686330336355","20.1214077213064"
"decayModelpositive","ts0r0b/symmetric/hk48","-0.0049114561681053","3.00645952486361","-0.0682411864139056","1.14389075630046","10.5991651420934"
"decayModelpositive","ts0r0b/symmetric/pr76","-0.0124219466791392","4.07465535465099","-0.0359371096757043","1.14889267681446","23.6151700993048"
"decayModelpositive","ts0r0b/symmetric/st70","-0.00110088376366012","4.25411587585296","-0.0398664514309335","1.16845419212749","14.9555399253623"
"decayModelpositive","ts0r0b/symmetric/swiss42","0.0160056305352198","2.56567073532968","-0.04790532993671","1.30021378616353","11.6818681197679"
"decayModelpositive","ts0r0b/symmetric/ulysses16","0.00049665198693196","0.765866116834893","-0.0961824635738564","1.9152239061593","4.13635695144935"
"decayModelpositive","ts0r0b/symmetric/ulysses22","-8.34490642297078e-05","1.13942778653497","-0.07572459761273","1.63783937576802","6.48781948811972"
"decayModelpositive","ts0r0f/symmetric/att48","-0.0210302744932169","3.20048301227508","-0.000136712573687637","1.98191499180225","270.433493871341"
"decayModelpositive","ts0r0f/symmetric/bayg29","0.000697649577466342","1.66213739953209","-0.000148156442572816","2.29610425957897","94.5827671022719"
"decayModelpositive","ts0r0f/symmetric/bays29","0.0201447894189201","1.71801050536283","-0.00107040111361401","1.93876417608575","231.060703290152"
"decayModelpositive","ts0r0f/symmetric/berlin52","0.00483070719344932","2.70539786699034","-0.000295492834031336","1.7451233286579","183.381302383314"
