"model","instance_file","a","b","c","d","residuals"
"gompertzModelpasitive","ts0r0b/symmetric/att48","6.10509784758034","-6.11122836591108","-0.890076575996667","-0.134857918329945","9.84479640727669"
"gompertzModelpasitive","ts0r0b/symmetric/bayg29","1.90985517285469","-1.91769450450714","-2.45802640708783","-0.264315791909098","8.27477147449469"
"gompertzModelpasitive","ts0r0b/symmetric/bays29","1.89732258458302","-1.9036677670849","-2.85565344233213","-0.296428520969621","9.90818564362831"
"gompertzModelpasitive","ts0r0b/symmetric/berlin52","5.9182756170553","-5.96572624661652","-0.671587928088112","-0.108043009070987","22.6390798360323"
"gompertzModelpasitive","ts0r0b/symmetric/brazil58","7.90575749650095","-7.91649133373075","-0.659794073158525","-0.111143768424591","14.8956084170026"
"gompertzModelpasitive","ts0r0b/symmetric/burma14","0.721050875676844","-0.721934746368092","-9.88596227526737","-0.938642572706843","4.4036785604946"
"gompertzModelpasitive","ts0r0b/symmetric/dantzig42","5.19580788979173","-5.2148569846591","-0.968510027734631","-0.148086312940162","9.51608141402966"
"gompertzModelpasitive","ts0r0b/symmetric/eil51","3.68268782760121","-3.67977787016319","-1.377123698497","-0.128468926694512","7.70334226416957"
"gompertzModelpasitive","ts0r0b/symmetric/eil76","7.26372457599814","-7.26144942145889","-0.672777373974256","-0.071632168015544","11.2400180746917"
"gompertzModelpasitive","ts0r0b/symmetric/fri26","1.97054188826652","-1.97718212607034","-2.2293015237798","-0.279439841104268","7.48492318126452"
"gompertzModelpasitive","ts0r0b/symmetric/gr17","0.999136637456961","-0.999057634019423","-7.72479116802445","-0.727682477979578","4.85094776045688"
"gompertzModelpasitive","ts0r0b/symmetric/gr21","1.23482911787994","-1.24244202689167","-9.50885111751341","-0.533364148914095","17.7278005811628"
"gompertzModelpasitive","ts0r0b/symmetric/gr24","1.69577587183085","-1.69349760575787","-2.94989769981975","-0.33631656400425","5.75972271315443"
"gompertzModelpasitive","ts0r0b/symmetric/gr48","3.76961001110495","-3.77788858803572","-1.54146401798271","-0.134245533162327","12.7092695830599"
"gompertzModelpasitive","ts0r0b/symmetric/gr96","15.1304716713434","-15.1528825610931","-0.452278360283257","-0.0542630943687184","20.3833146866331"
"gompertzModelpasitive","ts0r0b/symmetric/hk48","6.0381201963063","-6.04558603975578","-0.722599260503882","-0.122231972885755","10.8564764999196"
"gompertzModelpasitive","ts0r0b/symmetric/pr76","7.86082614236174","-7.87913244187207","-0.760532614606311","-0.0709341412833186","24.1029567158418"
"gompertzModelpasitive","ts0r0b/symmetric/st70","7.34199995712285","-7.3490647093342","-0.902599828457549","-0.0841308888815974","15.3626309998906"
