"model","instance_file","a","b","c","d","residuals"
"logisticModelpositive","ts0r0b/symmetric/att48","-0.0285603016885253","2.69987003419938","2.74937098893999","-6.29043616742035","19.1540884897473"
"logisticModelpositive","ts0r0b/symmetric/bayg29","-0.0216680410399366","1.39239841783721","3.18319459774306","-6.02470820300407","10.7157717860204"
"logisticModelpositive","ts0r0b/symmetric/bays29","-0.0131818975782033","1.37633108354427","3.56397870959634","-6.6575446768147","12.980122377432"
"logisticModelpositive","ts0r0b/symmetric/berlin52","-0.088186557548583","2.28558392522913","2.48456098952606","-6.02420223119221","32.0656157275754"
"logisticModelpositive","ts0r0b/symmetric/brazil58","-0.0220073016400267","2.70450741093324","2.99295614270193","-7.42746873121702","36.7817096441577"
"logisticModelpositive","ts0r0b/symmetric/burma14","-0.00428683742844731","0.62010115660776","4.68794375581291","-5.36042833411509","4.52079451879433"
"logisticModelpositive","ts0r0b/symmetric/dantzig42","-0.0476728583874805","2.45649650446484","2.70494012353407","-5.96976927180217","16.5821001177425"
"logisticModelpositive","ts0r0b/symmetric/eil51","-0.0226174891394636","2.21669349418558","2.68568438152407","-6.40961271257842","13.2934959966354"
"logisticModelpositive","ts0r0b/symmetric/eil76","-0.0520612390350629","2.95100554644623","2.30232851313623","-6.37869306497388","21.1410959699137"
"logisticModelpositive","ts0r0b/symmetric/fri26","-0.0179335495430653","1.35728966922089","3.16670578966791","-5.7637869577263","9.71204035919929"
"logisticModelpositive","ts0r0b/symmetric/gr17","-0.00149765143663433","0.833373784494396","4.66111371491409","-6.17094021376596","5.41887222155892"
"logisticModelpositive","ts0r0b/symmetric/gr21","-0.0127592661612519","1.10356775100637","4.7053251820118","-7.93128565234773","19.2175333847441"
"logisticModelpositive","ts0r0b/symmetric/gr24","-0.00811360680473238","1.29565242110368","3.28889369491646","-5.62398954855807","7.20402961278874"
"logisticModelpositive","ts0r0b/symmetric/gr48","-0.0264222375724153","2.32839070170513","2.90195920026222","-6.97598755378335","21.1817481089284"
"logisticModelpositive","ts0r0b/symmetric/gr96","-0.0951625068281011","4.48865955943511","2.32894829131918","-7.00748019290751","44.8836417425878"
"logisticModelpositive","ts0r0b/symmetric/hk48","-0.0224139004064292","2.33461306340462","2.67940672337747","-6.26122357695979","19.2691044922704"
"logisticModelpositive","ts0r0b/symmetric/pr76","-0.0613206990949052","3.36750192045068","2.4918547544248","-7.06442676436285","42.4094046576979"
"logisticModelpositive","ts0r0b/symmetric/st70","-0.0537266822233438","3.51956672763892","2.52675571208956","-6.82071075012902","29.0584837545654"
"logisticModelpositive","ts0r0b/symmetric/swiss42","-0.0206000617252309","2.15083196618979","2.71539148116072","-6.15815443008255","17.0595028542323"
"logisticModelpositive","ts0r0b/symmetric/ulysses16","-0.00181028826017722","0.531988832951639","5.14578225439353","-6.57996723624175","4.6834621735321"
"logisticModelpositive","ts0r0b/symmetric/ulysses22","-0.00719802847745194","0.87824416740835","3.91675080464766","-6.14726729119702","7.92013337768727"
"logisticModelpositive","ts0r0f/symmetric/att48","-0.0843723683846177","2.99937624910438","3.68297080328043","-16.0980990777901","331.335666358429"
"logisticModelpositive","ts0r0f/symmetric/bayg29","-0.0435895862541782","1.59484863263344","4.01783421613928","-14.9794081212846","110.300259272096"
"logisticModelpositive","ts0r0f/symmetric/bays29","-0.00592716826719479","1.58888007774002","3.69331071087419","-12.6351060478951","233.190174659438"
"logisticModelpositive","ts0r0f/symmetric/berlin52","-0.097405414557847","2.63662922917965","2.9105614495854","-13.1466283416234","210.954336745355"
"logisticModelpositive","ts0r0f/symmetric/brazil58","-0.0581232007532744","3.11254748001932","4.08689751817227","-19.2552961918535","416.515626447541"
"logisticModelpositive","ts0r0f/symmetric/burma14","0.00714768901238789","0.696456043314725","5.35452979542611","-12.0932605250074","81.6949931238107"
"logisticModelpositive","ts0r0f/symmetric/dantzig42","-0.0666199104710979","2.81381798338887","3.47840026777312","-14.4451975446722","204.042500359048"
"logisticModelpositive","ts0r0f/symmetric/eil51","-0.0396863962898354","2.45914129544387","3.08025518169691","-13.1263514635091","241.868250532789"
"logisticModelpositive","ts0r0f/symmetric/eil76","-0.129857163289919","3.17554968045887","3.07958012029817","-15.0112491080527","274.452114711944"
"logisticModelpositive","ts0r0f/symmetric/fri26","-0.0189071948212265","1.48230010314542","3.20549716686942","-10.8583430004403","88.0787307765634"
"logisticModelpositive","ts0r0f/symmetric/gr17","-0.000553610045518875","1.07615368121173","3.81725412325277","-9.81587636800435","105.075160899768"
"logisticModelpositive","ts0r0f/symmetric/gr21","-0.00532086825674258","1.31251076630441","7.73409249162133","-25.0929373669334","151.655844465817"
"logisticModelpositive","ts0r0f/symmetric/gr24","0.00399551107751167","1.33426662682081","4.07629622883075","-13.0941865578393","119.962088266909"
"logisticModelpositive","ts0r0f/symmetric/gr48","-0.059705800559271","2.56293547226249","3.39907092080909","-14.3293366666976","224.493183042907"
"logisticModelpositive","ts0r0f/symmetric/gr96","-0.214480658205769","4.88017566287757","2.91847892934971","-15.2155377984304","383.940393821292"
"logisticModelpositive","ts0r0f/symmetric/hk48","-0.0377445313368801","2.62401133624163","3.30077526694962","-13.987175249797","299.623410070647"
"logisticModelpositive","ts0r0f/symmetric/pr76","-0.166537628494606","3.82637302984713","2.94160860350224","-14.6519935307045","315.73575247416"
"logisticModelpositive","ts0r0f/symmetric/st70","-0.0668637750857756","3.55943700400006","3.50814028786281","-16.6636247211044","441.210749619371"
"logisticModelpositive","ts0r0f/symmetric/swiss42","-0.106395625515561","2.32478602787475","2.99499744685395","-12.3247973372318","117.160317478847"
"logisticModelpositive","ts0r0f/symmetric/ulysses16","3.26826842829957e-06","0.583061570046419","5.90338277390622","-15.9358880646684","61.6604533485633"
"logisticModelpositive","ts0r0f/symmetric/ulysses22","-0.0099499495854431","1.08825318692818","5.57109740498604","-18.1834298861203","105.864742125285"
"logisticModelpositive","ts10r10b/symmetric/att48","-0.00537789521134381","2.60667242280674","3.07584856868172","-7.11336684880244","21.4662010034601"
"logisticModelpositive","ts10r10b/symmetric/bayg29","-0.00567483719222144","1.36512030763316","3.46044825374849","-6.68502699438016","10.599302912638"
"logisticModelpositive","ts10r10b/symmetric/bays29","-0.00103653354357532","1.39988302245403","3.5396832135502","-6.78084508299521","9.75879913612649"
"logisticModelpositive","ts10r10b/symmetric/berlin52","-0.00554125474621329","1.83387767513721","3.73419552096908","-9.61515782956112","45.4112781992843"
