"instance_alogorithm_name",""
"mFlipHCrs/uf250-10/","0.0683737659279409"
"mFlipHCrs/uf250-09/","0.058415366980699"
"mFlipHCrs/uf250-08/","0.0939470812434885"
"mFlipHCrs/uf250-07/","0.0471082498752827"
"mFlipHCrs/uf250-06/","0.0524283920296356"
"mFlipHCrs/uf250-05/","0.177182821213636"
"mFlipHCrs/uf250-04/","0.0496828430156948"
"mFlipHCrs/uf250-03/","0.179042500825241"
"mFlipHCrs/uf250-02/","0.164571694010036"
"mFlipHCrs/uf250-01/","0.0771776708459823"
"mFlipHCrs/uf225-10/","0.0480164023616231"
"mFlipHCrs/uf225-09/","0.0589058852534911"
"mFlipHCrs/uf225-08/","0.0404359953595165"
"mFlipHCrs/uf225-07/","0.266076616182769"
"mFlipHCrs/uf225-06/","0.0396716349818238"
"mFlipHCrs/uf225-05/","0.0790769524210402"
"mFlipHCrs/uf225-04/","0.0461201956682737"
"mFlipHCrs/uf225-03/","0.0509949927094879"
"mFlipHCrs/uf225-02/","0.0490565857025407"
"mFlipHCrs/uf225-01/","0.0645843445818814"
"mFlipHCrs/uf200-10/","0.214829222186296"
"mFlipHCrs/uf200-09/","0.0503181759533904"
"mFlipHCrs/uf200-08/","0.0655070953411644"
"mFlipHCrs/uf200-07/","0.210523216647296"
"mFlipHCrs/uf200-06/","0.0338751918346578"
"mFlipHCrs/uf200-05/","0.039283586821709"
"mFlipHCrs/uf200-04/","0.077395906359232"
"mFlipHCrs/uf200-03/","0.0663867032000241"
"mFlipHCrs/uf200-02/","0.0720458178083764"
"mFlipHCrs/uf200-01/","0.0419453790796735"
"mFlipHCrs/uf175-10/","0.0787548891382855"
"mFlipHCrs/uf175-09/","0.047361961762163"
"mFlipHCrs/uf175-08/","0.0593367319810143"
"mFlipHCrs/uf175-07/","0.0728696691115472"
"mFlipHCrs/uf175-06/","0.0764319447519949"
"mFlipHCrs/uf175-05/","0.0543541619921361"
"mFlipHCrs/uf175-04/","0.0597665302424068"
"mFlipHCrs/uf175-03/","0.0725052142812512"
"mFlipHCrs/uf175-02/","0.0769507999945851"
"mFlipHCrs/uf175-01/","0.0736707810711211"
"mFlipHCrs/uf150-10/","0.0643415883254758"
"mFlipHCrs/uf150-09/","0.0811333930088681"
"mFlipHCrs/uf150-08/","0.101511844984447"
"mFlipHCrs/uf150-07/","0.102206147527698"
"mFlipHCrs/uf150-06/","0.1131383932961"
"mFlipHCrs/uf150-05/","0.0740735731674904"
"mFlipHCrs/uf150-04/","0.111490362577369"
