"instance_file","residuals"
"1FlipHC/uf020-01/1",18.3605301251971
"1FlipHC/uf020-01/11",0.367250112566203
"1FlipHC/uf020-01/13",17.0457892418093
"1FlipHC/uf020-01/15",31.2220721356515
"1FlipHC/uf020-01/17",29.4301798882159
"1FlipHC/uf020-01/19",11.7260045959465
"1FlipHC/uf020-01/3",33.9735405284918
"1FlipHC/uf020-01/5",3.92365688562183
"1FlipHC/uf020-01/7",76.3547421233516
"1FlipHC/uf020-01/9",5.94435912441135
"1FlipHC/uf020-02/1",43.4691111868008
"1FlipHC/uf020-02/11",1.86069346101278
"1FlipHC/uf020-02/13",1.74977806617264
"1FlipHC/uf020-02/15",24.6978682274289
"1FlipHC/uf020-02/17",2.72326031518596
"1FlipHC/uf020-02/19",27.6469823439122
"1FlipHC/uf020-02/3",14.9524361860559
"1FlipHC/uf020-02/5",21.8830002021555
"1FlipHC/uf020-02/7",16.8146768945324
"1FlipHC/uf020-02/9",6.31946541287893
"1FlipHC/uf020-03/1",0.02488175486146
"1FlipHC/uf020-03/11",15.9502884965657
"1FlipHC/uf020-03/13",26.9461911896596
"1FlipHC/uf020-03/15",1.99664770233018e-05
"1FlipHC/uf020-03/17",0.111596179076391
"1FlipHC/uf020-03/19",25.3849802768881
"1FlipHC/uf020-03/3",0.00662011429673276
"1FlipHC/uf020-03/5",0.0596623125277486
"1FlipHC/uf020-03/7",7.03347250318922e-06
"1FlipHC/uf020-03/9",1.26685486247791
"1FlipHC/uf020-04/1",118.472782913662
"1FlipHC/uf020-04/11",2.75707618703675
"1FlipHC/uf020-04/13",1.88121156508944e-05
"1FlipHC/uf020-04/15",0.0013033893842707
"1FlipHC/uf020-04/17",0.000560442585723028
"1FlipHC/uf020-04/19",0.249331226752362
"1FlipHC/uf020-04/3",58.1682875698115
"1FlipHC/uf020-04/5",4.81184420192194
"1FlipHC/uf020-04/7",3.77004822578115e-06
"1FlipHC/uf020-04/9",0.054317463238641
"1FlipHC/uf020-05/1",16.085032334797
"1FlipHC/uf020-05/11",0.15003905535547
"1FlipHC/uf020-05/13",21.9385677079121
"1FlipHC/uf020-05/15",5.94289305310849
"1FlipHC/uf020-05/17",26.9827063387382
"1FlipHC/uf020-05/19",20.2979060545645
"1FlipHC/uf020-05/3",87.3686302542415
"1FlipHC/uf020-05/5",6.99164019905348
"1FlipHC/uf020-05/7",17.894808994831
"1FlipHC/uf020-05/9",20.3940222870472
"1FlipHC/uf020-06/1",0.0998564521330381
"1FlipHC/uf020-06/11",0.297104945911494
"1FlipHC/uf020-06/13",1.90934313060954e-05
"1FlipHC/uf020-06/15",0.130512394614022
"1FlipHC/uf020-06/17",55.7050507514522
"1FlipHC/uf020-06/19",0.111093908568493
"1FlipHC/uf020-06/3",7.54024356342955
"1FlipHC/uf020-06/5",0.00232565448535468
"1FlipHC/uf020-06/7",12.7375630091865
"1FlipHC/uf020-06/9",3.442547213364
"1FlipHC/uf020-07/1",59.3789006224779
"1FlipHC/uf020-07/11",0.00819532445467628
"1FlipHC/uf020-07/13",9.3157824828456
"1FlipHC/uf020-07/15",42.2849132259099
"1FlipHC/uf020-07/17",3.93420402408539
"1FlipHC/uf020-07/19",1.31954483938488e-06
"1FlipHC/uf020-07/3",14.9230447364094
"1FlipHC/uf020-07/5",33.6102480449444
"1FlipHC/uf020-07/7",26.8534766583209
"1FlipHC/uf020-07/9",41.8784486427868
"1FlipHC/uf020-08/1",0.111111104677074
"1FlipHC/uf020-08/11",15.7601164747423
"1FlipHC/uf020-08/13",43.4887528419102
"1FlipHC/uf020-08/15",20.8975678799456
"1FlipHC/uf020-08/17",15.1458550583251
"1FlipHC/uf020-08/19",0.000110602571355572
"1FlipHC/uf020-08/3",25.2804819530324
