"instance_file","residuals"
"1FlipHC/uf020-01/1",0.121316336554976
"1FlipHC/uf020-01/11",5.91712686914566
"1FlipHC/uf020-01/13",0.0721514431790684
"1FlipHC/uf020-01/15",0
"1FlipHC/uf020-01/17",0.0637966711207927
"1FlipHC/uf020-01/19",4.53616719692957
"1FlipHC/uf020-01/3",0
"1FlipHC/uf020-01/5",0.163965255198888
"1FlipHC/uf020-01/7",0.107270857921815
"1FlipHC/uf020-01/9",7.31238534544351
"1FlipHC/uf020-02/1",0
"1FlipHC/uf020-02/11",0.0702885103579977
"1FlipHC/uf020-02/13",4.24773214974631
"1FlipHC/uf020-02/15",0.439688358038038
"1FlipHC/uf020-02/17",0
"1FlipHC/uf020-02/19",0
"1FlipHC/uf020-02/3",0
"1FlipHC/uf020-02/5",6.73508651825951
"1FlipHC/uf020-02/7",0.0618516882029571
"1FlipHC/uf020-02/9",0
"1FlipHC/uf020-03/1",0.18674845206957
"1FlipHC/uf020-03/11",0
"1FlipHC/uf020-03/13",0.138441216559358
"1FlipHC/uf020-03/15",0.13013143189294
"1FlipHC/uf020-03/17",0.0555627558903214
"1FlipHC/uf020-03/19",0.100443147649782
"1FlipHC/uf020-03/3",0.00289479905909857
"1FlipHC/uf020-03/5",0.0132523654900866
"1FlipHC/uf020-03/7",3.00647210914026
"1FlipHC/uf020-03/9",0.00817894076103822
"1FlipHC/uf020-04/1",0.102546153136801
"1FlipHC/uf020-04/11",0.00926467939724333
"1FlipHC/uf020-04/13",0.98262576286882
"1FlipHC/uf020-04/15",2.15483054756802
"1FlipHC/uf020-04/17",0.0201041259041211
"1FlipHC/uf020-04/19",1.68156321953927
"1FlipHC/uf020-04/3",0.913556823798008
"1FlipHC/uf020-04/5",4.05951792761592
"1FlipHC/uf020-04/7",6.450974063917e-07
"1FlipHC/uf020-04/9",3.68541075420207
"1FlipHC/uf020-05/1",4.14097245102069
"1FlipHC/uf020-05/11",7.00063522796462e-08
"1FlipHC/uf020-05/13",0.88188230591777
"1FlipHC/uf020-05/15",0.0928248682383527
"1FlipHC/uf020-05/17",0.0532467453656872
"1FlipHC/uf020-05/19",0.182346030713448
"1FlipHC/uf020-05/3",0
"1FlipHC/uf020-05/5",0.0764285974409596
"1FlipHC/uf020-05/7",0
