"instance_file","residuals"
"1FlipHC/uf020-01/1",0.12553737559845
"1FlipHC/uf020-01/11",0.126167517244919
"1FlipHC/uf020-01/13",0.0945083964867897
"1FlipHC/uf020-01/15",0.071125012245069
"1FlipHC/uf020-01/17",0.0719230185408359
"1FlipHC/uf020-01/19",0.0708131731570135
"1FlipHC/uf020-01/3",0.083238166504568
"1FlipHC/uf020-01/5",0.16674973434708
"1FlipHC/uf020-01/7",0.0665355552346658
"1FlipHC/uf020-01/9",0.0910997497976302
"1FlipHC/uf020-02/1",0.0761605429086417
"1FlipHC/uf020-02/11",0.0803296862534874
"1FlipHC/uf020-02/13",0.0817958807103584
"1FlipHC/uf020-02/15",0.11113001077954
"1FlipHC/uf020-02/17",0.0641316565619073
"1FlipHC/uf020-02/19",0.0519995310063854
"1FlipHC/uf020-02/3",0.0567569305871387
"1FlipHC/uf020-02/5",0.0580810401674718
"1FlipHC/uf020-02/7",0.0646922347537709
"1FlipHC/uf020-02/9",0.147803009375358
"1FlipHC/uf020-03/1",0.00290479144839679
"1FlipHC/uf020-03/11",0.223076003169455
"1FlipHC/uf020-03/13",0.121527805740039
"1FlipHC/uf020-03/15",0.00312678945724234
"1FlipHC/uf020-03/17",0.0555555555567904
"1FlipHC/uf020-03/19",0.101473284619447
"1FlipHC/uf020-03/3",0.000468377875453867
"1FlipHC/uf020-03/5",0.0122904544429881
"1FlipHC/uf020-03/7",0.00761543035979937
"1FlipHC/uf020-03/9",0.00505682391945411
"1FlipHC/uf020-04/1",0.0568900309801114
"1FlipHC/uf020-04/11",0.0045494774696085
"1FlipHC/uf020-04/13",0.0512268801006035
"1FlipHC/uf020-04/15",0.0105930659536726
"1FlipHC/uf020-04/17",0.0215170691030121
"1FlipHC/uf020-04/19",0.00494168262492729
"1FlipHC/uf020-04/3",0.0779483793827258
"1FlipHC/uf020-04/5",0.0888282402033592
"1FlipHC/uf020-04/7",1.29983827989719e-06
"1FlipHC/uf020-04/9",0.0406431524628223
"1FlipHC/uf020-05/1",0.0700532473442493
"1FlipHC/uf020-05/11",1.11601518626906e-07
"1FlipHC/uf020-05/13",0.0783258440524503
"1FlipHC/uf020-05/15",0.106072376673662
"1FlipHC/uf020-05/17",0.0477806335009278
"1FlipHC/uf020-05/19",0.189413060030979
"1FlipHC/uf020-05/3",0.0917200231736319
"1FlipHC/uf020-05/5",0.060973902805533
"1FlipHC/uf020-05/7",0.0640100963071844
"1FlipHC/uf020-05/9",0.104352959641852
"1FlipHC/uf020-06/1",0.0494958313974764
"1FlipHC/uf020-06/11",0.0114884160740569
"1FlipHC/uf020-06/13",0.0173237178229194
"1FlipHC/uf020-06/15",0.00108624174233974
"1FlipHC/uf020-06/17",0.0646821508311216
"1FlipHC/uf020-06/19",1.9015191267985e-05
"1FlipHC/uf020-06/3",5.62880296074733e-05
"1FlipHC/uf020-06/5",0.013936404490482
"1FlipHC/uf020-06/7",0.194295613533887
"1FlipHC/uf020-06/9",0.00474702304691464
"1FlipHC/uf020-07/1",0.0611847469923292
"1FlipHC/uf020-07/11",0.0104928272826588
"1FlipHC/uf020-07/13",0.082677261941024
"1FlipHC/uf020-07/15",0.0585569251449379
"1FlipHC/uf020-07/17",0.0817577863026802
"1FlipHC/uf020-07/19",0.0401715812442462
"1FlipHC/uf020-07/3",0.00528889966667905
"1FlipHC/uf020-07/5",0.0422418124304824
"1FlipHC/uf020-07/7",0.0747568690444231
"1FlipHC/uf020-07/9",0.081453652186933
"1FlipHC/uf020-08/1",2.46449272072734e-05
"1FlipHC/uf020-08/11",0.0740355970332655
"1FlipHC/uf020-08/13",0.0665927232044317
"1FlipHC/uf020-08/15",0.0721390525329669
"1FlipHC/uf020-08/17",0.0837364992063652
"1FlipHC/uf020-08/19",0.0055579182390155
"1FlipHC/uf020-08/3",0.0874620478308481
"1FlipHC/uf020-08/5",0.0633531262694672
"1FlipHC/uf020-08/7",0.0186249608815901
"1FlipHC/uf020-08/9",0.0693316451676845
"1FlipHC/uf020-09/1",0.012818409648484
"1FlipHC/uf020-09/11",0.0165584148053623
"1FlipHC/uf020-09/13",0.017526187047183
"1FlipHC/uf020-09/15",0.00425896929587066
"1FlipHC/uf020-09/17",0.0363400393955066
"1FlipHC/uf020-09/19",0.00151821523204841
"1FlipHC/uf020-09/3",0.00592398629089914
"1FlipHC/uf020-09/5",0.012754579718462
"1FlipHC/uf020-09/7",0.106711749849071
"1FlipHC/uf020-09/9",9.05575433272145e-06
"1FlipHC/uf020-10/1",0.0593558874480227
