"instance_file","residuals"
"1FlipHC/experiment.xml/1",1.54993638742502
"1FlipHC/experiment.xml/10",31.9454267970209
"1FlipHC/experiment.xml/11",14.376700335889
"1FlipHC/experiment.xml/12",23.7327517851227
"1FlipHC/experiment.xml/13",17.8308259799413
"1FlipHC/experiment.xml/14",3.19557926567174
"1FlipHC/experiment.xml/15",10.544430838955
"1FlipHC/experiment.xml/16",13.9734192271227
"1FlipHC/experiment.xml/17",1.23701090009761
"1FlipHC/experiment.xml/18",20.3371955952142
"1FlipHC/experiment.xml/19",0.993006409305159
"1FlipHC/experiment.xml/2",14.6432606809306
"1FlipHC/experiment.xml/20",10.4914217228446
"1FlipHC/experiment.xml/3",34.9424848493131
"1FlipHC/experiment.xml/4",5.20561720052917
"1FlipHC/experiment.xml/5",6.8205836249843
"1FlipHC/experiment.xml/6",1.09082198315153
"1FlipHC/experiment.xml/7",17.3799573645763
"1FlipHC/experiment.xml/8",53.0841878502935
"1FlipHC/experiment.xml/9",7.62950480769195
"1FlipHC/uf020-01/1",3.42156223383355
"1FlipHC/uf020-01/10",6.66393331163615
"1FlipHC/uf020-01/11",14.3837564859126
"1FlipHC/uf020-01/12",35.0341602183195
"1FlipHC/uf020-01/13",17.8417982132185
"1FlipHC/uf020-01/14",3.52906825268228
"1FlipHC/uf020-01/15",10.743193427022
"1FlipHC/uf020-01/16",12.871873721384
"1FlipHC/uf020-01/17",1.2453035336454
"1FlipHC/uf020-01/18",18.9873347351521
"1FlipHC/uf020-01/19",1.44361711320263
"1FlipHC/uf020-01/2",15.9266218126791
"1FlipHC/uf020-01/20",9.76154778142881
"1FlipHC/uf020-01/3",26.0695017183846
"1FlipHC/uf020-01/4",2.21197088106455
"1FlipHC/uf020-01/5",3.42460386197563
"1FlipHC/uf020-01/6",1.20016033521209
"1FlipHC/uf020-01/7",14.2224753759588
"1FlipHC/uf020-01/8",53.2647557468903
"1FlipHC/uf020-01/9",14.3549582711598
"1FlipHC/uf020-02/1",48.8860011958961
"1FlipHC/uf020-02/10",23.6118105933019
"1FlipHC/uf020-02/11",10.8143220833686
"1FlipHC/uf020-02/12",30.7152436077674
"1FlipHC/uf020-02/13",16.0824648586448
"1FlipHC/uf020-02/14",17.0760957463918
"1FlipHC/uf020-02/15",17.2424661551036
"1FlipHC/uf020-02/16",18.847384166359
"1FlipHC/uf020-02/17",2.62815905971049
"1FlipHC/uf020-02/18",4.1990864115023
"1FlipHC/uf020-02/19",21.0181115346766
"1FlipHC/uf020-02/2",0.139502950773428
"1FlipHC/uf020-02/20",14.2904825545612
"1FlipHC/uf020-02/3",20.5018642277897
"1FlipHC/uf020-02/4",7.81375700738388
"1FlipHC/uf020-02/5",10.0453137557079
"1FlipHC/uf020-02/6",1.06014947790327
"1FlipHC/uf020-02/7",17.2356428101056
"1FlipHC/uf020-02/8",9.82930780894523
"1FlipHC/uf020-02/9",30.2884667935132
"1FlipHC/uf020-03/1",5.41042819355896
"1FlipHC/uf020-03/10",42.0347145776672
"1FlipHC/uf020-03/11",32.8999829043228
"1FlipHC/uf020-03/12",6.92736875829269
"1FlipHC/uf020-03/13",24.8892591580313
"1FlipHC/uf020-03/14",17.5296430755705
"1FlipHC/uf020-03/15",1.23305031249985
"1FlipHC/uf020-03/16",15.8264953938405
"1FlipHC/uf020-03/17",14.6221710656286
"1FlipHC/uf020-03/18",21.634791764149
"1FlipHC/uf020-03/19",4.50379718189629
"1FlipHC/uf020-03/2",13.5338546197384
"1FlipHC/uf020-03/20",8.32181116512658
"1FlipHC/uf020-03/3",3.25188994525706
"1FlipHC/uf020-03/4",0.193683412350894
"1FlipHC/uf020-03/5",1.48422551305603
"1FlipHC/uf020-03/6",17.7123843342279
"1FlipHC/uf020-03/7",10.3483548331978
"1FlipHC/uf020-03/8",4.46105945091763
"1FlipHC/uf020-03/9",0.457957433911442
"1FlipHC/uf020-04/1",38.3326784079162
"1FlipHC/uf020-04/10",9.21009032929978
"1FlipHC/uf020-04/11",11.4440788262534
"1FlipHC/uf020-04/12",4.67638515147749
"1FlipHC/uf020-04/13",4.7139976949419
"1FlipHC/uf020-04/14",1.82057751063076
"1FlipHC/uf020-04/15",20.023910266412
"1FlipHC/uf020-04/16",0.234034305445831
"1FlipHC/uf020-04/17",0.46250641024202
"1FlipHC/uf020-04/18",23.4606289938512
"1FlipHC/uf020-04/19",16.656829293408
"1FlipHC/uf020-04/2",10.2497474742515
"1FlipHC/uf020-04/20",4.60650117075521
"1FlipHC/uf020-04/3",15.4683910615581
"1FlipHC/uf020-04/4",9.6455679226029
"1FlipHC/uf020-04/5",3.40475886193371
"1FlipHC/uf020-04/6",0.894526970940975
"1FlipHC/uf020-04/7",19.1376192451516
"1FlipHC/uf020-04/8",31.9096090395857
"1FlipHC/uf020-04/9",20.4234191557514
"1FlipHC/uf020-05/1",1.73571503015423
"1FlipHC/uf020-05/10",12.5104610649318
"1FlipHC/uf020-05/11",0.299738599976427
"1FlipHC/uf020-05/12",0.314523297306779
"1FlipHC/uf020-05/13",33.8991224542895
