"x","y"
"1","3.0942655145326006"
"2","2.7894736842105265"
"3","2.490180675569521"
"4","2.211311861743912"
"5","1.9536527886881383"
"6","1.6810683424980362"
"7","1.4768263943440691"
"8","1.3110761979575807"
"9","1.1948153967007071"
"10","1.0557737627651218"
"11","0.9497250589159466"
"12","0.8538884524744698"
"13","0.758051846032993"
"14","0.6653574234092695"
"15","0.579732914375491"
"16","0.4799685781618225"
"17","0.4139827179890024"
"18","0.35192458758837397"
"19","0.2945797329143755"
"20","0.24823252160251377"
"21","0.21445404556166536"
"22","0.18460329929300864"
"23","0.15553809897879026"
"24","0.13197172034564023"
"25","0.10997643362136686"
"26","0.08876669285153183"
"27","0.0589159465828751"
"28","0.03534956794972506"
"29","0.01492537313432836"
"30","0.006284367635506678"
"31","0.0"
