"x","y"
"1","1.8393055042482453"
"2","1.8212042851865533"
"3","1.810860731437015"
"4","1.6461026967122276"
"5","1.6213520502401182"
"6","1.5917990395271517"
"7","1.5899519763575913"
"8","1.5799778352419653"
"9","1.5696342814924271"
"10","1.5666789804211303"
"11","1.4595493165866273"
"12","1.4473586996675287"
"13","1.3398596231991133"
"14","1.2844477281123015"
"15","1.2774288880679718"
"16","1.2741041743627632"
"17","1.2198005171776876"
"19","1.2142593276690063"
"20","1.212412264499446"
"21","1.2087181381603251"
"22","1.181012190616919"
"23","1.1773180642777983"
"24","1.1329885482083488"
"25","1.0664942741041743"
"26","0.9390469154045068"
"27","0.90764684152198"
"28","0.898411525674178"
"29","0.8027336534909494"
"30","0.791651274473587"
"31","0.7417805688954562"
"32","0.6346509050609531"
"33","0.5847801994828223"
"34","0.5773919468045807"
"35","0.5212412264499446"
"38","0.5042482452899889"
"39","0.44883635020317697"
"40","0.3989656446250462"
"42","0.34613963797561875"
"43","0.34244551163649795"
"44","0.3361654968599926"
"45","0.33431843369043224"
"46","0.3250831178426302"
"47","0.30254894717399333"
"48","0.24750646472109347"
"49","0.23827114887329146"
"50","0.23790173623937938"
"51","0.23605467306981898"
"52","0.21130402659770964"
"55","0.20022164758034725"
"56","0.19837458441078684"
"57","0.19098633173254526"
"59","0.17473217584041373"
"60","0.15589213151089767"
"61","0.12670853343184338"
"62","0.1259697081640192"
"63","0.12338381972663465"
"64","0.11784263021795345"
"65","0.10860731437015146"
"66","0.0347247875877355"
"68","0.027705947543405985"
"69","0.01736239379386775"
"70","0.0"
