"x","y"
"1","5.59720335452553"
"2","5.586154431342716"
"3","5.584922748102665"
"4","5.528084189172056"
"5","5.51415530076618"
"6","5.510713832889565"
"7","5.504464851745187"
"8","5.473564092810955"
"9","5.369939683747215"
"10","5.331974859171512"
"11","5.296419062109439"
"13","5.283269032223007"
"14","5.2662609357170025"
"15","5.247278523429151"
"16","5.241699722871271"
"17","5.194334257095764"
"18","5.189769783912044"
"19","5.176891448857976"
"20","5.17348620695901"
"21","5.167255338803456"
"22","5.148725751236212"
"23","5.127406763390027"
"25","5.052618232534551"
"26","5.049629589378544"
"27","5.0406817728993465"
"28","5.037801807676285"
"29","4.971798076400587"
"30","4.970530167182887"
"31","4.962596678077849"
"32","4.958557481570034"
"33","4.9474361064319226"
"35","4.85935264177942"
"37","4.8259885163650855"
"38","4.765563585647268"
"39","4.710572551576735"
"40","4.70627977322538"
"41","4.618178195584053"
"42","4.592403412487094"
"43","4.591932474777663"
"44","4.57171837924976"
"45","4.537249361517144"
"46","4.5351663678023515"
"47","4.505859551884656"
"48","4.4954083573330434"
"49","4.481443242949519"
"50","4.410005615026535"
"51","4.404716622289844"
"53","4.379865601622924"
"55","4.367204622434748"
"58","4.330181673277908"
"59","4.327120578166603"
"60","4.269014110018294"
"62","4.248636997590973"
"64","4.062453585466137"
"65","4.046043217591335"
"66","4.0298864315600715"
"67","3.9870492129906356"
"68","3.961799706569581"
"70","3.889365864261262"
"71","3.871107971526382"
"73","3.856744371388723"
"74","3.84997011356844"
"75","3.8423807712510643"
"78","3.763860964697785"
"79","3.7514354543643247"
"80","3.7390280570196888"
"81","3.738158633556123"
"82","3.7144849571627816"
"84","3.6578094151315907"
"85","3.637341737760148"
"86","3.6044485500552446"
"90","3.5362169211541596"
"92","3.5174880907098482"
"93","3.515115289173867"
"95","3.4459236718650947"
"96","3.4410331648825374"
"99","3.3662808600047094"
"100","3.3634733467369453"
"104","3.2203263960586135"
"105","3.193990110308102"
"109","3.1683058921552645"
"110","3.161096922603199"
"113","3.142603561013603"
"114","3.111630350124074"
"115","3.090546831132605"
"116","3.0057780434349475"
"117","2.9826296437175097"
"119","2.900668369287616"
"120","2.8953250375844517"
"121","2.890054157836585"
"125","2.8375989422014527"
"128","2.782933941929758"
"130","2.682406853954971"
"135","2.6171276422322447"
"138","2.58160807114782"
"140","2.568095781484903"
"143","2.551830317520694"
"145","2.5486605444764443"
"150","2.5153507580285823"
"153","2.4982702095672806"
"154","2.488018257892735"
"155","2.4629498813599233"
"157","2.398268398268398"
"158","2.3682370627977325"
"160","2.358021337100835"
"165","2.3113622778894745"
"166","2.297324711550653"
"170","2.2421706605807024"
"175","2.1944067090510604"
"176","2.1923599413139163"
"177","2.1484721693926714"
"180","2.113296745095908"
"184","2.0949845133945555"
"185","2.083374087558188"
"186","2.054230288539912"
"188","2.047274900831386"
"190","1.9993298194135014"
"191","1.9523266134144797"
"192","1.9497726819902552"
"195","1.9316234671883208"
"197","1.9153761162129364"
"200","1.8967740766903947"
"202","1.877646760491949"
"206","1.773750656595845"
"207","1.769258635367422"
"208","1.7657447155355106"
"209","1.750004528247206"
"210","1.6912278795123983"
"212","1.6256226339908348"
"218","1.5860095274321215"
"221","1.519389954536398"
"223","1.4879458059374377"
"227","1.4313970548280173"
"228","1.4112191852777627"
"230","1.3392381676900507"
"231","1.3280805665742905"
"235","1.2870365338984586"
"237","1.2639243601586698"
"238","1.2631817276168742"
"239","1.2407759604412325"
"240","1.2239308808346465"
"243","1.1845170171530004"
"246","1.141082069952363"
"249","1.0737017515260194"
"250","1.0506076907750548"
"251","1.0434530601894618"
"253","1.0188012823996089"
"255","0.99885888170407"
"256","0.9639551522396711"
"259","0.947472332409571"
"265","0.9096161857668134"
"266","0.8993098951257947"
"267","0.8972812403774747"
"271","0.866000108677933"
"272","0.8657827528120415"
"273","0.8633193863319386"
"274","0.8574326649640457"
"275","0.8549692984839429"
"279","0.8222210146896339"
"281","0.7849625966780779"
"282","0.7580648082740133"
"283","0.7360213008748574"
"284","0.7320907822999874"
"285","0.7265482077197558"
"286","0.7239761633067072"
"288","0.7156441884475357"
"290","0.6928037095401113"
"291","0.6863192595410169"
"292","0.6844536216921154"
"294","0.6834936332844282"
"295","0.6779872846818453"
"300","0.6534260718361137"
"303","0.621384194605952"
"305","0.599213896285026"
"308","0.592946802151823"
"309","0.5822782517343187"
"310","0.5502907134706299"
"312","0.5405096995055154"
"313","0.5209838975529352"
"315","0.5045735296781322"
"318","0.4998641525838179"
"319","0.49798040174609215"
"322","0.4616457461645746"
"324","0.44764440580340165"
"325","0.42179717075114564"
"328","0.4047347352786683"
"330","0.3884511583256353"
"331","0.36591860022822364"
"332","0.36182506475393506"
"333","0.34901918165516493"
"334","0.34356717201905485"
"336","0.3422268108460577"
"343","0.31907841112862034"
"344","0.30018656378489017"
"345","0.2982303609918673"
"346","0.29556775163469723"
"348","0.2951330399029144"
"349","0.2878697313843757"
"350","0.27988190331286567"
"351","0.2746834755202956"
"352","0.26374323027042695"
"353","0.23416471952036805"
"355","0.22249995471752795"
"358","0.20695901030629066"
"359","0.20645184661921065"
"360","0.197540256117662"
"361","0.1935553985763191"
"362","0.18560379648245756"
"363","0.18551323153833615"
"364","0.1790106685504175"
"365","0.17111340542302886"
"366","0.15502907134706298"
"367","0.15367059718524154"
"369","0.13720589034396566"
"370","0.1321342534731656"
"371","0.12925428825010415"
"372","0.11816913908964119"
"373","0.114926914090094"
"374","0.10873227191218823"
"375","0.10509156115850676"
"376","0.10270064663370103"
"377","0.09190530529442663"
"378","0.09016645836729519"
"379","0.08542085529533229"
"380","0.07377420348131646"
"381","0.07087612526943071"
"474","0.07085801228060642"
"476","0.07082178630295785"
"843","0.07056820445941785"
"844","0.0696082160517307"
"855","0.06863011465521926"
"18973","0.06863011465521926"
