"instance_file","model","a","b","c","d","residuals"
"1FlipHC/uf020-01/1","EPMP",-92.215489699971,107.21758694519,-0.0320150027544124,8.21546048333859,0.176771905178118
"1FlipHC/uf020-01/11","EPMP",-71.3527327680294,113.414681627134,-0.0953085213974551,47.4747635826868,213.022486096998
"1FlipHC/uf020-01/13","EPMP",-166.127593213074,174.784796627047,-0.0112191015098205,-0.40370715205259,0.152608379327476
"1FlipHC/uf020-01/15","EPMP",-15.6813158900548,489.220568704979,-0.706157846884485,62.3218234051665,0
"1FlipHC/uf020-01/17","EPMP",-127.511626910847,137.547199491724,-0.0129518023308623,0.806610993566833,1.94774444206987
"1FlipHC/uf020-01/19","EPMP",-0.608969954048361,270,-1.3038663866531,11.5933291321759,1.38409467454798
"1FlipHC/uf020-01/3","EPMP",-1.441743332569,240,-1.0707792333415,18.6002348311341,0
"1FlipHC/uf020-01/5","EPMP",-0.269334354344121,2.13447629486542,-0.42436424357776,-0.629178970734519,0.001140876277089
"1FlipHC/uf020-01/7","EPMP",-117.013609282059,126.170665512546,-0.0211327081871438,-0.237482081913254,0.16877495283741
"1FlipHC/uf020-01/9","EPMP",-360.94481984465,367.313854614083,-0.00212272472175439,-0.869871861316327,2.54546458836182
"1FlipHC/uf020-02/1","EPMP",-204.063316177753,570.058173301017,-0.195495056415938,139.787810738398,0
"1FlipHC/uf020-02/11","EPMP",-0.0952756504153365,180,-1.28501588421185,13.0553575824652,0.150490314424844
"1FlipHC/uf020-02/13","EPMP",1.89762690344311,180,-1.81584968976402,6.83735346621638,4.0848193805115
"1FlipHC/uf020-02/15","EPMP",-193.954790241682,217.683311728783,-0.0269709189317546,5.35767672779274,134.416997605968
"1FlipHC/uf020-02/17","EPMP",-99.970696879146,240,-0.163281472623418,138.623171563492,0
"1FlipHC/uf020-02/19","EPMP",-1.14790041656105,480,-1.18699707861354,15.1974877319253,0
"1FlipHC/uf020-02/3","EPMP",-72.2749475294178,90.0275675756444,-0.0463836309898818,11.0127263879664,0
"1FlipHC/uf020-02/5","EPMP",-200.398111221603,214.228567894234,-0.0119028649651768,1.24240601051648,1.41033172686505
"1FlipHC/uf020-02/7","EPMP",-1.08234066714079,270,-1.09680949245374,18.727268587853,0.0599484819938364
"1FlipHC/uf020-02/9","EPMP",-187.913536333784,420.111919739848,-0.14498719907433,186.149871764907,0
"1FlipHC/uf020-03/1","EPMP",-123.206175140692,133.519288314076,-0.0141738958477034,2.83358578530267,0.737193006874374
"1FlipHC/uf020-03/11","EPMP",-8.57212656636168,540,-0.930816586868053,24.209263902115,0
"1FlipHC/uf020-03/13","EPMP",-2.04174674455136,420,-1.21604472438878,13.7369301697403,0.222460792036196
"1FlipHC/uf020-03/15","EPMP",-158.264867004161,171.233111816041,-0.0166889377502161,-0.112813254347027,43.7171002793001
"1FlipHC/uf020-03/17","EPMP",-96.3775851179106,123.501298448698,-0.0582832984784906,13.8824109898095,0.138377182043864
"1FlipHC/uf020-03/19","EPMP",0.430425629716685,23.1450801808088,-1.18590832931099,2.90706544766036,0.199106028148957
"1FlipHC/uf020-03/3","EPMP",-38.1561478547669,410.035761732299,-0.507017317194622,70.1657047767307,0.0240578942109082
"1FlipHC/uf020-03/5","EPMP",-1.12507716157295,38.6482888309232,-0.62000872929895,3.89918357800924,0.0207742314979011
"1FlipHC/uf020-03/7","EPMP",-422.956704472038,430.665373057341,-0.00208060810123183,-0.729585063827932,2.50534514600501
"1FlipHC/uf020-03/9","EPMP",-212.750333724724,225.411401921746,-0.0114980196897705,3.53579434887061,0.125229131496687
"1FlipHC/uf020-04/1","EPMP",-0.671476302454827,510,-1.56155284630795,7.47487397167368,0.131397231816758
"1FlipHC/uf020-04/11","EPMP",-76.4460552374802,142.563596126749,-0.166390128964243,15.600201331014,0.0445266273791621
"1FlipHC/uf020-04/13","EPMP",-0.737761906682121,12.2046621384772,-0.339826006270044,-0.114900137155821,0.0737912815105197
"1FlipHC/uf020-04/15","EPMP",-5.12861148416843,510,-0.944447685512004,26.4595054107592,8.41697003771761
"1FlipHC/uf020-04/17","EPMP",0.210210315039454,420,-1.16122708849582,17.9612736442431,0.0238544337253885
"1FlipHC/uf020-04/19","EPMP",2.14335638086074,390,-1.40861992718914,11.2279359131865,0.889429914869018
"1FlipHC/uf020-04/3","EPMP",-151.187787124414,360,-0.184311780925923,69.8630045127767,661.9670049615
"1FlipHC/uf020-04/5","EPMP",-163.198253992617,167.680884772843,-0.00354267285450656,-0.985037642838228,2.35416830966247
"1FlipHC/uf020-04/7","EPMP",-1.46034545462491,270,-1.17129528201594,14.3805745798333,0.362170949338766
"1FlipHC/uf020-04/9","EPMP",-200.80184703772,319.525409763867,-0.106973866580932,39.2273378175472,125.388244924112
"1FlipHC/uf020-05/1","EPMP",1.07532933250737,390,-1.30228343734155,13.9527396932899,2.72323907848084
"1FlipHC/uf020-05/11","EPMP",2.64828243868947,4.06505085758895,-0.624430578009579,0.837698108502286,0.0528841914975255
"1FlipHC/uf020-05/13","EPMP",-251.816621521686,271.281772711852,-0.0154863047129614,1.26241274544211,33.6228199305045
"1FlipHC/uf020-05/15","EPMP",-50.0525152101061,120,-0.165667803619371,118.407588587526,0.526497099492842
"1FlipHC/uf020-05/17","EPMP",-3.29698800014333,540,-1.04713435554115,22.2505798339573,0.0797553914605447
"1FlipHC/uf020-05/19","EPMP",-124.446225365448,143.30870338259,-0.0343595885588827,2.68390549887175,0.312367942148749
"1FlipHC/uf020-05/3","EPMP",-153.186164080076,360,-0.187094811824402,61.3546347961518,0
