"instance_file","model","a","b","c","d","residuals"
"1FlipHC/uf020-01/1","GPMN",-3.1978338117189,416.366254178454,-3.68672888001826,0.00383292866024295,0
"1FlipHC/uf020-01/11","GPMN",47.4026139303121,-49.5845743905356,-0.207759355301363,-0.0174106520469629,0.0416960434089024
"1FlipHC/uf020-01/13","GPMN",239.524289098992,-237.935257605983,-0.0335508461731195,-0.0923148709734417,2.76931744784255
"1FlipHC/uf020-01/15","GPMN",0,0,0,0,1
"1FlipHC/uf020-01/17","GPMN",4,5.04930803756366,-0.00556450121317559,0.567331175487962,1.16666666666667
"1FlipHC/uf020-01/19","GPMN",1.96300264338326,7.02383358133686,-0.0258717593626734,0.375241533639797,0.0369701185298332
"1FlipHC/uf020-01/3","GPMN",8.07831031594969,-6.49380521703918,-5.13324897143052,-0.150068744877584,0.349196353720938
"1FlipHC/uf020-01/5","GPMN",2.72880371035673,-1.40203503412529,-2.28202296477256,-0.794645692785061,0
"1FlipHC/uf020-01/7","GPMN",1234.78231226641,-1234.41969317055,-0.00773017385129361,-0.120894123067733,0.237376909816468
"1FlipHC/uf020-01/9","GPMN",-1.06577324157736,152.757495225108,-2.92719190335932,0.00551485226047287,0.0580811033271136
"1FlipHC/uf020-02/1","GPMN",-14.2844908040637,236.690390863871,-2.16311491698989,0.00503017551020977,0.0380712238769126
"1FlipHC/uf020-02/11","GPMN",35.3993147840404,-118.413521486668,-1.38503475949579,-0.00450130306024158,0
"1FlipHC/uf020-02/13","GPMN",1.55038079873349,-6.18045794574853,-0.58562173464898,0.704622373889765,0.101078713073767
"1FlipHC/uf020-02/15","GPMN",344.278731864597,-345.629646094904,-0.0420907393318132,-0.0342458997008382,0.133836964504001
"1FlipHC/uf020-02/17","GPMN",9.27575093150267,-133.686880855324,-4.09937370364963,-0.00707290185232749,1.50232502626295
"1FlipHC/uf020-02/19","GPMN",-31.1362015941611,464.99601108184,-2.30660836453049,0.00447927625626134,149.387473334982
"1FlipHC/uf020-02/3","GPMN",52.49561321672,-57.9465422641007,-0.265541431586465,-0.0181618156247615,4.1155209766378
"1FlipHC/uf020-02/5","GPMN",381.189215510858,-379.513471389772,-0.0251731668684654,-0.031885557090409,0.129885682929853
"1FlipHC/uf020-02/7","GPMN",11.1109377203434,-8.84111663174573,-1.50748478783842,-0.104262146207024,6.00177147365919
"1FlipHC/uf020-02/9","GPMN",8.22182326894426,-516.799523789772,-11.6710286194415,-0.0221265976511539,455.582368984339
"1FlipHC/uf020-03/1","GPMN",73.4931594712501,-73.5301000753868,-0.107365933290532,-0.0215973214689689,0.0290762474472939
"1FlipHC/uf020-03/11","GPMN",1.60410148671107,25.7693044148665,-0.452478218951691,0.062497188888538,0.241491248063032
"1FlipHC/uf020-03/13","GPMN",17.118485927334,-16.3111615497084,-1.57961156747199,-0.108341885146607,0
"1FlipHC/uf020-03/15","GPMN",1593.46027848032,-1591.28127964866,-0.00645655312192159,-0.0763165802851567,0.124029097553371
"1FlipHC/uf020-03/17","GPMN",142.469925327822,-144.232952994434,-0.0796111984994091,-0.0312405977742482,0.143390658865866
"1FlipHC/uf020-03/19","GPMN",6.17899369533037,-5.51233074318888,-2.17441032194368,-0.343461375241908,0.199998701151601
"1FlipHC/uf020-03/3","GPMN",0.695920057507597,9.77942641865203,-0.200199876394312,0.0870066764774667,0.0158573209732652
"1FlipHC/uf020-03/5","GPMN",448.1604645179,-445.802842202137,-0.0259592539745845,-0.103347741024854,1.84415921788216
"1FlipHC/uf020-03/7","GPMN",1.52760279834867,-9.80323594613335,-0.579278023150984,0.805288835129677,1.55411553967803
"1FlipHC/uf020-03/9","GPMN",4.00483665240776,5.16094079693278,-0.0149283256722044,0.589416540108527,3.7917646250264
"1FlipHC/uf020-04/1","GPMN",946.025800607524,-945.5885578445,-0.0188795973808659,-0.122626509443518,0.170172507991068
"1FlipHC/uf020-04/11","GPMN",104.382699798278,-109.043737536073,-0.184033755529361,-0.0516856412558206,0.044791348351432
"1FlipHC/uf020-04/13","GPMN",367.025825617725,-363.642558889273,-0.0284504877944053,-0.238585891031776,0.0399845569235712
"1FlipHC/uf020-04/15","GPMN",16.6164356566317,-13.4049940225853,-3.66467300209431,-0.097526365210989,0.0486464798550498
"1FlipHC/uf020-04/17","GPMN",367.625946483114,-364.9740727139,-0.0323992575054015,-0.0577751652894752,0.2401043629563
"1FlipHC/uf020-04/19","GPMN",13.6200113225234,-891.504728010766,-6.62350688561685,-0.0234103599582765,56070.4501000048
"1FlipHC/uf020-04/3","GPMN",-81.4046123160591,102.089653682574,-0.0846071525303759,0.0285565529121815,0.0208624705139255
"1FlipHC/uf020-04/5","GPMN",6.38901374258934,-2.54182500189269,-0.927037404000678,-0.266806688279802,1.70605334003858
"1FlipHC/uf020-04/7","GPMN",8.39600710288053,-7.43888378684308,-2246.53503110179,-0.544049230680428,0.0480540807189603
"1FlipHC/uf020-04/9","GPMN",129.930987684751,-148.762582546399,-0.256184545246417,-0.0176250587024495,0.183614967091617
"1FlipHC/uf020-05/1","GPMN",187.717941674079,-184.896373664116,-0.0579470942358773,-0.0823733413955528,0.34377432440305
"1FlipHC/uf020-05/11","GPMN",0.281277903821319,-5.76058740983717,-0.125176048837602,0.5,7.87073491125669
"1FlipHC/uf020-05/13","GPMN",4.58032208382269,101426.947346598,-9.02527268454579,0.0101500207980826,3.33721346582104
"1FlipHC/uf020-05/15","GPMN",4.19216204750161,-0.974825965531213,-1.5189196718902,-0.211700501856266,12.8095934025522
