"model","instance_file","a","b","c","d","residuals"
"1FlipHC/uf020-01/","decayModelnegative","8.31575395409977","-3.21688772052268","-19.8785680660484","-4.8978207691459","70.399407954653"
"1FlipHC/uf020-02/","decayModelnegative","9.74943419783078","-2.5984049764287","-3.77938534779695","-2.40883093366583","38.1106268975955"
"1FlipHC/uf020-03/","decayModelnegative","10.8464645298519","-55686.0767571398","-15.1838324392713","-0.280856159641988","65.994787068032"
"1FlipHC/uf020-04/","decayModelnegative","11.297728666956","-2.90106220175111","-114772153.012893","-25.9976142116531","46.5612417922954"
"1FlipHC/uf020-05/","decayModelnegative","10.0938354672767","-4.27377685792195","-3627491765968.02","-17.7597452862558","68.1114546654356"
"1FlipHC/uf020-06/","decayModelnegative","9.62011660760067","-3.61110027575425","-491.989098799421","-3.24067471637196","53.8145840809853"
"1FlipHC/uf020-07/","decayModelnegative","292.52477392543","-285.221493899372","-0.0088635779411814","-1.39510541130189","37.1962746471854"
"1FlipHC/uf020-08/","decayModelnegative","21.9947144716687","-188.185950422421","-2.8274701409898","-0.0569878397184713","41.6087180561169"
"1FlipHC/uf020-09/","decayModelnegative","11.7114365323442","-23644.2772319424","-10.9856450151745","-0.136614644109354","41.4798442821042"
"1FlipHC/uf020-10/","decayModelnegative","10.6452366681722","-4.53086568045487","-2647717.07395914","-11.0561103094343","56.9123825217509"
"1FlipHC/uf050-01/","decayModelnegative","24.8211762577561","-7.96672503298882","-115.496291189071","-2.98535367192849","117.264515878966"
"1FlipHC/uf050-02/","decayModelnegative","228.801420571745","-194.990380882199","0.0315654488744934","0.304016926153531","86.710301904762"
"1FlipHC/uf050-03/","decayModelnegative","26.4437672034337","-11.0748904049682","-136.342014246432","-2.46578311861988","122.855141509505"
"1FlipHC/uf050-04/","decayModelnegative","29.8422891900511","-1208.90991580275","-6.42544667284411","-0.112375340411925","102.375817871805"
"1FlipHC/uf050-05/","decayModelnegative","27.4350588017062","-831.937992010135","-5.94182574972141","-0.113821619540856","93.3887798983261"
"1FlipHC/uf050-06/","decayModelnegative","26.4443972646769","-9.65530657973511","-51.9623712983116","-1.85990695540044","86.5296876841529"
"1FlipHC/uf050-07/","decayModelnegative","26.8367704880855","-65.3601264143098","-5.8480576374005","-0.366434086755065","77.5225125396662"
"1FlipHC/uf050-08/","decayModelnegative","25.3178077980774","-6.57493751152927","-2115254.31188451","-6.96558955320143","98.216773032699"
"1FlipHC/uf050-09/","decayModelnegative","25.6584361431885","-14.4167311956605","-9.03974238536456","-0.955144186691633","66.1316595696252"
"1FlipHC/uf050-10/","decayModelnegative","26.0106165166812","-11.2869546620246","-8.86351060755281","-1.1494297232645","121.507907502393"
"1FlipHC/uf075-01/","decayModelnegative","39.7581624270907","-176.818357298684","-6.2114395713668","-0.259349071840503","127.619113731835"
"1FlipHC/uf075-02/","decayModelnegative","39.8017384960477","-43.5977166326804","-6.24203644324179","-0.524606216830616","122.300122349403"
"1FlipHC/uf075-03/","decayModelnegative","39.1733710764422","-46.8822784914989","-7.16782486455547","-0.505146675209914","131.162790212306"
"1FlipHC/uf075-04/","decayModelnegative","41.1631253016281","-3.39694841333186","0.301743322889191","0.508470774060043","136.732544135008"
"1FlipHC/uf075-05/","decayModelnegative","39.2551923975544","-17.2975483075534","-47.7722878539718","-1.56360088709214","248.756964224651"
"1FlipHC/uf075-06/","decayModelnegative","36.7129085063544","-14.401681928631","-13.2541564305167","-1.15655020948519","212.118684039688"
"1FlipHC/uf075-07/","decayModelnegative","48.7175673674285","-5.71725203529286","0.62177391599266","0.23543790743853","174.696289422552"
"1FlipHC/uf075-08/","decayModelnegative","42.497734284554","-1060.02118022641","-8.22184319986083","-0.198179424068271","123.39567886688"
"1FlipHC/uf075-09/","decayModelnegative","54.7466372935493","-13.6502440935762","0.107318355776271","0.578064349594401","121.893607302008"
"1FlipHC/uf075-10/","decayModelnegative","39.8189787026329","-20.483196412812","-6.66778449955948","-0.78928756396134","199.260360576076"
"1FlipHC/uf100-01/","decayModelnegative","54.9927322444129","-4757.76629668279","-9.90924591334838","-0.159254400282831","137.387617794694"
"1FlipHC/uf100-02/","decayModelnegative","82.4996235010119","-27.3061401152734","0.057826803844462","0.620901916833094","176.657591522459"
"1FlipHC/uf100-03/","decayModelnegative","54.5350475550048","-931.927249469251","-8.00476977354038","-0.199490107210155","117.443348664538"
"1FlipHC/uf100-04/","decayModelnegative","52.8171019158556","-129.746844166471","-6.06975255368836","-0.30781524686628","99.6789850651832"
"1FlipHC/uf100-05/","decayModelnegative","54.4147985257716","-1768.10888622303","-8.25177605339512","-0.168343718622514","249.267295180093"
"1FlipHC/uf100-06/","decayModelnegative","54.7404465190513","-817.954850150672","-7.5884159076701","-0.196413336647623","146.983812064191"
"1FlipHC/uf100-07/","decayModelnegative","54.4296045092895","-273.411759872353","-5.75584484985225","-0.209883215790568","182.335305546159"
"1FlipHC/uf100-08/","decayModelnegative","52.4306906169573","-34156.5356042732","-11.3955848567666","-0.114221587603711","317.662504788966"
"1FlipHC/uf100-09/","decayModelnegative","54.3612467786809","-78.7096748415618","-7.96575914167812","-0.492761062924414","161.387953702581"
"1FlipHC/uf100-10/","decayModelnegative","52.6565293710956","-89.3579401916697","-5.28924781372417","-0.324707062379463","255.157793266072"
"1FlipHC/uf125-01/","decayModelnegative","65.8765564895431","-417.249523919503","-9.21473372432748","-0.291322273135901","130.629663510913"
"1FlipHC/uf125-02/","decayModelnegative","66.5181708637785","-916.072164343022","-8.08335051204405","-0.20244171469529","186.209699324838"
"1FlipHC/uf125-03/","decayModelnegative","69.9376337996085","-334.298797427497","-6.03924364453944","-0.215074800368342","349.156642649774"
"1FlipHC/uf125-04/","decayModelnegative","66.5722524183208","-1793.27087594539","-7.36959359142056","-0.137383656638586","324.500411388173"
"1FlipHC/uf125-05/","decayModelnegative","63.580398730113","-53.0359990877255","-9.63273091418698","-0.61001666826982","251.950987523398"
"1FlipHC/uf125-06/","decayModelnegative","62.4057769900759","-67.7663844010513","-11.4972843574101","-0.591730575455191","198.128589470318"
"1FlipHC/uf125-07/","decayModelnegative","66.0510041420235","-3123.87890357364","-7.59336738746659","-0.113701910330621","249.14712129989"
"1FlipHC/uf125-08/","decayModelnegative","128.545336596693","-59.757677877719","0.0269467343593379","0.657123166878838","187.705186037262"
"1FlipHC/uf125-09/","decayModelnegative","71.3357693593942","-1753.85769291508","-7.85490558861691","-0.157390431599933","242.974770925801"
"1FlipHC/uf125-10/","decayModelnegative","67.5312557026512","-243.51332934172","-6.6647980566089","-0.267124638248312","210.008705060773"
"1FlipHC/uf150-01/","decayModelnegative","81.3278836998385","-750.495256673603","-8.28677836788309","-0.23811138789521","343.453242091305"
"1FlipHC/uf150-02/","decayModelnegative","77.5584998509373","-7857.34655856714","-10.0831898037259","-0.13971987629743","375.416875666192"
"1FlipHC/uf150-03/","decayModelnegative","79.9966299020371","-81.3911822603759","-14.8395310389098","-0.6434196396621","534.729752297613"
"1FlipHC/uf150-04/","decayModelnegative","77.208012155932","-4344.59048433587","-10.5072740500904","-0.177675010203066","445.968650103946"
"1FlipHC/uf150-05/","decayModelnegative","77.7921950979346","-6470.09098505218","-10.7386782191466","-0.170330463166503","297.384452959508"
"1FlipHC/uf150-06/","decayModelnegative","81.5683987662604","-119.029220477701","-7.25482631144973","-0.397144255055254","263.364480416077"
"1FlipHC/uf150-07/","decayModelnegative","76.6927090909374","-102.006192490251","-7.77429361762703","-0.411324991690413","261.997388483133"
"1FlipHC/uf150-08/","decayModelnegative","81.9159162742284","-233.798286249479","-7.24952639964591","-0.299651498767053","391.949164479063"
"1FlipHC/uf150-09/","decayModelnegative","79.8924995175432","-141.927965639831","-7.88959142608623","-0.387941542702617","267.021661957032"
"1FlipHC/uf150-10/","decayModelnegative","77.0899309852094","-76.2273262719629","-11.5790571121859","-0.594164395763882","360.079259328187"
"1FlipHC/uf175-01/","decayModelnegative","114.373441180386","-21.5425324512499","0.0620246237673346","0.654278294043456","339.237563769476"
"1FlipHC/uf175-02/","decayModelnegative","89.8677403000229","-46.6358393909572","-25.8994601468379","-0.926311612283926","518.982138035589"
"1FlipHC/uf175-03/","decayModelnegative","92.6399517182925","-1018.07766280282","-8.25390391109329","-0.204233791209372","442.581330211049"
"1FlipHC/uf175-04/","decayModelnegative","93.375383525661","-6910.23217704216","-10.541334096263","-0.163856497304067","167.848181877454"
"1FlipHC/uf175-05/","decayModelnegative","94.0662910540327","-4124.14701774601","-8.89937894761009","-0.140642976729892","318.942177307856"
"1FlipHC/uf175-06/","decayModelnegative","94.5540012300062","-321.6888122018","-8.92769165865496","-0.324137573658971","347.888311865435"
"1FlipHC/uf175-07/","decayModelnegative","95.8551332047143","-114.65880244719","-10.2114256426816","-0.515922296253104","240.022004530763"
