"algorithms_instances_names","10iter_10hiddensize_50maxiter","10iter_10hiddensize_100maxiter","10iter_10hiddensize_150maxiter","10iter_10hiddensize_200maxiter","10iter_10hiddensize_250maxiter"
"ts1e7r0f/symmetric/ulysses22",70.4844464826865,70.1637948628313,70.3314581208447,69.8028746610877,69.6906378662902
"ts1e7r0f/symmetric/ulysses16",68.5911222736649,68.2502801687364,68.1771571395482,68.1513474345432,68.1517473489393
"ts1e7r0f/symmetric/swiss42",189.694692287741,183.569448898402,179.255726046065,175.737875007137,175.745689849154
"ts1e7r0f/symmetric/st70",186.577956951341,176.478081005558,176.385657291154,175.805805150872,176.125900448148
"ts1e7r0f/symmetric/pr76",243.470555829742,232.387949769504,231.076680649571,230.86266530804,231.422083197379
"ts1e7r0f/symmetric/hk48",211.511098090267,177.316826626202,165.582930745287,165.66888845644,164.799606052854
"ts1e7r0f/symmetric/gr96",301.388076301389,298.502298499828,298.053442500259,298.129462499972,298.036993131255
"ts1e7r0f/symmetric/gr48",212.039776008184,195.974067602733,193.297746225622,193.36167090273,190.481472061489
"ts1e7r0f/symmetric/gr24",135.749507155101,135.629927548789,135.523045687253,135.165111808562,135.112298258774
"ts1e7r0f/symmetric/gr21",148.353112840561,131.135914469023,133.511874129428,112.64379850115,107.744685273809
"ts1e7r0f/symmetric/gr17",40.9244774384292,40.2649803637702,40.2266131973803,40.1147619813421,40.1959709622932
"ts1e7r0f/symmetric/fri26",97.6909433105158,96.4918523104432,95.4785346319846,95.635232080028,92.5836535631842
"ts1e7r0f/symmetric/eil76",178.628494967416,170.360449248069,169.276852814455,168.545248725369,168.785494895272
"ts1e7r0f/symmetric/eil51",181.297316224121,177.857872817829,177.719254223319,177.12340042154,177.106726095335
"ts1e7r0f/symmetric/dantzig42",228.9834103755,227.028174091443,225.096269136728,225.355340482243,226.039080695856
"ts1e7r0f/symmetric/burma14",52.5991972047148,52.2986930241209,52.1496861597525,51.9982555500753,52.0419206459485
"ts1e7r0f/symmetric/brazil58",498.955898106409,447.186368108703,387.809181136365,364.131157688954,365.902452606398
"ts1e7r0f/symmetric/berlin52",156.370998670365,140.941703525498,133.673957705715,125.965759350215,129.752843098381
"ts1e7r0f/symmetric/bays29",111.443485605172,110.822346260497,104.837369089932,101.443241944451,101.820825712402
"ts1e7r0f/symmetric/bayg29",104.926522344323,104.015243101885,104.058910867411,103.845356256749,103.716733809801
"ts1e7r0f/symmetric/att48",227.925273251095,227.154176675284,226.10851759138,226.160631500534,226.041203086932
"ts1e7r0b/symmetric/ulysses22",4.54234376621813,4.50265913608009,4.47325215338195,4.49634270528284,4.44027620724803
"ts1e7r0b/symmetric/ulysses16",4.11832164264193,3.96868340717454,3.90087717185034,3.89943977817398,3.89920755559942
"ts1e7r0b/symmetric/swiss42",15.0381001304937,14.6084095862483,13.2157539159587,13.1665687018998,13.3584772401764
"ts1e7r0b/symmetric/st70",10.6151682541037,10.1407105328777,10.0569331071218,10.0725389035186,10.0418967794807
"ts1e7r0b/symmetric/pr76",13.4951458848671,12.4097812056722,11.2852712547749,11.5962432553765,12.9503112159851
"ts1e7r0b/symmetric/hk48",12.3364364111713,12.1803693739653,12.2316895566479,12.3140141955093,12.1196727338903
"ts1e7r0b/symmetric/gr96",22.7700767280256,22.1625007627117,22.3521309823779,22.0793073741945,22.1215820439006
"ts1e7r0b/symmetric/gr48",13.4455953309737,13.2843085810589,13.2764221926258,13.1647184693547,13.2316482483667
"ts1e7r0b/symmetric/gr24",8.27291365574993,8.2914879952973,8.2624604698187,8.2405104982658,8.26224223938911
"ts1e7r0b/symmetric/gr21",10.527584838329,9.68193198031275,9.46493708690547,9.47906873227607,9.45349989314384
"ts1e7r0b/symmetric/gr17",5.10362859350889,4.35521198629393,4.23261559008806,4.23223984790517,4.22885161085237
"ts1e7r0b/symmetric/fri26",10.1314014793207,9.7695970522529,9.06656849352503,9.02921817678077,9.13148236290736
"ts1e7r0b/symmetric/eil76",8.0541666182655,8.02491953174784,8.01649363126049,7.97237625908239,8.0220891419542
"ts1e7r0b/symmetric/eil51",6.66760991030549,6.53350136874533,6.45455510891505,6.45451458562984,6.45273627171979
"ts1e7r0b/symmetric/dantzig42",13.0033689516803,12.8242160313199,12.8063061477864,12.7471644251874,12.7389853614527
"ts1e7r0b/symmetric/burma14",5.6216789913687,5.47388006771539,5.47352966410535,5.47307792431903,5.46993380329572
"ts1e7r0b/symmetric/brazil58",19.7905751637196,19.1469899888947,18.5087270684996,18.4498304653702,18.4485411950495
"ts1e7r0b/symmetric/berlin52",15.5355937998526,13.9888131242268,13.1089035457987,12.9489236405778,12.1458297221268
"ts1e7r0b/symmetric/bays29",7.87622467328891,6.98459726994875,6.93272680616446,6.80337989580834,6.83502301546372
"ts1e7r0b/symmetric/bayg29",7.51105646614837,7.08264501899517,7.07799011306171,7.00178049091048,6.99182839722519
"ts1e7r0b/symmetric/att48",12.0315233164565,12.0226291122972,11.883007137816,11.8451795722494,11.7317847631569
"ts10r10f/symmetric/ulysses22",54.7630200503491,53.1073494334591,51.7056933123216,51.6974562305752,51.6505223812405
"ts10r10f/symmetric/ulysses16",59.1421904320819,57.7424140707425,56.5837041349826,56.5567934767805,56.4575777359393
"ts10r10f/symmetric/swiss42",185.795144200006,184.450608073234,179.103039436614,175.708461058478,174.496280612452
"ts10r10f/symmetric/st70",142.38150954492,139.357684618725,137.742973080864,137.690994456984,137.372288692895
"ts10r10f/symmetric/pr76",213.652987406361,210.918522117608,209.986912717388,209.899636420048,210.103586954078
"ts10r10f/symmetric/hk48",222.399298916117,218.309648249195,217.520458161689,216.502877555658,215.7348903962
"ts10r10f/symmetric/gr96",258.053406188819,249.359869122583,248.282091843545,247.13873892039,247.154803766181
"ts10r10f/symmetric/gr48",133.063965122538,127.459655517585,126.726901441009,126.497086201616,126.565507603705
"ts10r10f/symmetric/gr24",111.235119015653,108.281779214465,105.643661881176,105.556197560196,105.231546179249
"ts10r10f/symmetric/gr21",154.851508035923,147.107267457118,135.817088390717,135.462774760747,136.238806401281
"ts10r10f/symmetric/gr17",72.89118870947,72.645201493368,64.4662301820291,63.8007702986938,63.915194815245
"ts10r10f/symmetric/fri26",140.590390793836,129.861630566204,129.320224712719,128.787018579895,128.506271849038
"ts10r10f/symmetric/eil76",180.918722275961,178.781331650267,178.338373555948,178.421511079745,178.691178005954
"ts10r10f/symmetric/eil51",145.305248667874,144.79841053396,144.841202849695,144.660918984238,144.602487671256
"ts10r10f/symmetric/dantzig42",181.266451308003,180.020533060434,179.132083122094,178.200712807192,177.965579133955
"ts10r10f/symmetric/burma14",55.8674615688113,54.0788279723726,53.9151100397517,53.9023798872253,53.9095917774052
"ts10r10f/symmetric/brazil58",366.385422524523,361.487356357255,359.954938018475,360.335427006456,340.984033850829
"ts10r10f/symmetric/berlin52",145.736015707596,127.889234527212,124.011833171771,115.422392514955,113.091802529325
"ts10r10f/symmetric/bays29",178.977173172384,136.295699949342,135.166175522865,134.33423211861,130.761672277789
"ts10r10f/symmetric/bayg29",125.234940260249,126.13600964204,117.078823112304,116.365473964858,116.503867693944
"ts10r10f/symmetric/att48",197.66838269114,194.027529459126,193.224003996271,191.017665390883,180.877393290034
"ts10r10b/symmetric/ulysses22",7.40487010222216,7.43018880998014,7.26995006910751,7.2313631965928,7.22002205292405
"ts10r10b/symmetric/ulysses16",3.81211733251476,3.80643075843607,3.79735061716417,3.78004278384921,3.77991610997111
"ts10r10b/symmetric/swiss42",14.1683379410305,12.9201089342325,12.7873264254508,12.7528337551238,12.7212179585285
"ts10r10b/symmetric/st70",13.7504233179721,13.6945361570237,13.0196733394461,13.1293599247921,13.1262449565238
"ts10r10b/symmetric/pr76",15.569307629264,15.009984492845,15.0088610143921,15.0019948138064,15.0045675906394
"ts10r10b/symmetric/hk48",16.4472148310926,15.7476473630079,15.7225978766184,15.2659471896831,15.2665910768923
