"algorithms_instances_names","20iter_4hiddensize_50maxiter","20iter_4hiddensize_100maxiter","20iter_4hiddensize_150maxiter","20iter_4hiddensize_200maxiter","20iter_4hiddensize_250maxiter"
"ts1e7r0f/symmetric/ulysses22",71.6608267604386,70.8167441815815,70.3948456580038,72.7119179957549,69.8726673273367
"ts1e7r0f/symmetric/ulysses16",68.7844036395796,68.4386049209463,68.3016455722704,68.3382077309268,68.3296748028367
"ts1e7r0f/symmetric/swiss42",194.456089687897,183.857547726589,181.878699840322,179.191326126169,179.423682982503
"ts1e7r0f/symmetric/st70",180.547407167608,177.745216982799,176.526546234352,176.819125122906,176.093760769863
"ts1e7r0f/symmetric/pr76",238.298147752959,234.650899075395,235.028159140114,234.533226921213,236.662009690385
"ts1e7r0f/symmetric/hk48",201.433875205225,176.605860498045,175.81239531891,174.109366449392,165.954657370142
"ts1e7r0f/symmetric/gr96",301.233761452467,298.417003637288,299.113380654888,306.719899135793,298.48683648451
"ts1e7r0f/symmetric/gr48",197.582007900653,196.305060398092,196.171897671542,199.710102594097,194.408000996778
"ts1e7r0f/symmetric/gr24",135.858012317004,135.662591791749,135.571574773969,135.440096767633,135.674262891523
"ts1e7r0f/symmetric/gr21",140.358195990142,131.280055721675,127.946672526794,130.574908720194,116.517970959663
"ts1e7r0f/symmetric/gr17",40.8714174758472,40.4269198846169,40.3857407879781,40.2522745989431,40.8064932026715
"ts1e7r0f/symmetric/fri26",98.0067273953431,96.2500121705167,95.955520216091,95.9127960063535,96.2962898004306
"ts1e7r0f/symmetric/eil76",173.973738274346,170.936758970109,169.967416811452,169.958622623073,168.835784209205
"ts1e7r0f/symmetric/eil51",181.983973288565,178.409660503555,177.488260688394,175.516742440235,172.554132372216
"ts1e7r0f/symmetric/dantzig42",229.170295793678,227.684038446602,227.613246603314,226.889036098448,226.9960024452
"ts1e7r0f/symmetric/burma14",53.0767912278246,52.2742896515241,52.240566659746,52.1229976571136,52.0923316524001
