"x","y"
1,112.503107
1,92.1367913
1,42.50203908
1,69.62292554
1,62.52761088
1,54.33850716
1,65.99661396
1,67.8207035
1,128.6826623
1,71.74288138
1,120.6820732
1,47.52004
1,83.16204705
1,63.77858968
1,62.11423641
2,48.52492092
2,56.15803889
2,50.91836024
3,73.06732136
3,63.44454425
4,61.6067794
4,55.83478377
5,49.20054289
7,61.6897637
10,38.69254916
11,61.33630842
14,42.20271241
16,60.823216
23,37.6683743
26,39.6848938
28,37.97034394
38,37.84678271
41,33.97603739
46,36.97698676
53,39.71845705
79,37.02761132
94,36.95350797
106,39.14847685
115,39.19388061
128,39.06044209
129,20.8989935
138,37.97484498
139,24.15451386
165,21.36055919
177,23.86203899
193,24.88650712
199,24.41305861
230,39.65080333
249,24.56719818
267,24.96612546
281,24.24258714
381,24.81175477
410,24.90522963
421,25.02736117
425,15.50304709
457,15.22627056
463,24.83453296
519,15.84785075
532,15.73334704
567,15.13297229
587,24.98934016
605,15.62746959
630,15.19108993
636,15.70389146
640,14.87694363
655,15.69457277
788,9.428241768
823,9.694369925
1051,9.736660859
1065,15.36834063
1110,9.798091039
1130,9.866886521
1203,14.54025276
1242,6.306312577
2563,9.853121016
2825,9.608538264
3394,6.305876044
4137,15.7461332
5370,6.24599243
9933,9.996920369
10430,25.1114329
12822,3.981061355
20393,15.48581097
32130,15.35393666
32149,9.75929902
32524,6.274382606
33950,3.945241889
42541,9.967099099
62096,9.780207675
156525,6.292879718
306615,5.720811052
311570,3.977216442
451911,9.988269202
7731459,9.633979947
10823789,6.178478689
