"x","y"
1,5500.100432
1,51081.39743
1,3047.768851
1,11316.37012
1,54837.5631
1,5103.262763
1,12911.2976
1,118353.6252
1,7183.535598
1,36752.20758
1,40806.19958
1,4263.651016
1,89.83858346
1,1751.378493
1,3541.86902
2,5293.089269
2,8281.973664
2,48527.73102
2,903.523206
2,6490.029546
3,478.446367
3,1559.027712
3,329.5473566
4,1789.694127
4,607.116642
4,2440.147506
4,1131.339034
5,599.6583776
6,3405.290121
6,2228.566066
6,4573.621164
6,3324.291542
7,108.9071403
7,497.8229371
8,34.95411644
8,1857.168582
8,937.7959053
9,206.3668084
10,283.9321176
11,45.87574622
12,3648.234683
12,1109.432871
13,406.4516253
16,218.3998738
16,1520.527213
17,662.4649063
20,171.4676517
23,125.8069285
24,39.44619223
26,1273.562052
27,1232.261039
30,968.6946894
31,131.1650889
35,39.87223992
47,60.39774357
49,849.4241111
49,578.2681512
49,339.2822515
50,112.242742
50,387.6815038
53,289.0285574
54,294.5309581
59,39.79015627
68,194.8039842
69,20.93199859
71,29.38409863
73,17.98680023
80,138.5913405
82,8.583094716
83,60.84977308
85,185.8461975
85,204.6803737
86,21.75292795
94,88.51654625
98,17.38987033
104,141.1833239
105,40.5121375
108,23.56874788
109,25.36180322
110,89.55875346
110,52.58173032
111,11.79801066
113,6.987840436
113,34.06315118
116,112.9663509
119,33.19470986
121,4.283737714
124,24.68404486
125,4.452490706
127,9.134150043
148,6.239271042
154,4.766743105
160,8.599232948
161,23.49845072
164,3.907364052
166,19.97755659
167,17.08754423
168,0.7523581407
170,4.660657082
172,0.449257837
175,1.803456895
179,11.85813646
181,3.803321904
186,16.58211279
190,2.661497607
192,6.288689711
197,11.17890145
215,6.086056164
218,5.335813522
222,3.625489804
249,2.3845608
251,9.115929635
254,11.77230752
261,0.883302361
270,0.5880301239
271,0.8173134819
278,3.703504356
290,6.287791181
317,6.803061669
323,3.738648456
334,1.913353589
337,0.3676555501
340,1.347306996
344,0.8080138321
354,6.072872558
369,0.3972435331
370,0.4158369433
383,2.378060105
402,1.362118558
415,0.3410662159
468,0.9904474247
476,3.619418748
480,0.234157127
487,2.261690078
498,0.1400154389
500,0.7077115095
519,0.3305882503
529,3.588057445
543,0.03565300904
569,1.56374185
619,0.5109279426
623,0.2219548757
663,0.3326721645
708,0.7439182192
725,0.5815034917
757,0.1770596582
781,0.8787388986
811,0.2098480563
814,2.494797177
831,0.4208161174
842,0.01564003566
871,0.3902684319
872,0.1223850316
892,0.1559687888
899,0.2420983131
915,0.1326551317
939,0.08182156849
941,1.381638035
944,0.2175392383
946,0.03185992795
994,0.08659001228
1007,0.3564182683
1011,0.007485781671
1042,0.1583607706
1049,0.08080988096
1052,0.1021794308
1066,0.714755028
1081,0.008419820517
1097,0.08003069613
1097,0.2212891905
1101,0.1314564241
1118,0.02618387648
1150,0.0464723913
1185,0.05838504934
1210,0.005699958477
1215,0.06148162519
1226,0.02184181616
1231,0.2331047187
1258,0.5990949957
1259,0.5906197352
1259,0.06377454261
1269,0.01449276902
1288,0.1555715539
1330,0.09393253542
1352,0.05441886704
1357,0.03681537294
1363,0.0723980293
1373,0.03267653515
1384,0.006924413687
1385,0.05707102591
1386,0.02998561618
1398,0.02805127114
1408,0.005642468903
1410,2.510463977
1423,0.02300253762
1440,0.001141233473
1463,0.3178032786
1474,0.001248379368
1481,0.03395318875
1481,0.01033966556
1481,0.09625385488
1486,1.484459089
1486,0.0163930349
1505,0.001503067635
1516,0.02030857455
1567,0.009636786756
1569,0.0005254564426
1576,0.05450559149
1585,0.02363695255
1633,0.0628833248
1637,0.3720507054
1639,0.00994601239
1642,2.273314334
1660,0.01527548102
1677,0.009326428441
1714,0.007958781626
1716,0.0003097101891
1724,1.469788253
1740,0.0001220515741
1744,0.005561537078
1753,0.01513153621
1765,0.008957499053
1766,0.00224045068
1774,0.002244239907
1780,0.883747503
1788,0.9837756601
1792,0.004742231085
1800,0.001825881472
1804,0.0317120296
1812,5.956823857e-05
1859,0.002409862567
1869,0.02477513949
1882,0.2150969991
1883,0.0201156601
1907,0.625567695
1908,0.3162614419
1922,0.1509917862
1943,0.0008983784038
1949,0.0007040922303
1977,0.001733913926
1978,0.01883542718
1985,0.001434218573
2001,0.001045439333
2016,8.087651923e-05
2024,2.268051541e-05
2032,0.001583537744
2038,0.0004775204151
2056,0.06492396805
2066,0.01354887984
2069,0.0006703129231
2071,0.3920948317
2101,0.0004997565741
2103,0.0002058883281
2115,0.001414887342
2125,0.05177770497
2126,0.0004279621112
2136,0.009744636895
2149,0.001947981123
2156,0.0238252647
2158,3.980444833e-05
2212,0.001519972157
2242,0.0009597103075
2244,0.0003261803569
2248,0.0005189244545
2254,0.210390696
2260,0.0003628526873
2264,0.0002840181287
2319,0.0002742720971
2364,0.0001486875603
2368,0.1419044058
2373,0.03474557018
2381,0.0002439709
2408,0.01199603349
2436,0.01942138751
2437,0.0009805204074
2440,0.0001300619739
2465,0.0004393789778
2478,0.0001421850467
2482,0.0002872447114
2500,9.174551849e-05
2500,0.00853457989
2540,0.001643441728
2541,0.0001102432376
2548,1.160330694e-05
2557,0.08448709114
2560,0.0005155756377
2577,2.469571914e-05
2579,0.009257004224
2597,9.200398807e-06
2636,1.498930872e-05
2639,6.183070138e-05
2647,0.0008634276562
2655,0.2430615007
2666,4.256479329e-06
2672,2.508644661e-05
2674,0.001050786379
2681,3.056014101e-06
2690,1.409280799e-06
2694,0.06245405343
2701,6.374172648e-05
2713,0.003451074161
2718,5.220182544e-07
2728,4.658142176e-05
2729,0.0005534111731
2730,5.737218865e-05
2757,4.996961656e-05
2790,0.000160839441
2799,0.001072284997
2802,0.0008440014972
2803,0.0006059126529
2813,3.682250676e-05
2836,9.826497035e-06
2836,3.337190884e-05
2867,0.0002354823901
2891,0.0003463644403
2892,0.1408395503
2900,3.466164458e-07
2913,3.429653206e-05
2919,0.0002154312531
2952,8.972520511e-06
2954,1.950528194e-06
2964,0.03970594372
2971,9.858312848e-05
2973,0.0005698027388
2992,2.475431415e-08
2994,0.08230369799
3021,6.75969647e-05
3027,0.0002358152758
3039,8.302990523e-06
3041,2.505067343e-06
3044,0.05170145549
3050,0.0236551548
3079,4.575388636e-05
3080,0.012832887
3093,5.938691515e-06
3099,0.0001001253843
3108,1.554448886e-06
3108,3.745152894e-05
3110,1.278111462e-06
3112,5.950190726e-06
3118,0.0003263092905
3120,2.254660053e-06
3154,0.001309033976
3159,0.02297930211
3172,3.64835067e-07
3174,0.01224387205
3208,2.19057699e-05
3215,0.0001304708604
3215,9.220464119e-05
3223,5.516842936e-05
3225,3.18014075e-05
3226,0.009982792727
3233,6.185552536e-06
3244,3.923165366e-05
3267,1.536785539e-05
3272,0.0001730512448
3304,1.852301281e-07
3308,2.561960059e-06
3318,0.0001266742137
3324,9.373017065e-07
3326,2.06635961e-05
3335,2.253402585e-07
3341,1.575647741e-05
3349,2.013471277e-05
3366,0.005126226201
3368,2.407414065e-06
3381,8.217277809e-07
3420,4.643419231e-07
3424,0.002665803803
3437,2.341194758e-05
3470,0.002458494485
3473,3.502254776e-05
3473,1.354784962e-05
3503,1.371331564e-07
3507,2.884863008e-06
3516,3.467100669e-07
3526,1.944050041e-07
3528,4.821824007e-08
3552,1.179018613e-05
3577,1.875128646e-06
3585,4.42554628e-06
3587,1.170780131e-06
3592,8.399165807e-08
3632,2.959196621e-08
3646,8.034429683e-06
3679,5.928163418e-06
3695,2.391999783e-05
