"x","y"
1,2.12722197530108
2,1.83849546231425
3,1.57725219277087
12,1.38648668260156
23,1.10606946386206
33,1.03238745239824
134,0.524506466791696
259,0.350140539254029
691,0.289345501523372
910,0.204982507521353
2064,0.117446574486459
2071,0.078380921288781
2125,0.0349074896908164
2620,0.0226253006811101
2934,0.00977140947390895
3526,0.00494151980214891
3599,0.00374291471261349
3654,0.00117504325330137
3683,0.000711879178751179
3909,0.000300333679968441
4043,0.000221667461683314
4163,9.62184121753447e-05
4193,6.73733983289029e-05
4310,2.6371124511955e-05
4566,5.39848759085044e-06
4711,4.08106927063489e-06
4790,2.67840659490039e-06
4894,1.65455679815462e-06
4930,3.35947588544922e-07
5125,2.50514243923682e-07
5185,1.47805028501793e-07
5229,5.30498694196617e-08
5267,3.02315323327674e-08
5423,1.41430578327739e-08
5477,8.47536755908505e-09
5617,6.23696759578814e-09
5643,2.75109510482749e-09
