"x","y"
1,1.91722112818955
9,1.80540467119342
1257,1.49388252953297
1269,1.33343147233905
1564,1.0168933726159
1646,0.793878079163255
1846,0.650361771382874
1879,0.500044412709159
2002,0.369629065692171
2943,0.277125165167496
3053,0.211888983294609
4054,0.138462311882591
4098,0.0862749718868252
4113,0.0635816493411649
11872,0.0289676525524075
13122,0.0261145106897894
13595,0.0166473582622948
19971,0.00660230814284627
27745,0.00349183277698539
28142,0.00250685246443907
33772,0.00101494816609231
34634,0.000541647793493909
34970,0.000431510764489879
40370,0.000266425350045755
40377,0.000123794007886275
43000,9.67025781078052e-05
50606,6.11747150603647e-05
50827,3.53051745180497e-05
50880,2.71549630025767e-05
57073,7.48316550140478e-06
57095,6.70961792612121e-06
57125,4.2038458156855e-06
76839,2.09101336610238e-06
78656,1.02983809272446e-06
80436,5.78608487258262e-07
80912,4.21000950105672e-07
80945,2.73997112533363e-07
89760,1.64505088184641e-07
89966,9.82111343781218e-08
93447,6.12385236845565e-08
94310,4.30607957445485e-08
97522,2.65054082755737e-08
98331,1.3329183991832e-08
