"x","y"
1,3.44328259177339
2,3.31265893588772
9,3.17983376095017
10,2.84976266849271
15,2.74323867850201
43,2.59812401957594
500,2.37994860524187
745,2.17038964440069
1301,1.98991754417889
1931,1.73097650587179
2390,1.60893563827699
3089,1.3903948959087
3673,1.21113213083659
4309,1.03958420361568
7166,0.855220798654762
9757,0.686414446668454
11065,0.457288964223226
12975,0.35935372223263
14341,0.198756783806069
19958,0.111932531029202
25440,0.0665832342503211
28226,0.0613560087038744
30137,0.039930566665085
33705,0.0234883747752448
61115,0.0158930696042691
78784,0.00592236023770248
117025,0.00376392154034406
157573,0.00210639126349385
176816,0.00116477834903239
221782,0.000780287783784148
227021,0.00068326607786134
273999,0.000428938184722976
434472,0.000254729723475834
