"x","y"
1,2.53006301575327
30,2.3785602912689
67,2.09719244604131
77,1.97321622261159
103,1.76063652081108
110,1.56017979838883
472,1.27853031985913
606,1.20678203327459
1038,0.983660056424244
1822,0.805291254789588
2560,0.684602792490617
2673,0.53327746626136
3291,0.35079370335019
7637,0.228241437320773
8979,0.204787572855049
9768,0.140183782684026
14343,0.0691618701890371
14984,0.0525617994791718
22397,0.0347567698189486
25757,0.0228984929810271
27063,0.00846042463219912
45190,0.00494835163759463
66188,0.00392447725031957
99407,0.00258767214014082
108327,0.00123241272771087
122903,0.000978466160768706
167377,0.000684887673520065
235965,0.000217632004576635
470511,0.00013628642776396
