"x","y"
1,3.15185746258278
1,3.26128037847912
1,3.29558127092514
1,3.28036881689019
1,3.21688029511496
1,3.22461545549938
1,3.16239922881432
1,3.28666867988164
1,3.21181171070778
1,3.26798963874639
1,3.29015193453328
1,3.24324038178247
1,3.27388000922066
1,3.24739903593604
1,3.26326951163694
2,3.15244406455626
2,3.11338050556147
3,3.18318682968582
3,3.18816363733487
4,3.17333403222676
4,3.15585681985693
4,3.14322704464791
4,3.15937106349129
6,3.15849679589557
7,3.15951462688605
8,3.19812432021752
16,3.19668718739654
23,3.16767770604008
126,2.98605947501741
322,2.98433689958848
324,2.99598176010297
439,2.9961243198037
525,2.98709279365913
602,2.99932809285393
642,2.98958542692605
716,2.95008352814428
718,2.98867264448371
721,2.98610892657025
721,2.95876237435967
733,2.9978720060426
760,2.97554616382415
802,2.99475959188575
813,2.98847165990856
1523,2.79607817593166
1847,2.76737599817949
1895,2.79516271781102
2019,2.78062196460667
2025,2.79265098576963
2033,2.78839802234369
2102,2.79372659883499
2104,2.76756862238557
2142,2.79832211421744
2156,2.77141174470046
2196,2.78374152970117
2206,2.79824252514844
2314,2.80027122439896
2330,2.80007467657568
2841,2.79961117858228
5593,2.56133424598689
5934,2.59561877676417
6131,2.58104082132833
6634,2.59806778319454
6727,2.54494667412718
7042,2.56987759591409
7604,2.58490208830757
7687,2.57841236203985
7735,2.58237342611583
7985,2.59315806789097
8164,2.5896441310883
8347,2.55587669773963
8380,2.59421350159618
8620,2.59589143092168
10661,2.57646487662999
38620,2.40029793987501
43444,2.40168282178101
44217,2.39926423310797
46625,2.39296532391867
48516,2.40106876199959
48665,2.37079709081507
50142,2.39820865014292
50270,2.39851640104699
54072,2.40162189475419
79992,2.40006924743674
88287,2.39408524283713
107430,2.39572820932532
123778,2.20088019592639
126883,2.20083554338992
128668,2.20119022631938
132147,2.20114469064192
142104,2.20210537490868
145390,2.20174659756005
152948,2.20070244872657
163130,2.20096066118206
169513,2.1984702154688
172727,2.19625204780752
174907,2.19773057190843
223258,2.39369044850457
237170,2.39720939790435
255634,2.20082646682953
302835,2.20124085836078
303148,2.00257963493054
307749,2.20160986011611
339260,2.39899690252083
470238,1.99960899778885
497666,2.0036591897918
529500,2.00267789650249
619354,2.00428686173788
657264,2.00419165395546
681788,2.00419667118214
713130,2.00421655245951
785860,2.00367174195757
919827,2.00362052550299
1003787,2.00401961623873
1096854,2.0041552681554
1327161,2.20038880941588
1813113,2.00398194366462
