"x","y"
1,44.83044187
1,182.9778642
1,632.2751194
1,498.3599465
1,34.43509191
1,2893.501425
1,2756.401037
1,2861.988118
1,1284.465906
1,3049.116091
1,2083.190948
1,96.48148704
1,305.6614787
1,1376.900859
1,2122.267471
8,57.63454582
8,206.6982451
8,935.1927625
8,32.97514516
8,55.79809908
8,1291.160922
15,60.14131852
15,315.140851
15,2030.582967
22,468.5157211
22,216.7067215
22,1540.340437
22,120.1176145
22,450.2663981
22,132.591635
22,116.9124559
29,92.29692143
29,22.22924224
29,8.343094943
29,68.69437847
50,38.40107684
57,47.72284341
57,206.8247455
64,109.8179302
71,12.85288328
71,61.38256945
85,39.77822275
92,0.8334918688
106,54.0340135
113,20.25646711
113,96.61525736
113,22.61666657
127,8.78117704
148,10.76121249
148,31.06777705
155,27.12727464
176,10.05937859
176,39.23491128
176,13.26977719
204,13.23380601
211,17.82670284
218,6.018121242
232,59.72544912
246,5.930812644
246,0.376669188
274,24.0533563
274,17.56738334
351,5.61783324
365,11.43479204
407,9.498783134
435,2.196529131
491,12.70710372
491,2.781361429
498,7.625095809
512,8.78117704
519,2.232762798
736,0.8334918688
750,11.56260902
848,0.4239388633
890,5.701855784
1170,5.468277596
1233,7.766944263
1303,2.15558094
1331,2.781361429
1555,1.414393469
1695,0.8104459978
1807,0.8510541074
1842,4.715391661
1968,2.417996342
1982,5.316818325
1996,2.467285349
2381,0.7037115279
2451,0.4239388633
3256,1.791150729
3354,2.451613314
4418,1.236563483
5090,0.07342887921
5265,0.4239388633
5979,0.4865347441
6658,0.4477876821
10515,0.2932092341
10753,1.456459126
11950,0.4239388633
11978,0.79322337
12293,5.898081925
13245,1.380034278
15415,0.6018363935
15443,0.2526310017
20392,0.376669188
20462,0.2932092341
25187,0.4339601595
26188,0.4339601595
28120,0.99208731
30339,0.8334918688
31886,0.2487329463
37381,0.07145671557
37409,0.2266369812
43905,0.08958650982
53768,0.05701855784
64002,0.281587965
64975,0.2141442386
68804,0.1362113834
69490,0.3446647375
72738,0.1379290936
79794,0.2149560166
82251,0.4477876821
83903,0.02407345574
93640,0.09498783134
96573,0.108499091
