"x","y"
1,3.38322351714822
1,3.13080283622729
1,3.84665458250487
1,3.67444604263574
1,3.06516288669092
1,3.00467831731063
1,3.11823731968835
1,3.24325599790644
1,3.10668088310534
1,3.57940142194207
1,3.57889490273548
1,3.12129614444073
1,3.51652906131022
1,3.42198700646223
1,3.2661318130011
83,3.1627185154859
83,2.96397131528986
83,3.08677420901261
83,2.92014775957471
83,3.0706718188448
83,3.21739147333807
83,3.3344813569261
83,3.09807707401955
83,3.19014297443101
124,2.76089139971818
124,3.12913376531715
124,2.99207304138244
124,3.16049689229383
124,2.84857678921345
165,2.97163616137641
206,2.78570232175002
288,2.94157490430855
370,2.94496823197973
534,2.98307263580296
657,2.99889906888767
698,2.79818573853903
780,2.79499566404225
903,2.98774021486963
944,2.7961803705425
944,2.79819342756495
2133,2.59327687993315
3240,2.5899663916743
3527,2.98345407596857
3609,2.93433925202972
4757,2.77711168188135
5619,2.79997064519997
6971,2.56434552624507
7750,2.94250815847365
7914,2.7990211362372
8775,2.77061243385921
9472,2.99222352082522
9472,2.79718293341006
9882,2.78757503514761
10579,2.59555289399856
12178,2.79998482711666
15745,2.58675293044029
17426,2.79988263253813
17590,2.79033565342765
19353,2.59915727194403
21321,2.59163499535734
26487,2.59760273321495
35630,2.39789034269478
35753,2.58765858774162
36573,2.59192041580273
88397,2.53791113623771
88889,2.39982672346455
99918,2.59996404189582
