"x","y"
1,1.60817182599578
1,1.99580496116683
1,1.97898470978524
1,1.87431449819495
1,1.77050048270393
1,1.87296429648772
1,1.88342963405197
1,1.89239100572221
1,2.07746523376265
1,1.56906720711448
1,1.7526314847996
1,1.82638664107439
1,1.85519708268865
1,1.77817482896626
1,1.99379194801437
8,0.984349918363043
8,1.2015771217434
8,1.14440103684624
8,1.2692739628091
8,0.0184668606953349
8,0.98766094626076
8,0.922271035372716
8,1.32076372419706
8,1.27887834509731
8,1.18503735787229
8,1.01411523904764
8,0.951984133150325
8,1.01553090036191
8,0.820590198329551
8,0.406513241589102
15,0.202157681961808
15,0.696883411384387
15,0.903386195688421
15,0.815780630403921
15,0.825096068411214
15,0.749420857485689
15,0.190287378538702
22,-0.227101384155592
22,0.599450179936033
22,0.742564471769788
22,-0.0819011661106249
22,0.743749258026335
22,0.75472418595562
22,0.208419664822467
29,0.184110465336459
29,0.188381658328007
29,0.226578706479927
