"model","instance_file","a","b","c","d","residuals"
"1FlipHC/uf020-01/","expLinearModelpositive","6.67128869508669","9.24013748786079","-0.322709470983777","-0.0408455736504915","1e+06"
"1FlipHC/uf020-02/","expLinearModelpositive","8.30380645761866","2.61908943256888","-0.23268461045277","-0.52078875949647","1e+06"
"1FlipHC/uf020-03/","expLinearModelpositive","10.5781168622504","467.490578107018","-6.40385817736747","2.12223785881145","38.5308688057406"
"1FlipHC/uf020-04/","expLinearModelpositive","0.82428416291571","455.351843896937","-1.62971397155846","9.05065525074911","32.7899626410386"
"1FlipHC/uf020-05/","expLinearModelpositive","9.92045007076251","0.0335523209906399","3.127297262276","-0.999992858028532","51.3872155852826"
"1FlipHC/uf020-06/","expLinearModelpositive","9.43864603802725","0.0594046359782446","2.3516983610182","-0.999997714741011","46.8314944297329"
"1FlipHC/uf020-07/","expLinearModelpositive","8.24668937120455","6.60170953941101e-05","-1.57332307969353","-0.998357606558555","26.3649673750046"
"1FlipHC/uf020-08/","expLinearModelpositive","8.84107766538864","3.114947028442","-4.99152537885124","0.0817281831178555","21.9184169319307"
"1FlipHC/uf020-09/","expLinearModelpositive","6.64587111109528","18.1955768657363","-1.72550192811656","0.945977124980688","1e+06"
"1FlipHC/uf020-10/","expLinearModelpositive","7.07014173908195","0.659179994484176","1.10154575789328","3.71416113997896","1e+06"
"1FlipHC/uf050-01/","expLinearModelpositive","-696.119509585142","1705.97284896702","-0.177353872498474","126.930026347746","67.1715068783513"
"1FlipHC/uf050-02/","expLinearModelpositive","20.470226407998","1312.93986984795","-2.47942383548075","7.13371671803975","58.432139554945"
"1FlipHC/uf050-03/","expLinearModelpositive","-697.321905459346","1702.30169370572","-0.170084046228317","150.653748912137","82.0320061456548"
"1FlipHC/uf050-04/","expLinearModelpositive","-11.5677859971557","260.236135607735","-0.607360141260417","21.3717296817313","65.8722335913456"
"1FlipHC/uf050-05/","expLinearModelpositive","18.5234502616728","1220.08591348357","-2.35826427902013","8.01751520673151","66.1137466690722"
"1FlipHC/uf050-06/","expLinearModelpositive","-642.920359154581","1681.61755061469","-0.175344494432817","188.94503414383","67.4106519704711"
"1FlipHC/uf050-07/","expLinearModelpositive","-646.722492641115","1779.17509488245","-0.181330776384867","211.262132828507","54.7970476295337"
"1FlipHC/uf050-08/","expLinearModelpositive","-712.548491471353","1834.13188562057","-0.16256983979839","268.507421764856","68.6485215759292"
"1FlipHC/uf050-09/","expLinearModelpositive","-629.05635856371","1639.0246602163","-0.177286518336133","175.480015086753","38.8088937118173"
"1FlipHC/uf050-10/","expLinearModelpositive","-687.701201320895","1669.18108872615","-0.171214264138951","141.332735740356","87.1539536440539"
"1FlipHC/uf075-01/","expLinearModelpositive","27.4934851652995","2414.10438302376","-1.75693202661408","19.3059393275645","78.6795753202803"
"1FlipHC/uf075-02/","expLinearModelpositive","-349.838519843903","510.649214905744","-0.0753909907138825","35.1603984116365","90.9124174986656"
"1FlipHC/uf075-03/","expLinearModelpositive","-467.208287144004","831.39101640541","-0.107540174018515","99.4947418639166","88.8320095839909"
"1FlipHC/uf075-04/","expLinearModelpositive","25.115217613201","1971.13586479637","-1.66070559653804","20.8014188741402","88.5922951951157"
"1FlipHC/uf075-05/","expLinearModelpositive","-1106.52969159918","2969.51987145764","-0.168010017877149","286.702599408327","168.574146802757"
"1FlipHC/uf075-06/","expLinearModelpositive","-698.440254306118","2389.76146234734","-0.217680355823986","223.02616358477","165.139606706152"
"1FlipHC/uf075-07/","expLinearModelpositive","30.8873710864829","1500","-2.65542977996349","6.13869503868389","123.181687053594"
"1FlipHC/uf075-08/","expLinearModelpositive","29.0646646612138","2725.19175018782","-1.71378772437181","21.0480787618098","83.4309220695526"
"1FlipHC/uf075-09/","expLinearModelpositive","-12.7140946321864","772.885804748856","-0.681607325188828","51.0904092345365","79.5516787563825"
"1FlipHC/uf075-10/","expLinearModelpositive","-54.6087247800729","870.017310822871","-0.54592010739362","57.2145558894037","132.121354001156"
"1FlipHC/uf100-01/","expLinearModelpositive","-1125.72437181641","3230.4574242702","-0.17063119873368","363.70905545645","87.3828694615234"
"1FlipHC/uf100-02/","expLinearModelpositive","23.0509333708655","671.725743321169","-0.895386650615415","30.503083545871","125.89235801084"
"1FlipHC/uf100-03/","expLinearModelpositive","-78.8084165696884","993.725552133791","-0.450277029928429","85.8075809153921","81.9327188874355"
"1FlipHC/uf100-04/","expLinearModelpositive","-970.127213614078","2621.26842504523","-0.169511849105374","257.097277259795","68.7413003480154"
"1FlipHC/uf100-05/","expLinearModelpositive","27.9506345444351","976.436908458779","-1.06648952614214","28.7089359588548","136.813400969818"
"1FlipHC/uf100-06/","expLinearModelpositive","5.66803820524232","984.884328613017","-0.788932398785717","43.9859476645709","113.946597933656"
"1FlipHC/uf100-07/","expLinearModelpositive","-290.673013481839","386.983353750428","-0.0433032997868465","13.9685300478379","128.426048177133"
"1FlipHC/uf100-08/","expLinearModelpositive","-196.383962563655","270.024287865474","-0.0368866943536159","7.81100071151675","208.953421235355"
"1FlipHC/uf100-09/","expLinearModelpositive","-79.7695117929378","1326.20299249469","-0.510694666441063","87.2336351771127","111.006803374719"
"1FlipHC/uf100-10/","expLinearModelpositive","30.4668561386288","1021.15629476246","-1.21963897724362","22.2869214535707","156.615057066261"
"1FlipHC/uf125-01/","expLinearModelpositive","-327.611101171316","2715.40896454073","-0.344753051160728","269.456486686988","89.8792041718029"
"1FlipHC/uf125-02/","expLinearModelpositive","-28.9707964511278","864.824929242747","-0.517814202386498","69.6206679407379","133.8374032958"
