"model","instance_file","a","b","c","d","residuals"
"1FlipHC/uf020-01/","decayModelpositive","1.05377375056162","7.25947601945957","-0.0215449625161058","3.71775607753179","1e+06"
"1FlipHC/uf020-02/","decayModelpositive","0.278131649604656","7.99961717830315","-0.00181345584916322","4.98990829214867","1e+06"
"1FlipHC/uf020-03/","decayModelpositive","-0.105095598236312","10.7901316441568","8.37271151964886e-14","19.9304073677722","38.3893734673593"
"1FlipHC/uf020-04/","decayModelpositive","7.8113919029626","3.48646840574483","-5.65012352578122e-05","11.4815980121038","30.7800586448112"
"1FlipHC/uf020-05/","decayModelpositive","9.87934635252104","1.88899383401537","-24.9265833061018","-2.78995218699163","51.2869366838995"
"1FlipHC/uf020-06/","decayModelpositive","9.27226991702135","1.96942644509941","-294.703501263924","-5.41543776969212","45.7913980572684"
"1FlipHC/uf020-07/","decayModelpositive","-14.5685531119826","97.9585369337977","-1.39678766761069","0.0397085818339925","27.1702891120028"
"1FlipHC/uf020-08/","decayModelpositive","8.8456326089595","2.7620474115411","-0.273922969744335","3.69618666868149","21.9180987406091"
"1FlipHC/uf020-09/","decayModelpositive","1.65366682882061","10.4407755111219","-0.039836539933967","0.963332209366588","1e+06"
"1FlipHC/uf020-10/","decayModelpositive","0.634427015644244","9.0613203772784","0.0720016936651121","1.34189485499986","1e+06"
"1FlipHC/uf050-01/","decayModelpositive","16.5427842319974","8.42505060916022","-0.00200485891916888","3.31839685494348","66.0854879669747"
"1FlipHC/uf050-02/","decayModelpositive","21.3407880941798","8.55179779088394","-0.294776689914208","1.03618274472447","58.413149535205"
"1FlipHC/uf050-03/","decayModelpositive","19.6531049310555","6.65018330558306","-8.91289343284084e-08","8.1198151801401","76.3828272574717"
"1FlipHC/uf050-04/","decayModelpositive","-31.9313929089895","61.292325802381","-0.0247041629825697","0.801162955174347","65.8698486168342"
"1FlipHC/uf050-05/","decayModelpositive","20.4637412167886","4.81120133130757","-0.0133834578018239","3.3757790485538","65.7534133117368"
"1FlipHC/uf050-06/","decayModelpositive","21.0826344923717","5.20014992145548","-6.39874090265189e-11","11.5543233873697","65.4666484922569"
"1FlipHC/uf050-07/","decayModelpositive","-1122.138292046","1148.98515686114","-0.000266595616110895","1.24086445507252","54.7414756343774"
"1FlipHC/uf050-08/","decayModelpositive","20.9628306344401","4.40025043116329","-5.51813955920361e-15","15.7236094194952","64.5098418328514"
"1FlipHC/uf050-09/","decayModelpositive","18.9191176645669","6.75531822275526","-0.00663263755211911","2.43918223116386","38.5351528221745"
"1FlipHC/uf050-10/","decayModelpositive","-1701.30519155337","1727.24502894381","-4.9239237201822e-05","1.98277243354321","86.1611510781625"
"1FlipHC/uf075-01/","decayModelpositive","32.4044939181491","6.93388581383645","-0.0105156760668929","2.27754065208321","77.8232959239212"
"1FlipHC/uf075-02/","decayModelpositive","-2593.98729085889","2634.86375673673","-0.000404220843362306","0.85046265895794","90.8909445082842"
"1FlipHC/uf075-03/","decayModelpositive","-2432.32299537765","2472.33607566349","-0.0002985609867974","0.873328891042907","88.8061866546874"
"1FlipHC/uf075-04/","decayModelpositive","30.0714380521551","6.36446627298353","-0.00463920220537192","2.53348541534041","87.7885801433799"
"1FlipHC/uf075-05/","decayModelpositive","25.2657537036538","14.2687521241138","-0.00132108506059484","2.49036147953421","166.972252628456"
"1FlipHC/uf075-06/","decayModelpositive","-2349.44518138289","2386.8646121223","-0.000169962027176314","1.18089908317978","164.958421829556"
"1FlipHC/uf075-07/","decayModelpositive","31.6628735338657","7.62239645082241","-0.0688783840195939","2.01302134306295","122.67382924824"
"1FlipHC/uf075-08/","decayModelpositive","35.6376567696937","6.30958500661292","-2.20553726318826e-06","7.1496495537929","80.2811656824529"
"1FlipHC/uf075-09/","decayModelpositive","31.6821859478187","6.82476460225583","-1.77335574796745e-05","4.8101156235697","78.2501414492049"
"1FlipHC/uf075-10/","decayModelpositive","25.0675001577504","15.0682779884802","-0.022118292023143","1.48766081550806","131.994575889609"
"1FlipHC/uf100-01/","decayModelpositive","-2811.0541691951","2866.34609881894","-0.000172776836811813","1.02242828182449","87.3606459168431"
"1FlipHC/uf100-02/","decayModelpositive","41.3151866438388","12.3962394778069","-0.0261470127509268","1.43403056416531","125.754638736877"
"1FlipHC/uf100-03/","decayModelpositive","39.328817819936","14.8203336775941","-0.0116894911269629","1.60177752273807","81.7638284016212"
"1FlipHC/uf100-04/","decayModelpositive","-2756.48348892573","2809.69660946576","-0.000266566766878698","0.953797716396124","68.7351339287931"
"1FlipHC/uf100-05/","decayModelpositive","42.5328846617116","11.2992336114976","-0.0157459400330618","1.69061066185674","136.45419737282"
"1FlipHC/uf100-06/","decayModelpositive","41.4192371519728","12.6692859294147","-0.0100599418963286","1.8038887642495","113.428383041945"
"1FlipHC/uf100-07/","decayModelpositive","-3061.20517226733","3116.75837069203","-0.000630030089743892","0.657420422063626","128.372889232893"
"1FlipHC/uf100-08/","decayModelpositive","-2509.05320064841","2564.48062339587","-0.000986652085559383","0.548496263679359","208.843934178693"
"1FlipHC/uf100-09/","decayModelpositive","40.7473555912085","13.7639945558965","-0.0103818254149316","1.77089633157117","110.657442379667"
"1FlipHC/uf100-10/","decayModelpositive","39.4252605326753","13.3884546964528","-0.0450309378327256","1.28184714009529","156.517334568114"
"1FlipHC/uf125-01/","decayModelpositive","48.5937394014485","17.4138811158504","-0.0069670328879927","1.55885829509801","89.5881433728808"
"1FlipHC/uf125-02/","decayModelpositive","44.3668526561052","22.2808092008565","-0.0180890079703018","1.2298808989494","133.787686644611"
"1FlipHC/uf125-03/","decayModelpositive","53.5928967296191","15.2090722148784","-0.0105030711457291","1.8124575915906","229.914869800595"
"1FlipHC/uf125-04/","decayModelpositive","29.9767658292976","37.0532647248177","-0.0430382953198924","0.800298347241335","163.208836838709"
"1FlipHC/uf125-05/","decayModelpositive","-4190.57462639048","4254.61986584939","-7.84535891617654e-05","1.18742074141437","189.825387905723"
"1FlipHC/uf125-06/","decayModelpositive","47.4951100007258","14.9065816707304","-0.00193064477479195","2.11510650452714","152.083047956786"
"1FlipHC/uf125-07/","decayModelpositive","-3221.65907202576","3287.92888962967","-0.000580719371422677","0.680895783689913","169.00621637305"
"1FlipHC/uf125-08/","decayModelpositive","-2414.4502073892","2482.76802932949","-0.000518851753659148","0.749729253363985","115.206666742755"
"1FlipHC/uf125-09/","decayModelpositive","45.9212521466009","24.9100136860549","-0.0182072708787357","1.2340055954791","167.916949447268"
"1FlipHC/uf125-10/","decayModelpositive","-2346.47657218522","2414.06641176025","-0.000234517702892275","1.04639933770212","160.996315373697"
"1FlipHC/uf150-01/","decayModelpositive","-2359.6066806286","2440.70209723551","-0.000160427783513658","1.15138938061137","224.273622183286"
"1FlipHC/uf150-02/","decayModelpositive","-4854.72593047807","4934.4393486605","-0.000366287004908924","0.641997965170277","247.024318310539"
"1FlipHC/uf150-03/","decayModelpositive","62.5999163059485","17.407456762339","-0.000894574098651098","2.26840321596731","387.888538346719"
"1FlipHC/uf150-04/","decayModelpositive","-4454.3818950375","4531.61096442914","-5.76762647386285e-05","1.17519373770316","305.630160413362"
"1FlipHC/uf150-05/","decayModelpositive","-2809.60726286429","2888.16035627408","-0.000206453098144845","0.969445591145737","219.317814822312"
"1FlipHC/uf150-06/","decayModelpositive","14.2130545361432","67.8740479010422","-0.00834423608913581","1.09498838713023","159.669981696928"
"1FlipHC/uf150-07/","decayModelpositive","-3378.14170601618","3455.97302227871","-0.000239949444098458","0.87309654570182","197.036053711472"
"1FlipHC/uf150-08/","decayModelpositive","20.108696232066","62.7506630304548","-0.01417737995219","0.933650704362222","249.978679366065"
"1FlipHC/uf150-09/","decayModelpositive","45.980199071361","34.7146771008802","-0.0156544162844838","1.12508211170185","169.675732544475"
