"model","instance_file","a","b","c","d","residuals"
"1FlipHC/uf020-01/","gompertzModelpositive","4.0376359127121","7.62946069572219","-0.165536593677461","1.00058929696929","1e+06"
"1FlipHC/uf020-02/","gompertzModelpositive","2.58654055962241","10.4032966104619","-0.149344484944108","0.625060012891692","1e+06"
"1FlipHC/uf020-03/","gompertzModelpositive","10.5221464718738","0.492150657765244","-0.0601111059735666","1.42184032999585","38.5093157098496"
"1FlipHC/uf020-04/","gompertzModelpositive","7.81139213297102","3.49197020761673","-1.63387485774218e-05","4.60441293306764","30.7800587597579"
"1FlipHC/uf020-05/","gompertzModelpositive","9.8857929123296","1.65216275145297","-27.8255694909111","-1.05905251643976","51.3212395547083"
"1FlipHC/uf020-06/","gompertzModelpositive","9.31905626771754","2.34131747684192","-21.9119592469051","-0.919870778540637","46.300426295562"
"1FlipHC/uf020-07/","gompertzModelpositive","-471.015718462014","479.262236912449","9.40397730434911","-7.95269817239443","26.3651665580521"
"1FlipHC/uf020-08/","gompertzModelpositive","8.84563242708084","5.9700445160805","-0.252548621037437","1.41987556787457","21.9180987324096"
"1FlipHC/uf020-09/","gompertzModelpositive","2.38799758241383","8.05347082805704","0.312794872982974","-0.582383020165827","1e+06"
"1FlipHC/uf020-10/","gompertzModelpositive","1.04324525024677","10.0117520275923","-3.37016033250619","-4.62051439943566","1e+06"
"1FlipHC/uf050-01/","gompertzModelpositive","16.9413595257882","8.18165391315204","-0.0126417454765603","0.698477780779653","66.0692180187304"
"1FlipHC/uf050-02/","gompertzModelpositive","21.8347392327","21.2687828459396","-1.0717300425189","0.194939368210258","58.3745285580421"
"1FlipHC/uf050-03/","gompertzModelpositive","19.6677775547596","6.67669107431402","-0.000192999590184246","1.15572947965194","76.3314880464754"
"1FlipHC/uf050-04/","gompertzModelpositive","19.5908746053119","18.0090452195421","-0.683348260751895","0.141243048276898","65.8638055132758"
"1FlipHC/uf050-05/","gompertzModelpositive","20.4463325990167","5.29093277007164","-0.0448588201833021","0.86698047967953","65.6570275094978"
"1FlipHC/uf050-06/","gompertzModelpositive","21.0819048605092","5.22059631379543","-7.88634017996793e-06","1.53792391336784","65.4594126320523"
"1FlipHC/uf050-07/","gompertzModelpositive","-197.91991738684","232.467276581672","-0.0331330898325918","0.0554786705419341","54.7215101741908"
"1FlipHC/uf050-08/","gompertzModelpositive","20.9829549504879","4.3764217161848","-9.04780292442531e-13","3.46567470507522","64.2595760792019"
"1FlipHC/uf050-09/","gompertzModelpositive","19.4897173138783","6.89737117633413","-0.0784953037269639","0.357357454341026","38.4524081647236"
"1FlipHC/uf050-10/","gompertzModelpositive","-464.102429608411","491.704543049784","-0.00282094680590778","0.19950417392922","85.9678730891449"
"1FlipHC/uf075-01/","gompertzModelpositive","32.9805846157561","6.02857619025661","-3.35526105352906e-12","4.38429058335621","77.1470688102515"
"1FlipHC/uf075-02/","gompertzModelpositive","-31.6274969441563","27.1538010790822","0.977629052355548","-0.0114198983227167","90.9201988453786"
"1FlipHC/uf075-03/","gompertzModelpositive","-63.1463209763313","20.1438889238009","1.63046734964957","-0.00320639559469921","88.8327952424297"
"1FlipHC/uf075-04/","gompertzModelpositive","30.1125203347756","7.53142677156475","-0.125471010144984","0.26330170018034","87.6592143809436"
"1FlipHC/uf075-05/","gompertzModelpositive","32.7301480738964","6.24999989099856","-7.80187968621229e-07","1.57502426084148","166.839289822302"
"1FlipHC/uf075-06/","gompertzModelpositive","-2105.02686398686","2156.92814716164","-0.00670773438339806","0.0353322643313563","164.852506179991"
"1FlipHC/uf075-07/","gompertzModelpositive","31.678364118374","10.5942304726363","-0.268583004835417","0.412768698288551","122.598811820088"
"1FlipHC/uf075-08/","gompertzModelpositive","35.733585999313","6.07758599197321","-5.63367145517163e-11","3.94570974495364","80.0953200031567"
"1FlipHC/uf075-09/","gompertzModelpositive","31.693064570766","7.15194306694859","-0.0120261244321361","0.457975094054222","77.9124338865211"
"1FlipHC/uf075-10/","gompertzModelpositive","25.8474066871208","28.6117792640988","-0.656285800160929","0.0769187231435454","132.076180589406"
"1FlipHC/uf100-01/","gompertzModelpositive","-194.861043833497","358.216679210234","-0.359076873712791","0.0056737227753174","87.3549604197561"
"1FlipHC/uf100-02/","gompertzModelpositive","42.1333412447579","25.2261726020188","-0.74187303991049","0.0739039949999208","125.770692821365"
"1FlipHC/uf100-03/","gompertzModelpositive","41.435372179347","18.2577403346701","-0.331314409298424","0.102424820870085","81.7139461416415"
"1FlipHC/uf100-04/","gompertzModelpositive","-149.406316448894","43.8743834789042","1.52955074121666","-0.00220036008714763","68.7422428265575"
"1FlipHC/uf100-05/","gompertzModelpositive","43.1189727374142","15.6525559203736","-0.345216502373945","0.123165519398449","136.179365555196"
"1FlipHC/uf100-06/","gompertzModelpositive","42.3622373286925","15.0916576599881","-0.225488006207624","0.141277201197056","113.173157554078"
"1FlipHC/uf100-07/","gompertzModelpositive","17.6765959422966","9.95555799387738","1.30452880639671","-0.0201319895953861","128.509337316036"
"1FlipHC/uf100-08/","gompertzModelpositive","28.6614614843932","6.33287523525616","1.37146665842452","-0.0283463013453725","209.057728084542"
"1FlipHC/uf100-09/","gompertzModelpositive","42.0453448757126","17.1429404232748","-0.281096313384605","0.127358055641549","110.653823729243"
"1FlipHC/uf100-10/","gompertzModelpositive","38.4810909961558","1410.3798016205","-4.54510641158918","0.0163399114447949","156.588216635136"
"1FlipHC/uf125-01/","gompertzModelpositive","50.4255817596035","24.7467531787764","-0.431997360126739","0.0561551149916973","89.7685719736636"
