"model","instance_file","a","b","c","d","residuals"
"1FlipHC/uf020-01/","logisticModelpositive","0.538030318305836","7.01628636633352","1.4276427102629","-3.51475986053449","154.814305182278"
"1FlipHC/uf020-01/","logisticModelpositive","0.537998993674978","7.01652807950304","1.42754028448698","-3.51440928134779","154.814305567656"
"1FlipHC/uf020-02/","logisticModelpositive","0.48259078314995","8.76282525422723","1.56006432552618","-4.01064080515051","125.610603486192"
"1FlipHC/uf020-03/","logisticModelpositive","0.825483953413688","10.360592211272","1.30785532682088","-2.99971680775724","172.952542525893"
"1FlipHC/uf020-04/","logisticModelpositive","1.167117731338","10.0586075298124","1.72293219548224","-3.76748340650865","190.021759927456"
"1FlipHC/uf020-05/","logisticModelpositive","0.622372848979054","9.44886468553758","1.64871664614691","-4.46566018110019","183.882771907318"
"1FlipHC/uf020-06/","logisticModelpositive","0.884797823172643","9.06759527929849","1.48178677363492","-3.84285082896426","157.516958808717"
"1FlipHC/uf020-07/","logisticModelpositive","0.64325035817325","9.18203919339999","1.30304624878239","-3.10275307578946","154.733638087093"
"1FlipHC/uf020-08/","logisticModelpositive","0.532748310651266","11.0498763827294","1.16886550665864","-2.4543595270721","112.742374062446"
"1FlipHC/uf020-09/","logisticModelpositive","0.889715039185324","10.4497336699362","1.59714633866705","-3.70798048881855","107.188549816682"
"1FlipHC/uf020-10/","logisticModelpositive","0.613685879609091","10.8798899380407","1.37211977754332","-2.71057020054439","175.957329632909"
"1FlipHC/uf050-01/","logisticModelpositive","0.753927795239839","23.2340797309871","1.27005672147562","-4.43961918177857","349.396157962301"
"1FlipHC/uf050-02/","logisticModelpositive","0.985823452954281","25.3173021981787","1.33397839669517","-4.57606010619342","297.880629479603"
"1FlipHC/uf050-03/","logisticModelpositive","0.319443376086867","26.4367125732462","1.20088010191434","-4.04578545945945","471.960174929665"
"1FlipHC/uf050-04/","logisticModelpositive","0.889450025136202","26.3047443769993","1.17521732952647","-4.11583269170447","299.465762682321"
"1FlipHC/uf050-05/","logisticModelpositive","0.520547485657567","22.3659772357038","1.6045937461297","-5.63040644861271","413.524080005289"
"1FlipHC/uf050-06/","logisticModelpositive","0.847273094604356","25.2644407464011","1.32614639760177","-4.89933387073101","245.868064714929"
"1FlipHC/uf050-07/","logisticModelpositive","0.884786901649528","25.4300057186175","1.3019061199516","-4.55086497679611","279.200971403812"
"1FlipHC/uf050-08/","logisticModelpositive","1.13996931576752","25.1498593119301","1.28423937907536","-4.27184347061088","281.99785141557"
"1FlipHC/uf050-09/","logisticModelpositive","0.722710875353221","24.2813777824736","1.32581868234604","-4.73817225628985","301.360550903"
"1FlipHC/uf050-10/","logisticModelpositive","0.90935923400064","23.7412568056482","1.42558694520789","-5.04961965274492","417.386421351204"
"1FlipHC/uf075-01/","logisticModelpositive","1.05779689212328","37.9046132924354","1.16636658705778","-4.6506820042633","475.391941785671"
"1FlipHC/uf075-02/","logisticModelpositive","0.556546025686568","38.7067819942339","1.16804426917648","-4.44408371889463","524.909227255441"
"1FlipHC/uf075-03/","logisticModelpositive","1.91844154697449","38.6114658145288","1.09768860015429","-4.14706582536054","448.12896863162"
"1FlipHC/uf075-04/","logisticModelpositive","1.43564243789182","35.7905902378712","1.09731216603063","-4.251654987079","431.12609657249"
"1FlipHC/uf075-05/","logisticModelpositive","1.316168038585","39.7812555633073","1.16184113902747","-4.27933922403678","582.774145167759"
"1FlipHC/uf075-06/","logisticModelpositive","0.980613456046662","35.5289602226788","1.1308236741502","-4.48420579243855","429.654896324493"
"1FlipHC/uf075-07/","logisticModelpositive","1.23342134360413","35.9696596812237","1.116984602242","-4.50333471379438","448.081443293545"
"1FlipHC/uf075-08/","logisticModelpositive","1.30781118255329","41.0875021377059","1.2588083617453","-4.74659343154357","522.37471672189"
"1FlipHC/uf075-09/","logisticModelpositive","0.501753447475098","37.8113688792509","1.35892363702281","-5.38356390258774","463.663266113373"
"1FlipHC/uf075-10/","logisticModelpositive","0.330435187403918","37.3312043513838","1.31257655065807","-5.30120711048527","562.956025376467"
"1FlipHC/uf100-01/","logisticModelpositive","1.12223135814434","54.9705379142641","1.11923142822234","-4.66269165447375","466.198317889978"
"1FlipHC/uf100-02/","logisticModelpositive","1.15163027342706","52.6497658178072","1.11395943371371","-4.63538210059529","562.001863803043"
"1FlipHC/uf100-03/","logisticModelpositive","1.0929865871273","53.4058737669329","1.0924098098899","-4.59400070156871","372.844383200928"
"1FlipHC/uf100-04/","logisticModelpositive","0.601204532059967","51.4468698453097","1.10564151473225","-4.66440429659126","473.881019447348"
"1FlipHC/uf100-05/","logisticModelpositive","0.982579206686849","51.2183652160647","1.17847826367333","-5.09811364105655","804.392018524888"
"1FlipHC/uf100-06/","logisticModelpositive","-0.069667501144896","52.7546414319618","1.3172041248899","-5.49340728518676","617.254789466467"
