"model","instance_file","a","b","c","d","residuals"
"1FlipHC/uf020-01/","decayModelpositive","0.668105771243542","8.13287870615064","-0.142770931760569","0.744071846038168","153.531534446821"
"1FlipHC/uf020-01/","decayModelpositive","0.668102616487225","8.13292526779281","-0.142774624014292","0.744064429542792","153.531534425408"
"1FlipHC/uf020-02/","decayModelpositive","0.658013018011972","9.65108303521576","-0.0938995883584953","0.851122036404608","125.122673215848"
"1FlipHC/uf020-03/","decayModelpositive","0.956522527435907","11.4707630973666","-0.146710744269729","0.736515789378631","170.37659454778"
"1FlipHC/uf020-04/","decayModelpositive","1.28589238765799","11.0460582579025","-0.0998992636574481","0.952964106195827","190.123400766983"
"1FlipHC/uf020-05/","decayModelpositive","0.791779010356509","10.1937867861798","-0.0664984205479934","0.916968493732777","184.338754527115"
"1FlipHC/uf020-06/","decayModelpositive","1.00358914204535","9.82772187668651","-0.0939706456156214","0.813684163770259","155.846002378479"
"1FlipHC/uf020-07/","decayModelpositive","0.7983022282151","10.5140269034322","-0.172150922854019","0.676421887141669","152.325492705268"
"1FlipHC/uf020-08/","decayModelpositive","0.662817862973774","13.9620593647649","-0.304798490018982","0.546952346172777","112.004450165424"
"1FlipHC/uf020-09/","decayModelpositive","0.970984921583225","12.2131137617944","-0.142667056440077","0.782783878774808","108.022680651328"
"1FlipHC/uf020-10/","decayModelpositive","0.733019066135715","13.3426628703031","-0.257191785544547","0.652269334822434","176.977930587933"
"1FlipHC/uf050-01/","decayModelpositive","1.002237712657","26.3177749868318","-0.0809124790314282","0.668602984378907","348.325308119012"
"1FlipHC/uf050-02/","decayModelpositive","1.27339806292977","28.4915672914717","-0.0742016762625595","0.705814015525575","301.047362100292"
"1FlipHC/uf050-03/","decayModelpositive","0.812109266439907","29.2386321405544","-0.0880544642785717","0.662704236897093","470.271348598742"
"1FlipHC/uf050-04/","decayModelpositive","1.2195156141014","29.7906875171755","-0.0959367250405414","0.618809157417249","296.739873001174"
"1FlipHC/uf050-05/","decayModelpositive","0.884626717335151","24.0726433683844","-0.031203904623146","0.918679657960751","400.306583681243"
"1FlipHC/uf050-06/","decayModelpositive","1.17782006184808","28.0199274812607","-0.057037495230694","0.719877515783426","243.198113158838"
"1FlipHC/uf050-07/","decayModelpositive","1.20862094064424","28.164616965633","-0.0693972027649622","0.70412496123946","276.68357003627"
"1FlipHC/uf050-08/","decayModelpositive","1.37405617018637","28.0738421752889","-0.0826115869197047","0.68809490576389","289.914302060647"
