"","instance_file","model","a","b","c","d","residuals"
"38","CMAES/f15/DIM2","EPMP",-48.2048682847946,113.373107398272,-0.140169320221932,346.633547569517,0.189466912327123
"39","CMAES/f15/DIM20","EPMP",-32.5275159520598,38.1303262300498,-0.014475835787419,115.977378933912,0.0379451182019274
"40","CMAES/f15/DIM3","EPMP",-0.122186224043795,100.06674375278,-0.932628904725631,49.5204345613536,0.090521831474644
"41","CMAES/f15/DIM40","EPMP",-35.9504657961288,40.5763873410929,-0.00741984386050029,53.5442833040997,0.0145496364051099
"42","CMAES/f15/DIM5","EPMP",-29.0547713416184,33.7931320396929,-0.0208966590897209,36.2506331388106,0.0630178602543051
"43","CMAES/f16/DIM10","EPMP",-27.4120095854037,68.0913535435083,-0.116889921665249,1395.46196545599,0.109326248511267
"44","CMAES/f16/DIM2","EPMP",-33.4483201460652,74.4550459645044,-0.160084066880961,102.672267962085,0.569500697806484
"45","CMAES/f16/DIM20","EPMP",-18.6701627032111,44.2937946143208,-0.0959537889399025,3152.68403444369,0.0605387392850516
"46","CMAES/f16/DIM3","EPMP",-29.9831555064721,69.1182102642039,-0.146073306977439,202.472003574578,0.316051493858601
"47","CMAES/f16/DIM40","EPMP",-15.753841110795,18.7756364757054,-0.0125582029463342,164.524407018412,0.0606244911947292
"48","CMAES/f16/DIM5","EPMP",-77.7765962024892,107.729396630475,-0.0450851878037556,885.754363084183,0.0803392085904299
"49","CMAES/f17/DIM10","EPMP",-29.5532321496522,69.9216551097318,-0.120445662205739,899.255365289008,0.0493686766091405
"50","CMAES/f17/DIM2","EPMP",-4.28233907756943,96.8394446515635,-0.676716096492147,68.8961682315774,0.242469133568545
"51","CMAES/f17/DIM20","EPMP",-69.9082645932799,99.3499217736563,-0.0445857543391256,1753.95517440478,0.0291578627128845
"52","CMAES/f17/DIM3","EPMP",-27.9615833264558,63.3559844553027,-0.140759748686791,261.731341691138,0.132444034313064
"53","CMAES/f17/DIM40","EPMP",-82.7671883061416,111.61888479466,-0.0349263247882946,3199.04396060832,0.0523502491436024
"54","CMAES/f17/DIM5","EPMP",-66.6102564969499,78.4349670309941,-0.0285446255569759,163.559882192692,0.0914680147706487
"55","CMAES/f18/DIM10","EPMP",-60.8297916320591,78.2152744967612,-0.0353415124641404,540.133280981312,0.0769753108175387
"56","CMAES/f18/DIM2","EPMP",-95.9282596770413,107.664556369924,-0.0233685986211409,65.9968400499145,0.235941238023805
"57","CMAES/f18/DIM20","EPMP",-83.6017209232879,104.069297759755,-0.0275997660482997,1265.14233770648,0.0433837115788595
"58","CMAES/f18/DIM3","EPMP",-2.13889304042448,97.1692771061357,-0.727649856335016,79.8468651124417,0.207536864958586
"59","CMAES/f18/DIM40","EPMP",-112.811336202718,124.198929680323,-0.011299514193504,1016.78997047425,0.0254240867472256
"60","CMAES/f18/DIM5","EPMP",-102.203572745334,127.77647293925,-0.0342037860346661,422.692835474506,0.0685711284560921
"61","CMAES/f19/DIM10","EPMP",-22.1836584213028,23.976908513722,-0.00860861903371948,4.52127684404542,0.0230910005039176
"62","CMAES/f19/DIM2","EPMP",-26.0967283185473,55.4569559220888,-0.1543047092998,110.092936034538,0.273897008722376
"63","CMAES/f19/DIM20","EPMP",0.684731734914103,57.0829820525748,-0.95329108169037,90.4985739367026,0.0187740142611593
"64","CMAES/f19/DIM3","EPMP",-51.0127530917996,54.4471996445229,-0.0147489840164647,21.8467010706414,0.150047030648165
"65","CMAES/f19/DIM40","EPMP",0.699518857469447,50.5792386531543,-0.807306116538084,164.171856923968,0.00827118512613411
"66","CMAES/f19/DIM5","EPMP",-26.4449178272942,28.7038508652724,-0.0148487905162366,10.1038596060638,0.0578339866467357
"67","CMAES/f2/DIM10","EPMP",-101.709009556458,122.299141236388,-0.0217054827342012,321.38144581231,0.112490690222135
"68","CMAES/f2/DIM2","EPMP",-227.072584556416,252.709310591609,-0.0204159441385171,54.5674966374322,0.368438312289426
"69","CMAES/f2/DIM20","EPMP",-131.592382062716,144.638613935233,-0.00841599432094271,199.501292017222,0.0615567665495186
"70","CMAES/f2/DIM3","EPMP",-92.6221114416755,224.734324449695,-0.130654729959551,574.922095288188,0.278897774319139
"71","CMAES/f2/DIM40","EPMP",-136.570742147629,152.048870328363,-0.00870327553097323,695.69144783903,0.0527654611824728
"72","CMAES/f2/DIM5","EPMP",-90.8137034138822,111.880383796118,-0.0295203255345595,128.376243585372,0.199350294670195
"73","CMAES/f20/DIM10","EPMP",-0.372463097141135,165.140100938961,-0.862464756053445,52.6526589033415,0.316105108411599
"74","CMAES/f20/DIM2","EPMP",-67.5787425662001,153.860721071798,-0.14923886726085,197.52168408838,0.576525796240293
"75","CMAES/f20/DIM20","EPMP",-0.990279654091882,161.760286493315,-0.676031751050336,113.98065080244,0.338964292836844
"76","CMAES/f20/DIM3","EPMP",-0.573698914586007,79.0659874967219,-1.03414672522877,19.1655915272228,0.397574041953502
"77","CMAES/f20/DIM40","EPMP",-2.66020845541579,62.2836568819735,-0.39142770293565,145.555255381051,0.325042658572964
"78","CMAES/f20/DIM5","EPMP",-0.0473749810534494,155.518164703468,-1.11904213606599,24.6009169085261,0.477821801485981
"79","CMAES/f21/DIM10","EPMP",-27.3176436555896,57.8727741654972,-0.146575771394857,64.7685457287782,1.14027625420443
"80","CMAES/f21/DIM2","EPMP",-23.7834796323336,42.1759141634571,-0.200020486314928,11.1119795517668,1.28187821825101
"81","CMAES/f21/DIM20","EPMP",-26.8774871495202,57.9836159006715,-0.135897908202573,95.1924116081569,0.925946789377577
"82","CMAES/f21/DIM3","EPMP",-26.7039336706918,51.9429684590448,-0.177385790412703,24.0794117560048,0.969115903699743
"83","CMAES/f21/DIM40","EPMP",-26.6430321631651,58.0645200382659,-0.125627054213128,151.000030727318,1.17834739592998
"84","CMAES/f21/DIM5","EPMP",-27.7830897352089,57.1400808458154,-0.159144088117927,50.3505204621606,1.15376849285095
"85","CMAES/f22/DIM10","EPMP",-2.21817655842053,58.1157191832594,-0.500728277703346,187.715630641081,0.155267828308195
"86","CMAES/f22/DIM2","EPMP",-28.8442969369431,57.8935349947584,-0.181940976784247,31.4351017249123,0.467708189919331
"87","CMAES/f22/DIM20","EPMP",-8.59738960818816,22.0468059105535,-0.13057195436436,245.859483827865,0.124968723823279
"88","CMAES/f22/DIM3","EPMP",-28.7764658094352,57.3873712126137,-0.174216381386907,29.7263427723472,1.15243413799168
"89","CMAES/f22/DIM40","EPMP",-22.7888688988248,58.0955185840953,-0.117105713792817,1325.63159983921,0.0936110479027386
"90","CMAES/f22/DIM5","EPMP",-0.917749637033836,57.332360194626,-0.706378640841321,75.5510736049132,0.111993916783199
"91","CMAES/f23/DIM10","EPMP",0.397339879564008,45.5487602929563,-1.41020962535156,18.6410559172053,0.0514405154187176
"92","CMAES/f23/DIM2","EPMP",0.422017097636619,56.4713795755866,-1.93107051792269,6.57151756268129,0.116213402546871
"93","CMAES/f23/DIM20","EPMP",-57.928750609189,59.1544069133167,-0.00186384064277158,2.26041799174052,0.0264593490432055
"94","CMAES/f23/DIM3","EPMP",0.177926410046769,0.936275863786094,-0.259616477506611,-0.327318651215485,0.0885741584684175
"95","CMAES/f23/DIM40","EPMP",-23.1264769958043,24.3498338355908,-0.00307957435290147,4.11857197544561,0.0242715953854804
"96","CMAES/f23/DIM5","EPMP",0.300050863831302,45.9788174551596,-1.92315790763434,6.56695379528742,0.0802894144279906
"97","CMAES/f24/DIM10","EPMP",1.58575108530268,77.3116886222304,-0.958189307826768,110.457696663603,0.0317157527787225
"98","CMAES/f24/DIM2","EPMP",-2.01219210934298,69.9380792524669,-0.634902180120956,119.429772223281,0.12115006841499
"99","CMAES/f24/DIM20","EPMP",2.00868187298447,86.6316482986686,-0.906824019291676,175.788570213346,0.0109275319155194
"100","CMAES/f24/DIM3","EPMP",-19.3669061314882,22.683061604652,-0.0237091254612458,24.3885801069558,0.0604688336169675
"101","CMAES/f24/DIM40","EPMP",2.41476002670438,94.9594826853348,-0.834759937496246,351.760692577342,0.0109301429029442
"102","CMAES/f24/DIM5","EPMP",1.1347272204624,68.8868894031861,-1.09453386434102,54.3920496382669,0.0806504061409117
"103","CMAES/f3/DIM10","EPMP",-56.7295046122939,61.4448280783914,-0.00856627697959697,40.0167792783526,0.0453923572217063
"104","CMAES/f3/DIM2","EPMP",-45.2529863311858,103.450275831304,-0.153295969454275,157.016782855951,0.348600620610363
"105","CMAES/f3/DIM20","EPMP",-36.0868835053044,41.1805991889337,-0.0115090745536743,61.8799352825862,0.0381157722994002
"106","CMAES/f3/DIM3","EPMP",-34.9654881881634,83.1948180121998,-0.13961950402199,327.435905072506,0.151068952184798
"107","CMAES/f3/DIM40","EPMP",-26.1011416769171,31.1391262943768,-0.0118394571403038,73.2533668833174,0.0231364508934805
"108","CMAES/f3/DIM5","EPMP",-24.5438490648238,29.1616984901644,-0.022700895880357,37.6210380683514,0.0445087716156786
"109","CMAES/f4/DIM10","EPMP",-41.1739940981292,45.6964052562856,-0.0103184785582249,27.9600030700428,0.0462619942260994
"110","CMAES/f4/DIM2","EPMP",-30.8372897951752,75.4158636525423,-0.153078571126724,236.564856402735,0.173526768881984
"111","CMAES/f4/DIM20","EPMP",-27.2539685240808,31.9774006844109,-0.0122217481436427,39.4726109706927,0.0291469452561023
"112","CMAES/f4/DIM3","EPMP",-35.404790395448,39.5345354168474,-0.0166376174300454,17.9876828478838,0.0850376554092561
"113","CMAES/f4/DIM40","EPMP",-39.3534703815705,45.0372618330794,-0.00972516761983114,108.210109367971,0.0252136306760342
"114","CMAES/f4/DIM5","EPMP",-26.768224053899,31.1192734005367,-0.0190513047112363,22.5624335029691,0.0751216408311623
"115","CMAES/f5/DIM10","EPMP",-37.9275412537104,72.0407542369896,-0.204803218949758,10.5850943115242,5.78602616275233
"116","CMAES/f5/DIM2","EPMP",-32.5262980780194,59.1524029481304,-0.327654389241951,3.39283625449882,5.30283816372908
"117","CMAES/f5/DIM20","EPMP",-40.4619343666921,80.0463873255345,-0.174749841840981,21.3030907011657,5.94012111878656
"118","CMAES/f5/DIM3","EPMP",-34.4540285054202,60.8082350874657,-0.232256823468108,5.6414407671937,3.44029530104944
"119","CMAES/f5/DIM40","EPMP",-42.907741064233,89.7715061594088,-0.153456406065991,47.7329803961708,5.4499604251525
"120","CMAES/f5/DIM5","EPMP",-35.7920308087181,65.0141388380979,-0.219034685426878,7.31013239413252,3.74031064584214
"121","CMAES/f6/DIM10","EPMP",-88.4070038958863,100.366512241735,-0.0183406375543434,56.0793613350536,0.157459378764223
"122","CMAES/f6/DIM2","EPMP",-75.9345852566504,174.435628165044,-0.145146262540895,241.048836577213,0.455717057927833
"123","CMAES/f6/DIM20","EPMP",-78.1447664864276,88.2719303569404,-0.0143314211261561,26.506291058202,0.115199213325438
"124","CMAES/f6/DIM3","EPMP",-97.3554528750248,109.152601801226,-0.0231515964372996,21.2552093101048,0.340212700276746
"125","CMAES/f6/DIM40","EPMP",-11.5240690181334,24.2107654314533,-0.0725629455101149,60.8980690550614,0.0560590591295327
"126","CMAES/f6/DIM5","EPMP",-141.800607268552,163.560347244216,-0.0232294749767381,159.822858622592,0.219272761530093
"127","CMAES/f7/DIM10","EPMP",-39.9409948137276,96.570561435024,-0.120318212673601,918.668522366356,0.0438528468076098
"128","CMAES/f7/DIM2","EPMP",-47.4950445559318,101.481688818417,-0.171050687514487,57.8552076127523,0.782134968307974
"129","CMAES/f7/DIM20","EPMP",-0.351520479352044,111.465517841711,-0.6083448036044,309.215278702963,0.0437548542094166
"130","CMAES/f7/DIM3","EPMP",-49.9490419584126,108.874559053135,-0.156702785687082,101.666331091937,0.781313986314894
"131","CMAES/f7/DIM40","EPMP",-1.18846469309577,114.7683732399,-0.469203647032773,968.091289359389,0.0188756230118768
"132","CMAES/f7/DIM5","EPMP",-50.3369441921005,112.110239044738,-0.147211040701897,143.217496317512,1.10310316862963
"133","CMAES/f8/DIM10","EPMP",-0.548577067187618,175.843479807728,-0.704171427524289,134.911612537452,0.162256244193045
"134","CMAES/f8/DIM2","EPMP",-8.39548794477822,223.893535172372,-0.675756601752666,81.8054818390994,0.473800847315486
"135","CMAES/f8/DIM20","EPMP",-11.3875263289671,27.7377294751446,-0.108601754355585,76.878403836247,0.102306096582748
"136","CMAES/f8/DIM3","EPMP",-70.1344217865897,77.4385146859488,-0.018850256864984,9.47810301071632,0.187163713581578
"137","CMAES/f8/DIM40","EPMP",-1.95902893473348,120.549919591592,-0.439264498637546,475.230715762734,0.0312144844217457
"138","CMAES/f8/DIM5","EPMP",-20.3642067961396,32.4163314336433,-0.0760028778982632,36.7893015757635,0.124491908996608
"139","CMAES/f9/DIM10","EPMP",-1.4102537860661,154.566098026451,-0.631492988333833,166.247313631147,0.0527795287086995
"140","CMAES/f9/DIM2","EPMP",-94.4230604335817,108.167003485933,-0.0304513191936888,40.0680196985657,0.407218182029348
"141","CMAES/f9/DIM20","EPMP",-1.38288195691784,215.219914836332,-0.595862091992588,343.862419483205,0.0472803549036786
"142","CMAES/f9/DIM3","EPMP",-63.1900543267989,68.2435348486936,-0.0152099540475795,3.35893256604388,0.18221913775446
"143","CMAES/f9/DIM40","EPMP",-2.20416645572737,65.1584731311061,-0.357474384561149,351.444062992963,0.0340463665746173
"144","CMAES/f9/DIM5","EPMP",-105.000727679342,112.74294026826,-0.0116136475579937,15.1166962605749,0.110614107358111
"145","holtschulte2013/ga100/f1/DIM10","EPMP",-48.6264623752856,60.7168652649393,-0.0280073690229356,727.549265443437,0.0231755238247732
"146","holtschulte2013/ga100/f1/DIM2","EPMP",-19.7763844976809,30.3673245391801,-0.0829775639594457,131.795783513577,0.322533167442103
"147","holtschulte2013/ga100/f1/DIM20","EPMP",-12.8780476598471,44.6003140147301,-0.135695136238584,3000.59906279399,0.0125978825067136
"148","holtschulte2013/ga100/f1/DIM3","EPMP",-96.3736292026008,104.334751880962,-0.0135172909715879,159.61601788854,0.0939232842578776
"149","holtschulte2013/ga100/f1/DIM40","EPMP",-17.8718025704383,40.6855696757418,-0.0829664731336579,3928.95909033094,0.00714971394775398
"150","holtschulte2013/ga100/f1/DIM5","EPMP",-46.1614114724485,57.2014549060332,-0.030580686474588,449.31717658091,0.0643005195302306
"151","holtschulte2013/ga100/f10/DIM10","EPMP",2.83886432258128,64.2775149871946,-0.50113461135457,329.492578345082,0.0954585106486099
"152","holtschulte2013/ga100/f10/DIM2","EPMP",-12.6074928607801,19.4089157783167,-0.0515382750429492,0.725873434586863,0.296838176478117
"153","holtschulte2013/ga100/f10/DIM20","EPMP",3.53522216053323,21.4969489303282,-0.330935296333227,300.988734960387,0.0574568341016015
"154","holtschulte2013/ga100/f10/DIM3","EPMP",-256.882947635317,263.664182954119,-0.00249987707283187,1.02834914019683,0.221777907765747
"155","holtschulte2013/ga100/f10/DIM40","EPMP",2.21657200854324,8.41895455156732,-0.103524075488071,116.875530866671,0.0240732566235225
"156","holtschulte2013/ga100/f10/DIM5","EPMP",-173.648894223167,180.531087887644,-0.0028608141096187,0.64144858225527,0.134521503781351
"157","holtschulte2013/ga100/f11/DIM10","EPMP",-45.1151907081331,50.5579364776713,-0.0091535881926454,-0.952394477458275,0.148270531894719
"158","holtschulte2013/ga100/f11/DIM2","EPMP",-15.7178004161996,21.8617149306258,-0.0392153831244968,-0.430865057532536,0.267545461223431
"159","holtschulte2013/ga100/f11/DIM20","EPMP",-11.8316508054729,16.8878211940482,-0.0226739411540198,-0.972554614818267,0.0945406248635258
"160","holtschulte2013/ga100/f11/DIM3","EPMP",-4.91685183524378,10.5086414808386,-0.0788756175680741,-0.585952446558963,0.259639762651929
"161","holtschulte2013/ga100/f11/DIM40","EPMP",-8.06542372262597,13.3614747723967,-0.0277567449288802,-0.968467246308353,0.120145513803609
"162","holtschulte2013/ga100/f11/DIM5","EPMP",-2.98682947229092,9.35362713910676,-0.1012597304495,-0.0605851979278504,0.144320191337967
"163","holtschulte2013/ga100/f12/DIM10","EPMP",-21.2199058743475,42.0487562198505,-0.0548541568609837,682.903252833473,0.0345822968440022
"164","holtschulte2013/ga100/f12/DIM2","EPMP",-3.98788878264177,300.542966889369,-0.618829524779007,261.066898873585,0.74510897740117
"165","holtschulte2013/ga100/f12/DIM20","EPMP",-4.63310715654719,48.1875144092304,-0.166856209116439,2449.79923992997,0.0308438164887998
"166","holtschulte2013/ga100/f12/DIM3","EPMP",-152.05577349675,162.639671108368,-0.0066912554368481,24.524603946095,0.129013090966505
"167","holtschulte2013/ga100/f12/DIM40","EPMP",-5.0133120606254,48.0356454170387,-0.148084913236291,4177.00482932749,0.0129731343574196
"168","holtschulte2013/ga100/f12/DIM5","EPMP",-274.029128827598,288.102025780504,-0.00440194406736199,207.641148909429,0.0799389680276442
"169","holtschulte2013/ga100/f13/DIM10","EPMP",-132.116035082861,139.103404451391,-0.00431027397957119,651.177580830872,0.0180602575884197
"170","holtschulte2013/ga100/f13/DIM2","EPMP",-152.70010841041,156.548746735604,-0.00364169029413526,10.4086848663338,0.117240669707575
"171","holtschulte2013/ga100/f13/DIM20","EPMP",-6.12907137679798,16.7485730796471,-0.0753705910564712,1813.32423905475,0.0237896313558161
"172","holtschulte2013/ga100/f13/DIM3","EPMP",-84.3465217567103,89.1416271907251,-0.00602215216256809,53.5375088624476,0.0809943086887908
"173","holtschulte2013/ga100/f13/DIM40","EPMP",-5.83229712183876,16.6929035370523,-0.0712816857976544,3019.79420725709,0.0138085296285711
"174","holtschulte2013/ga100/f13/DIM5","EPMP",-20.5614559842749,26.7369301951164,-0.0240518154536835,242.918175729387,0.031295755958992
"175","holtschulte2013/ga100/f14/DIM10","EPMP",-2.96467436429086,73.4559655684434,-0.416020031039165,785.92858367916,0.0365916186161285
"176","holtschulte2013/ga100/f14/DIM2","EPMP",-127.027354611977,128.950156789379,-0.00475083365719419,3.09407214169773,0.145338880614941
"177","holtschulte2013/ga100/f14/DIM20","EPMP",-2.88585061107905,83.6552486286081,-0.387304010110194,1592.12189097635,0.030132903736543
"178","holtschulte2013/ga100/f14/DIM3","EPMP",-94.2758921737715,96.9681739768646,-0.00701222682813722,3.91856952669897,0.305424443251568
"179","holtschulte2013/ga100/f14/DIM40","EPMP",-2.73724614764168,90.4342145300109,-0.361882745475214,3042.75930349468,0.0169674741998778
"180","holtschulte2013/ga100/f14/DIM5","EPMP",-41.6221679232288,44.3167530704332,-0.0125626531714751,3.88476216982918,0.0992397018800039
"181","holtschulte2013/ga100/f15/DIM10","EPMP",-58.1716256965115,61.6280045539067,-0.00361325871503527,19.8728689336124,0.021612133153954
"182","holtschulte2013/ga100/f15/DIM2","EPMP",-148.184371866749,152.864598999726,-0.00469167416003582,68.1826466463452,0.175398493339547
"183","holtschulte2013/ga100/f15/DIM20","EPMP",-1.19800543699734,6.17617931095681,-0.0732490218960084,131.312662542551,0.0224389343463129
"184","holtschulte2013/ga100/f15/DIM3","EPMP",-92.8270555230728,112.404658637886,-0.0195323351787513,8564.34892489381,0.174444227736351
"185","holtschulte2013/ga100/f15/DIM40","EPMP",-74.9795011069072,79.5152263770238,-0.00279566288638924,109.350144149445,0.01129420984426
"186","holtschulte2013/ga100/f15/DIM5","EPMP",-1.54186584602149,6.88049133835468,-0.126007038000203,101.672115359483,0.0362939742313033
"187","holtschulte2013/ga100/f16/DIM10","EPMP",-0.384688747214825,60.4180952843232,-0.454940221869517,1836.51180065752,0.0521933895725248
"188","holtschulte2013/ga100/f16/DIM2","EPMP",-108.53782696183,113.509946937822,-0.00799092052841061,56.9908452190271,0.299539283701711
"189","holtschulte2013/ga100/f16/DIM20","EPMP",0.335857235433967,68.3441106546737,-0.501450212280896,2317.58379169395,0.0296636610909442
"190","holtschulte2013/ga100/f16/DIM3","EPMP",-101.248231651395,107.073278346419,-0.00773359036794641,242.538633833869,0.296247445021529
"191","holtschulte2013/ga100/f16/DIM40","EPMP",0.79866279613063,59.8604435382999,-0.525133496353784,2479.80106328098,0.0271419648313063
"192","holtschulte2013/ga100/f16/DIM5","EPMP",-85.5823074346862,92.4977404392408,-0.00907070579804588,828.405955842902,0.108334921975593
"193","holtschulte2013/ga100/f17/DIM10","EPMP",-1.80212908838698,29.5924936287862,-0.338011370312812,845.761557168445,0.0215370337183379
"194","holtschulte2013/ga100/f17/DIM2","EPMP",-111.985713972963,113.789864926622,-0.00364436627835758,2.30471853246969,0.0889234464920427
"195","holtschulte2013/ga100/f17/DIM20","EPMP",-0.970554549544554,94.0364461141395,-0.504031144968769,1501.70093137758,0.0386704756242399
"196","holtschulte2013/ga100/f17/DIM3","EPMP",-94.1127878480311,96.4514359620653,-0.00429513377038559,21.1316016373898,0.0593146105493304
"197","holtschulte2013/ga100/f17/DIM40","EPMP",-0.564599160742049,52.7268041166758,-0.432785213572066,1906.41232346628,0.0219235739436671
"198","holtschulte2013/ga100/f17/DIM5","EPMP",-2.02099447821446,66.4111849220601,-0.468327675782955,675.733174781417,0.046669033109046
"199","holtschulte2013/ga100/f18/DIM10","EPMP",-0.614916243969652,91.6083940622154,-0.521913530775246,1001.97962051737,0.0432363432999253
"200","holtschulte2013/ga100/f18/DIM2","EPMP",-95.6690605748176,98.1231534245832,-0.00430678218648492,-0.104931715874528,0.125835275562361
"201","holtschulte2013/ga100/f18/DIM20","EPMP",-28.0774136104149,30.471779300276,-0.00603947552245733,1.60773490785782,0.0535477127412077
"202","holtschulte2013/ga100/f18/DIM3","EPMP",-131.65621724373,134.905773430176,-0.00341810457069749,20.3659532595786,0.096998726644334
"203","holtschulte2013/ga100/f18/DIM40","EPMP",-3.1127958875928,7.58531755261262,-0.0668276524773839,238.151010263069,0.0291777689238785
"204","holtschulte2013/ga100/f18/DIM5","EPMP",-4.23487346607764,10.7223111957456,-0.113279623406227,179.452987582257,0.0516956127446784
"205","holtschulte2013/ga100/f19/DIM10","EPMP",-48.4037872289198,50.1862885814808,-0.00315852827378248,3.15932181643999,0.0238950404838532
"206","holtschulte2013/ga100/f19/DIM2","EPMP",-63.8939100509051,70.0558946726142,-0.0169565299685209,130.651953110059,0.237638983261483
"207","holtschulte2013/ga100/f19/DIM20","EPMP",-9.28818573382302,11.0116854917227,-0.0107932732488432,-0.58457669600751,0.0169291285559983
"208","holtschulte2013/ga100/f19/DIM3","EPMP",-56.2808160688287,62.9150887941687,-0.015878950475819,513.173287704388,0.282256124566393
"209","holtschulte2013/ga100/f19/DIM40","EPMP",-34.0897831699263,36.0167913949185,-0.00316008389919042,5.31336087962338,0.0106903477838478
"210","holtschulte2013/ga100/f19/DIM5","EPMP",-78.6032747669658,80.6703657544245,-0.0034218105334417,7.44453998582015,0.0490516358244665
"211","holtschulte2013/ga100/f2/DIM10","EPMP",-6.15019466793344,35.8348528058314,-0.162616463688756,667.993688203691,0.0523619634762441
"212","holtschulte2013/ga100/f2/DIM2","EPMP",-308.303427935602,316.169924246418,-0.00361320533437173,1.83115894743491,0.415503906070172
"213","holtschulte2013/ga100/f2/DIM20","EPMP",-10.0246503442193,33.3559400076352,-0.100989871067973,845.539583002705,0.0507276572001367
