"algorithms_instances_names","20iter_10hiddensize_50maxiter","20iter_10hiddensize_100maxiter","20iter_10hiddensize_150maxiter","20iter_10hiddensize_200maxiter","20iter_10hiddensize_250maxiter"
"mFlipHCrs/uf250-10/",0.278486630512912,0.0794076576196322,0.0714036208268823,0.0683737659279409,0.0676363974921965
"mFlipHCrs/uf250-09/",0.661382142990914,0.139748708713432,0.0579705577196792,0.058415366980699,0.0578808985843524
"mFlipHCrs/uf250-08/",0.117981633451361,0.166397085089716,0.095667366172888,0.0939470812434885,0.965326690715281
"mFlipHCrs/uf250-07/",0.558716016423591,0.0488770634734544,0.123598142151184,0.0471082498752827,0.0469631818198868
"mFlipHCrs/uf250-06/",0.672669909105114,0.10161196481474,0.0757809157643118,0.0524283920296356,0.208789825916682
"mFlipHCrs/uf250-05/",0.164233609031003,0.19234117291852,0.0944250678264538,0.177182821213636,0.177045443206702
"mFlipHCrs/uf250-04/",0.164721699842587,0.0626693141059272,0.0631178924159664,0.0496828430156948,0.0491642487101953
"mFlipHCrs/uf250-03/",0.263385872950331,0.143229471947496,0.0525032920413003,0.179042500825241,0.177890646847176
"mFlipHCrs/uf250-02/",1.19365853931924,0.163224365563126,0.0468513520865164,0.164571694010036,0.0452865316049921
"mFlipHCrs/uf250-01/",0.251827839631892,1.00364275249367,0.0810797469836674,0.0771776708459823,0.0532556961327034
"mFlipHCrs/uf225-10/",0.198841475317917,0.106429344844848,0.0401923622067228,0.0480164023616231,0.123300639537343
"mFlipHCrs/uf225-09/",0.255857259045841,0.056875662439754,0.0585559022124307,0.0589058852534911,0.0583266238713387
"mFlipHCrs/uf225-08/",0.1643230722211,0.0589808715549688,0.098443116415362,0.0404359953595165,0.0912246265001591
"mFlipHCrs/uf225-07/",0.435290719458515,0.277197559092539,0.0671270598037141,0.266076616182769,0.0567789775161573
"mFlipHCrs/uf225-06/",0.178947065709393,0.080071108918414,7.09155215146952,0.0396716349818238,0.0391840362763684
"mFlipHCrs/uf225-05/",0.242197639858972,0.0812715201155444,0.197780443762438,0.0790769524210402,0.0459129644836287
"mFlipHCrs/uf225-04/",0.261098554903385,0.118295479156751,0.0480454256309232,0.0461201956682737,0.0456012500960889
"mFlipHCrs/uf225-03/",0.136522560650149,0.16303180678798,0.055135810061604,0.0509949927094879,0.0505911308244322
"mFlipHCrs/uf225-02/",1.52110046319618,0.192683196566471,0.0661827381734634,0.0490565857025407,0.0549997196395548
