"algorithms_instances_names","20iter_8hiddensize_50maxiter","20iter_8hiddensize_100maxiter","20iter_8hiddensize_150maxiter","20iter_8hiddensize_200maxiter","20iter_8hiddensize_250maxiter"
"mFlipHCrs/uf250-10/",0.138708296033768,0.17199769763648,0.070802156847609,0.073425508659602,0.055700097944655
"mFlipHCrs/uf250-09/",0.435022511614353,0.221723699951676,0.058764680463012,0.168764318606565,0.0701135181207313
"mFlipHCrs/uf250-08/",0.437201773114244,0.124123701171381,0.0968762260673457,0.0908152372423037,0.0868434678459387
"mFlipHCrs/uf250-07/",0.668464938544032,0.13642733116816,0.721388059013131,0.0488224490834713,0.0418423871785117
"mFlipHCrs/uf250-06/",0.488329898211989,0.133760147785419,0.212375173428169,0.083397394630953,0.0527542541579743
"mFlipHCrs/uf250-05/",0.372959781469781,0.203354181919322,1.35917047482392,0.0567919172568436,0.0682223022203226
"mFlipHCrs/uf250-04/",0.608623100754578,0.212817426647018,0.0493262732247437,0.0622512309510362,0.0494993235086255
"mFlipHCrs/uf250-03/",0.771481147956663,0.117226140440176,0.0745132333892903,0.0547197691486446,0.0506544593465248
"mFlipHCrs/uf250-02/",0.264670026162967,0.196511577655298,0.617019309494556,0.185217976357324,0.159824723095441
"mFlipHCrs/uf250-01/",0.23946891985257,0.11225433588299,0.0614077412290367,0.0529682404269145,0.192417602700567
"mFlipHCrs/uf225-10/",0.342014973872648,0.145185248199412,0.0473656597770102,0.1017558420745,0.123791222466478
"mFlipHCrs/uf225-09/",0.740123395527368,0.71095973266389,0.0557638418173361,0.0583240010619161,0.707559597764468
"mFlipHCrs/uf225-08/",0.179369791542873,0.0841913773037053,0.047106111468824,0.0556048269642832,0.0562870472691144
"mFlipHCrs/uf225-07/",0.23800393130082,0.265454755176498,0.266869551584213,0.266037867935536,0.888230463933062
"mFlipHCrs/uf225-06/",0.256940765911315,0.116415407670172,0.0570826173941943,0.0565055023801239,0.0387804441676426
"mFlipHCrs/uf225-05/",0.499025057380519,0.202358403238338,0.0776493402621583,0.0790117738688115,0.0461550233885683
"mFlipHCrs/uf225-04/",0.87991216667649,0.257906598403228,0.0880003896526309,0.188235246777988,0.0460959555699095
"mFlipHCrs/uf225-03/",0.451521670067785,0.0587395342131765,0.046576135362913,0.0408957839715327,0.0505087666898092
"mFlipHCrs/uf225-02/",0.475154374424677,0.125442082985058,0.809675838593352,0.0571939060457467,0.174940278948682
"mFlipHCrs/uf225-01/",0.339289719259949,0.0916055200567404,0.0620472401754877,0.201572368065735,0.0594091534147768
"mFlipHCrs/uf200-10/",0.761238541462718,0.220372086939988,0.217243705124351,0.743414633009135,0.0663738328255394
"mFlipHCrs/uf200-09/",0.244279633822396,0.180762895155631,0.7345664977845,0.171976225819669,0.0507348845757573
"mFlipHCrs/uf200-08/",0.25203675169659,0.143954777434547,0.0648809827407565,0.0531081850046841,0.063352865094844
"mFlipHCrs/uf200-07/",0.129630026905156,0.211247212814942,0.209752824666714,0.210407384205902,0.0490858372616347
"mFlipHCrs/uf200-06/",0.236060323106994,0.101536731441781,0.0472634897784039,0.0457483905631617,0.0947233340263859
"mFlipHCrs/uf200-05/",0.389707398729358,0.0686903987616236,0.0511338837303394,0.11038056777131,0.0392188134865092
"mFlipHCrs/uf200-04/",0.235154011148704,0.118161866517953,0.107893535423389,0.193649553544472,0.0987428014692572
"mFlipHCrs/uf200-03/",0.478517598399385,0.0976730029603449,0.0661609015255903,0.0855718787148315,0.187527370386211
"mFlipHCrs/uf200-02/",0.247849669596835,0.129467035511989,0.0707512828937252,0.0634376720772601,0.0719355875491758
"mFlipHCrs/uf200-01/",0.13257814543192,0.147842921418388,0.143374451336845,0.141299004743165,0.141367524544323
"mFlipHCrs/uf175-10/",0.228302157700347,0.0629919465209372,0.197811336831413,0.0839351362580792,0.81082133034907
"mFlipHCrs/uf175-09/",0.93222684084788,0.0493343682473503,0.419474221909745,0.0475433852111004,0.0451804214799966
"mFlipHCrs/uf175-08/",0.123049032754094,0.742360713812857,0.155564077348153,0.0735542571462211,0.153243157385827
"mFlipHCrs/uf175-07/",1.1457946061675,0.206762053676124,0.0727914672823996,0.195220074136624,0.072221448059749
"mFlipHCrs/uf175-06/",0.33180389405582,0.191993892905412,0.0780745079717038,0.0757243558193257,0.0752876394336343
"mFlipHCrs/uf175-05/",0.136660666733519,0.057492243644708,0.0573031690038542,0.0525099789855887,0.0537219852123094
"mFlipHCrs/uf175-04/",0.738088329442172,0.243383488200284,0.0616032507678662,0.060680017130968,0.0747869186841083
"mFlipHCrs/uf175-03/",0.345691014497316,0.0773812551991026,0.0995328207064495,0.0729199886251553,0.856746716410706
"mFlipHCrs/uf175-02/",0.474247371914654,0.0748765101228518,0.0826565448199375,0.209872847537944,0.211434054291674
"mFlipHCrs/uf175-01/",0.359084798380507,0.61642508733254,0.0737113962715939,0.207853394744174,0.0733954684438865
"mFlipHCrs/uf150-10/",0.130406782303816,0.0839377005763801,0.0807447998611959,0.0785133666050626,0.190761717916814
"mFlipHCrs/uf150-09/",0.238682636199654,0.0896709479434964,0.0804529700798814,0.0817085209848596,0.0829540980411104
"mFlipHCrs/uf150-08/",0.238625355429457,0.119448491091712,0.117618143460421,0.102052702871634,0.111045112093646
"mFlipHCrs/uf150-07/",0.152529958044855,0.134476335383539,0.110134720348741,0.109785532897426,0.10038283471252
"mFlipHCrs/uf150-06/",0.421406724081872,0.163100844212531,0.101625146128483,0.101987246962409,0.10182918306044
"mFlipHCrs/uf150-05/",0.32051288866421,0.146623551270159,0.0741663233548196,0.0820914450519397,0.0763156516511684
"mFlipHCrs/uf150-04/",0.263405650207286,0.181371986560419,0.112600092784824,0.112309831569878,0.112119991922178
"mFlipHCrs/uf150-03/",0.13339090452331,0.0911997765968486,0.0630049974746076,0.0807550141178485,0.0827407486978341
"mFlipHCrs/uf150-02/",0.359592688401895,0.187502780008482,0.170295834518093,0.073577276433849,0.078599500484906
"mFlipHCrs/uf150-01/",0.216890019147554,0.149796112082602,0.0746848960463832,0.0724535020212355,0.0679226935005903
"mFlipHCrs/uf125-10/",0.222732293836818,0.144335317780975,0.138549293383499,0.0824913628466602,0.0813164055172551
"mFlipHCrs/uf125-09/",0.411971685075899,0.0987138373218783,0.0967509216433428,0.0967260737414078,0.114823129473269
"mFlipHCrs/uf125-08/",0.176898243411743,0.149011115645313,0.0826513057762651,0.0824941040022307,0.080589881308187
"mFlipHCrs/uf125-07/",0.354311077134358,0.156958203809761,0.118757671762219,0.11857315591057,0.11798977659927
"mFlipHCrs/uf125-06/",0.236909790557818,0.166812707476345,0.0816777010390394,0.0855512975678544,0.163262521334046
"mFlipHCrs/uf125-05/",0.195040371516733,0.0962448624628133,0.0913976962652701,0.0899486302409157,0.086719925480552
"mFlipHCrs/uf125-04/",0.29600442067133,0.111648431472727,0.0968889700640854,0.100631037544999,0.100855135416702
"mFlipHCrs/uf125-03/",0.282952461350007,0.130621625865522,0.130914886244069,0.126203494110862,0.129480331867888
"mFlipHCrs/uf125-02/",0.124702981053844,0.195839959077665,0.0993632449403252,0.208934678205511,0.0936026191021559
"mFlipHCrs/uf125-01/",0.553617524007382,0.0810814558371933,0.0814806896333122,0.0619941518857406,0.0623253135172944
"mFlipHCrs/uf100-10/",0.177149721407298,0.11150333176788,0.152139059887063,0.0824202952871931,0.105219695448868
"mFlipHCrs/uf100-09/",0.313739189953095,0.0918575722913491,0.0925087217452215,0.0856330344993542,0.193422610071442
"mFlipHCrs/uf100-08/",0.184922940806441,0.1159575690968,0.07777918401295,0.07122190081576,0.0735364671021918
"mFlipHCrs/uf100-07/",0.150406203712273,0.120553121693817,0.084181605749722,0.0859667396817474,0.0866265357052339
"mFlipHCrs/uf100-06/",0.18149554851551,0.166846180240824,0.182094886354854,0.182838338047902,0.179230650563578
"mFlipHCrs/uf100-05/",0.201492992064759,0.105237366914555,0.107453192985041,0.102844828746009,0.173892368580525
"mFlipHCrs/uf100-04/",0.152903444172995,0.108768018602487,0.0904713113473546,0.0844922012623435,0.0975226026140955
"mFlipHCrs/uf100-03/",0.365366210605572,0.10668237216056,0.107872103692235,0.107886740069835,0.107525387377262
"mFlipHCrs/uf100-02/",0.143660439973224,0.0866987260412926,0.0883017095551071,0.0801994012364915,0.155999569956114
"mFlipHCrs/uf100-01/",0.398617015265528,0.119455958070744,0.118214202512859,0.117633206252269,0.118235174696257
"mFlipHCrs/uf075-10/",0.126165857931383,0.129707406699137,0.125230336744414,0.125164476062343,0.126942215546766
"mFlipHCrs/uf075-09/",0.149760107764435,0.141946570975443,0.133539274723656,0.131666715385921,0.113482467698922
"mFlipHCrs/uf075-08/",0.191889374600486,0.167635853996655,0.16900412310707,0.166238812908533,0.121102873762654
"mFlipHCrs/uf075-07/",0.153695386202842,0.101250931993291,0.0913766311048153,0.0970297209543557,0.0900251053274747
"mFlipHCrs/uf075-06/",0.155316308781108,0.116896485113389,0.116191194975703,0.11538898472718,0.116556679024171
"mFlipHCrs/uf075-05/",0.251819370174793,0.109743071105497,0.126638710689824,0.101532853396446,0.0980943546448079
"mFlipHCrs/uf075-04/",0.1967487529126,0.119903715228645,0.191278975739267,0.107219451439141,0.120973270687531
"mFlipHCrs/uf075-03/",0.190375105551764,0.120303600454012,0.121258285622951,0.118756171614785,0.0855020093913728
"mFlipHCrs/uf075-02/",0.241684520523034,0.124698839815262,0.121945392319814,0.122730013481135,0.121096819726244
"mFlipHCrs/uf075-01/",0.31086945195871,0.210775891182477,0.191928438750883,0.207378073060023,0.192157473058099
"mFlipHCrs/uf050-10/",0.211508822938547,0.202536939524875,0.188365578561339,0.19991067621761,0.205959947945101
"mFlipHCrs/uf050-09/",0.149722182781387,0.14908681698354,0.143229012662311,0.144000463415737,0.140989337384586
"mFlipHCrs/uf050-08/",0.175679999397079,0.167880071797672,0.168082336049785,0.168207608947838,0.168146060972717
"mFlipHCrs/uf050-07/",0.263369757644297,0.170211408556144,0.162165582216004,0.163721584736787,0.160013827366271
"mFlipHCrs/uf050-06/",0.139815515147298,0.122586581107197,0.119708322319773,0.115247451798856,0.11914644149435
"mFlipHCrs/uf050-05/",0.37300844904621,0.343905053979114,0.302257511590379,0.307313621024022,0.342600950035415
"mFlipHCrs/uf050-04/",0.139774047962638,0.130384120234283,0.129082983693766,0.130429208851285,0.129940867929165
"mFlipHCrs/uf050-03/",0.257357260508131,0.263266753388178,0.256034527854267,0.261807258570022,0.262212265770289
"mFlipHCrs/uf050-02/",0.151535936213444,0.143626688262193,0.147985113748018,0.127576817144799,0.144086262046794
"mFlipHCrs/uf050-01/",0.191295670304947,0.188681565301106,0.163957589729786,0.162438630851648,0.16287235492827
"mFlipHCrs/uf020-10/",0.372880503178703,0.357591091492605,0.361053917927096,0.361560906899088,0.377913556002956
"mFlipHCrs/uf020-09/",0.285553649543615,0.254512117591628,0.253448913512814,0.253173631241751,0.257074414728205
"mFlipHCrs/uf020-08/",0.312012903579334,0.306985008931614,0.310111744779032,0.31609239041807,0.322886942507279
"mFlipHCrs/uf020-07/",0.298699047692108,0.295071415386099,0.291740938571034,0.290796999408556,0.277948668298128
"mFlipHCrs/uf020-06/",0.282188837209308,0.277196117420249,0.270619070222068,0.27900886717402,0.276090433503114
"mFlipHCrs/uf020-05/",0.375525390065453,0.365351544953096,0.384486808201848,0.344498186243813,0.35808409809143
"mFlipHCrs/uf020-04/",0.315980933992254,0.31799804337401,0.316090533810487,0.305609856474967,0.288935307149406
"mFlipHCrs/uf020-03/",0.311623746752508,0.290248272303494,0.286583382099898,0.310122450517752,0.283332519441677
"mFlipHCrs/uf020-02/",0.513807412536467,0.445945057127067,0.42945955611599,0.438553506298761,0.437439429899488
