"algorithms_instances_names","20iter_6hiddensize_50maxiter","20iter_6hiddensize_100maxiter","20iter_6hiddensize_150maxiter","20iter_6hiddensize_200maxiter","20iter_6hiddensize_250maxiter"
"mFlipHC/uf150-09/",0.17047418333979,0.0813824377853786,0.147391969707452,0.0793786924744724,0.140993368330721
"mFlipHC/uf150-08/",0.164544985784298,0.130442635212084,0.122686273493585,0.0993141522207771,0.0996014551790322
"mFlipHC/uf150-07/",0.392729385283161,0.0671349392697078,0.0649834227646695,0.104711420710134,0.104367032032579
"mFlipHC/uf150-06/",0.135673234066503,0.0941920097671581,0.0949381070948885,0.0953046263624751,0.0951677069711637
"mFlipHC/uf150-05/",0.0901319197959751,0.0607758537876725,0.0747147047735799,0.0610851601377229,0.0612134661896851
"mFlipHC/uf150-04/",0.269295149033337,0.0793595627049484,4.71809496364972,0.0918799927005473,0.0918357639565516
"mFlipHC/uf150-03/",0.0476621034771117,0.229490471259914,0.0435919901416545,0.0434081299625466,0.0422891632266887
"mFlipHC/uf150-02/",0.167718872246991,0.142975562193102,0.0808894324106031,0.0794276385616701,0.137797619383043
"mFlipHC/uf150-01/",0.272658925369825,0.0796171183944408,0.0746779609410047,0.0905119308519089,0.0782459679144346
"mFlipHC/uf125-10/",0.120816512841015,0.306134020782663,0.0873405399579305,0.0872935981889746,0.0870875430005919
"mFlipHC/uf125-09/",0.203620648117526,0.146976105978208,0.146413093997785,0.146821263629091,0.146650300070826
"mFlipHC/uf125-08/",0.118398321143747,0.126196209752075,0.122507492004206,0.122515725783357,0.122922848422306
"mFlipHC/uf125-07/",0.142266236970697,0.0923073113356477,0.092007916831257,0.0922276839691997,0.0924236580109327
"mFlipHC/uf125-06/",0.184369768430271,0.146928509775587,0.146557786722512,0.124512991113951,0.128220751807039
"mFlipHC/uf125-05/",0.142220249162438,0.104697930266575,0.0918210888524907,0.121154941915026,0.0946070565389077
"mFlipHC/uf125-04/",0.341799470384305,0.0979745194180608,0.103404727987958,0.0980746991123851,0.0982722751931559
"mFlipHC/uf125-03/",0.172268528426168,0.121201226910028,0.121562432780916,0.121133573556773,0.121207164056574
"mFlipHC/uf125-02/",0.129289505107591,0.128089552168216,0.090783806036536,0.0854911394312506,0.0830364601146785
"mFlipHC/uf125-01/",0.175044578341174,0.138247786198591,0.101234078661921,0.107091818351664,0.107095356293647
"mFlipHC/uf100-10/",0.10047633571597,0.100449466667266,0.104739511875825,0.0969357512750339,0.0884489492068925
"mFlipHC/uf100-09/",0.0961604785750608,0.0896105503534879,0.0873762104826951,0.11710630740305,0.0874607581119629
"mFlipHC/uf100-08/",0.0738591464093518,0.0755193819314257,0.0716617982759976,0.0724586056514567,0.0739805968022517
"mFlipHC/uf100-07/",0.128117633855928,0.132646463241937,0.130454737424455,0.129591580440063,0.130039044122836
"mFlipHC/uf100-06/",0.26713212396014,0.406374948705764,0.257097217028892,0.257487619723785,0.256347556542684
"mFlipHC/uf100-05/",0.0784237970219804,0.0746000458795687,0.229191537519303,0.0746713156686372,0.077209867206677
"mFlipHC/uf100-04/",0.159798239233878,0.134638141524154,0.135172633626844,0.134748387422774,0.134653948808428
"mFlipHC/uf100-03/",0.243714251838765,0.141955483378716,0.124018542677965,0.13713805241517,0.129593251445102
"mFlipHC/uf100-02/",0.0936366470620715,0.0928091582411996,0.0671612995617705,0.0675076406261227,0.0677676711962397
"mFlipHC/uf100-01/",0.18171694991944,0.141706240716488,0.147826885300236,0.141632534200051,0.141621693333528
"mFlipHC/uf075-10/",0.21336942590217,0.194623493790952,0.194835722394999,0.191401849161424,0.214656767132432
"mFlipHC/uf075-09/",0.298911879498078,0.269416900978087,0.262733321228631,0.287888046521314,0.264284888724139
