"instance.alogorithm.name","","","","","","","","","","","","","","","","","","","",""
"ts0r0b/symmetric/att48-1","-0.0822484717254272","-0.408290457274427","-0.822378642535531","-0.887510034031274","0.813997397749923","1.41530723659472","0.369040425277952","-0.641923405345448","0.0515812915817183","0.517163019245555","2.19216660454298","-0.215872668592385","1.10756145199715","1.46341533666199","0.103286684630066","0.257533444665821","1.9170859208203","-1.38636735609962","2.65096798972757","0.0673936683296076"
"ts0r0b/symmetric/att48-10","1.6732881576083","-0.232325784203736","-0.0178009680641268","-0.338477223744967","-0.672758367290871","-0.415277122682462","0.333225233786929","-0.310827202425979","0.399366040649536","-1.1535082165999","0.928124251169316","1.71341611703793","0.425116815753479","1.46432595172568","1.47163342065072","0.688062584542354","1.50900949605681","1.60798111437844","0.281138818500341","1.80711282425476"
"ts0r0b/symmetric/att48-11","0.998540731771156","1.35660367609531","-0.721462751541931","-1.6344009913675","-0.688720551402151","0.699587003192509","0.312000415164612","-0.265704654408678","1.02621465058739","-0.15213951341498","-0.21914979565925","-1.40849158445489","1.64106151888794","0.00652612036343614","0.277510947210099","-1.29499049602546","2.17351043320496","2.45310160480715","0.145014371182872","1.99262445025124"
"ts0r0b/symmetric/att48-12","0.0953356430254736","-1.19337897077822","0.989637205430883","-0.138825288869827","0.611714301766637","-0.221411322640461","0.363824539157096","1.65338019643141","-0.0421843563025939","0.270911588409788","0.278160662284549","-0.585937061138387","1.80463667466447","1.64093420234365","1.10104757635399","2.48455398223879","-0.557429856298823","-0.944465213097688","1.05628629894006","0.534990439942567"
"ts0r0b/symmetric/att48-13","0.540737737622836","1.16378862485025","-0.234853314457697","-0.123538770549668","0.377566309932409","-0.0885732626882022","-0.19271421630946","-0.115437065385628","-0.243598033467227","-0.108768635486258","-0.0529221245439002","-0.303664146711614","0.950225424933989","-1.39457807954477","1.4415680928051","1.93922446513419","1.48136084120316","1.15963539559488","2.63298759040783","3.39355973847337"
"ts0r0b/symmetric/att48-14","-0.170809788989469","-1.46029371759646","-0.191431707154034","-0.250293433231669","1.06229171490691","-0.101721598176673","0.349124387594178","1.20007963958527","0.404064527557694","0.383346598426808","0.194884585369728","-0.291332214863253","1.69640844224559","1.26451672139548","1.60534135508446","1.90863182874801","-0.423188898805246","-1.29884198217745","1.77498671129641","0.152639972291449"
"ts0r0b/symmetric/att48-15","0.395057310735903","-1.1815306487691","0.540152683176553","-0.151160109576196","1.00103779608832","-0.306509940553623","-0.146207561948788","1.15819268855895","0.102476596887605","-0.141312383102111","0.304256679218765","-1.39526004397835","1.07233646631792","0.153683342800234","2.55476429747224","1.05820004982625","-0.777627614363928","0.999679785723226","0.838890736395751","0.489425666782475"
"ts0r0b/symmetric/att48-16","-0.0292693790609859","-0.661390904324744","1.1473915529836","-0.161008947322234","-0.22089955703942","-2.62779850670213","0.625495038982408","-0.346945910059698","0.00625995975063264","0.535196589375896","0.144189425625348","-4.47371491933026","1.32742551492658","0.776163238314402","2.39878477453118","3.36425016779649","2.23134973358879","-1.16726101778078","0.278762970806955","0.1358236680051"
"ts0r0b/symmetric/att48-17","0.494447602178729","-0.241793789741647","1.07422748220896","1.81594976637385","-0.668989554858834","-1.01177889158434","-0.649297982317447","-1.16233262041983","1.04192362611212","1.19421663920239","0.55051599863273","-0.225497309143766","0.721736829397327","2.31787372431395","-0.00217099931921424","0.818321712780309","1.05077746502811","-0.0777722958857949","2.25647411683526","3.87759426999459"
"ts0r0b/symmetric/att48-18","0.563731939263864","-0.16679093655624","0.337988469850712","-0.977387532823603","0.920374698414242","-0.20637044836251","-0.379808057709064","0.227727890428802","0.547305900594664","0.565009010860863","0.70086769381521","0.579904784245151","1.37282218319278","1.08569774832664","1.7663472115313","2.10497099845305","-1.22516969743418","0.0418928717905278","-0.0406311461559703","0.107751060336314"
"ts0r0b/symmetric/att48-19","1.40601668007195","-0.35821557434882","0.00780035376065149","-0.266353642091909","-0.176027402401587","-0.391625899247922","1.34798468485146","-0.173801630995322","0.137467671976488","-1.01946242978858","0.0638432338848765","-0.769328166345921","0.316592780630819","2.16026027291167","-0.28054747375616","0.152637828177567","1.93734858749384","0.469463556240076","2.00689008848108","0.787813642785187"
