"instance_alogorithm_name","","","","","","","","","","","","",""
"mFlipHCrs/uf250-10/","1.98023191392523","4.70584657784848","5.71548035822193","0.72605334524035","-1.00922888202126","22.5225952092706","2.29608886135782","3.15882715194822","70.5596091719255","63.5565195505703","5.70761267109681","13.028552141503","60.5119318975078"
"mFlipHCrs/uf250-09/","6.37209988045414","8.63405150769857","5.70683475882501","21.5211082995366","0.402910225271885","0.983195240142643","-1.94809752683377","-20.3510282039601","58.4538944067945","39.0549658944543","34.7585826517437","48.3497418512862","31.3617742487702"
"mFlipHCrs/uf250-08/","3.73938687192625","1.81014433324997","4.67594057825125","-10.8064863801806","8.25357338766219","-5.06218509241273","-0.463033280537344","17.5268578295621","93.283577383476","30.0354772935324","59.6047382287453","3.65549779799424","114.954350804582"
"mFlipHCrs/uf250-07/","12.6932577633099","-7.20842737259801","12.2360642948399","-11.0560246146787","6.80819264434256","8.63489051841877","2.45950779499904","-5.34638000021474","77.1500212612639","31.1725922288194","25.8423087588046","17.0412274265945","43.3333707850865"
"mFlipHCrs/uf250-06/","0.683721110600959","-8.15431189335266","2.17450543571447","48.2448244415566","4.35384653794688","0.945713918051324","5.71161064805593","-30.208611313757","99.9342970247093","19.3974099812832","79.4620639635626","60.7891444038477","129.810006338784"
"mFlipHCrs/uf250-05/","0.549993391299847","-6.49573532298944","-2.17042589916072","11.8911276221947","-29.047859643203","-4.81239389092208","3.09195142429019","9.15071268777056","76.652153491459","123.885635507247","34.9615001452844","61.4271979942872","71.7635929743292"
"mFlipHCrs/uf250-04/","-1.15255135275216","10.8370238819638","17.0675709530388","-1.27622801967386","10.0290691644127","-22.8512446732542","1.84438647434709","-25.70952471858","107.583086468532","62.9924086159067","135.116382922066","-51.4867813639344","56.9602879665479"
"mFlipHCrs/uf250-03/","0.139940666243948","-13.152473131877","1.36221100593399","-3.11384948032674","5.08261477822446","9.19986823830904","3.31598848292833","3.63627587524988","49.6141362602148","52.7242241807106","76.7132122714661","58.4598684404558","24.2359087964046"
"mFlipHCrs/uf250-02/","1.34675842465786","2.62063955263277","1.09142375252625","-8.53887833608791","-0.606968890321006","-24.4886142794988","1.67723473242206","-4.04246659564255","61.7034606015047","23.4182254912897","4.09065385391662","66.0704803763775","9.06107706368579"
"mFlipHCrs/uf250-01/","3.90260337745103","-6.28091363766055","1.40498246731869","-22.669029824989","7.73853745616072","18.8339891614809","7.55060859482281","-22.1554913491056","98.8368319810794","55.013348808303","89.5801516169525","38.09857117891","60.1046059808249"
"mFlipHCrs/uf225-10/","-0.351623429971468","-15.0005549431369","7.13884643069036","-15.5426554370884","1.50943061310922","9.23936257262813","2.07819064766957","-15.986578174838","57.6802731165132","64.7544413689","129.731535389772","28.8290207646632","9.40046481440661"
"mFlipHCrs/uf225-09/","4.15036675319955","-0.0423559656272672","1.41164503125252","-3.94966006157931","2.17929519679485","-37.3080704735963","-1.55563507391433","-5.38353022274545","125.727761950162","29.3582893729519","85.9778616768845","118.641027589315","129.490188814908"
"mFlipHCrs/uf225-08/","-2.20559272831231","-9.08379339325903","8.66553234013215","6.38497486027099","28.4020216764417","-9.20704620945688","2.67188049298924","2.92330398840956","98.70608239096","47.388933397554","94.8124727617825","48.3501997890002","69.1397100818583"
"mFlipHCrs/uf225-07/","1.50406025977854","-7.90444575701652","0.585717508522376","31.085198077087","1.30900971016516","2.30430411929079","4.98585025853518","-15.9159292227983","87.0537208434605","106.90675428487","6.65936342345311","64.7827010136099","40.8083759144985"
"mFlipHCrs/uf225-06/","-0.760222902186918","-12.7294787236824","5.86191394535878","-7.46135501636675","-1.12507008776478","-35.1640401067521","3.19560293332008","5.77008402945905","78.483909961636","93.5981015604412","63.3637219003397","23.2014019913805","13.2258987258479"
"mFlipHCrs/uf225-05/","1.35298204985716","-7.63306245577493","4.16077031603113","-3.12585382162069","-2.69608787129432","-29.797369064033","7.04515187828269","8.03565039787131","40.4840651021011","38.7019221617637","7.46162841724956","40.7460634048932","37.5449067319715"
"mFlipHCrs/uf225-04/","-1.56685350606724","7.09820975851377","7.9806658918714","-5.21687047271509","0.988060749769174","11.8402372420059","7.46220016592532","4.43339759051654","57.9785646128606","72.4209992172321","100.191532234111","33.3175210267821","52.3697999338608"
